subscription_id,id,billing_thresholds_reset_billing_cycle_anchor,billing_thresholds_amount_gte,created,metadata,plan_id,_fivetran_synced,quantity,current_period_end,current_period_start
sub_1MIvIIFCPJnn9IgIMHLDnyCi,si_N31KSas8qLLwnl,,,2022-12-25 14:35:18+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2022-12-25 20:31:04.344000+00:00,1,,
sub_1MIvIkFCPJnn9IgIn99ZJ5Hi,si_N31LI1CR64PTva,,,2022-12-25 14:35:47+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2022-12-25 20:31:04.344000+00:00,1,,
sub_1MIx35FCPJnn9IgIIkTgY5Pk,si_N339HnLrYYJRtM,,,2022-12-25 16:27:43+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2022-12-25 20:31:03.801000+00:00,1,,
sub_1MJ0A1FCPJnn9IgIvh9yxedH,si_N36McYZKnp63oJ,,,2022-12-25 19:47:05+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2022-12-25 20:31:03.368000+00:00,1,,
sub_1MIzkiFCPJnn9IgIbstycgBy,si_N35wEY9c8J7alP,,,2022-12-25 19:20:57+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2022-12-25 20:31:03.368000+00:00,1,,
sub_1MIwaOFCPJnn9IgIgvUFAaWt,si_N32fTMiz5WD30O,,,2022-12-25 15:58:04+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2022-12-25 20:31:03.537000+00:00,1,,
sub_1MIvIhFCPJnn9IgIpDr3YAXA,si_N31L0Fa0kzkbHf,,,2022-12-25 14:35:44+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2022-12-25 20:31:04.344000+00:00,1,,
sub_1MBh2lFCPJnn9IgIRGkznXWN,si_MvY9TqVwm2qHFw,,,2022-12-05 15:57:24+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2022-12-25 20:29:59.200000+00:00,1,,
sub_1MIvsXFCPJnn9IgIWk0GARqm,si_N31wcFOBd73bNm,,,2022-12-25 15:12:46+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2022-12-25 20:31:04.343000+00:00,1,,
sub_1MIvD0FCPJnn9IgIw9yaqObO,si_N31FNyFEgmseTr,,,2022-12-25 14:29:50+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2022-12-25 20:31:04.344000+00:00,1,,
sub_1MIwksFCPJnn9IgIXbBngyUT,si_N32qgcr2CoT9qt,,,2022-12-25 16:08:54+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2022-12-25 20:31:03.537000+00:00,1,,
sub_1MIzXKFCPJnn9IgIrLmZQG6S,si_N35iNhlQS4p7IM,,,2022-12-25 19:07:07+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2022-12-25 20:31:03.580000+00:00,1,,
sub_1MIxR7FCPJnn9IgI9u6daNFy,si_N33Yo1bOUo9SdJ,,,2022-12-25 16:52:34+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2022-12-25 20:31:03.800000+00:00,1,,
sub_1MIyGKFCPJnn9IgI1bWTyy4d,si_N34P5IxdbpGAkH,,,2022-12-25 17:45:28+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2022-12-25 20:31:03.750000+00:00,1,,
sub_1MIxx2FCPJnn9IgIKIfpepRA,si_N345F4reGZGeaE,,,2022-12-25 17:25:33+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2022-12-25 20:31:03.751000+00:00,1,,
sub_1MIxYsFCPJnn9IgIZyw7p1MK,si_N33gyGtal5pijH,,,2022-12-25 17:00:35+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2022-12-25 20:31:03.800000+00:00,1,,
sub_1MIxS8FCPJnn9IgIw8OCi6uj,si_N33ZgRzhEsHPrZ,,,2022-12-25 16:53:36+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2022-12-25 20:31:03.800000+00:00,1,,
sub_1MIxzkFCPJnn9IgI6EVsccPF,si_N348OTEaEncQEK,,,2022-12-25 17:28:21+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2022-12-25 20:31:03.751000+00:00,1,,
sub_1LTcLMFCPJnn9IgICrxOu8k6,si_MC0MKigwaIY1PV,,,2022-08-06 02:02:25+00:00,{},price_1J8rYYFCPJnn9IgI7ezmCKAP,2022-12-26 02:30:29.732000+00:00,0,,
sub_1MJ4jwFCPJnn9IgIeVxscTEr,si_N3B607TtiSjkmN,,,2022-12-26 00:40:28+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2022-12-26 02:30:31.814000+00:00,1,,
sub_1MJ3nKFCPJnn9IgIlg2uR0GX,si_N3A70dPJN1OLuo,,,2022-12-25 23:39:55+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2022-12-26 02:30:31.759000+00:00,1,,
sub_1MJ5ELFCPJnn9IgIpwMCotmv,si_N3Bbvq1f5yE6aB,,,2022-12-26 01:11:53+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2022-12-26 02:30:31.814000+00:00,1,,
sub_1MInQjFCPJnn9IgIL2CoZ9jc,si_N2tDAef3RzaK0q,,,2022-12-25 06:11:29+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2022-12-26 02:30:26.958000+00:00,1,,
sub_1MJ56KFCPJnn9IgIlHpZmqyh,si_N3BTp64t9iPvWs,,,2022-12-26 01:03:36+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2022-12-26 02:30:31.814000+00:00,1,,
sub_1MJ1F7FCPJnn9IgIg10ZyEiS,si_N37UBxcF7RI6Xw,,,2022-12-25 20:56:26+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2022-12-26 02:30:32.313000+00:00,1,,
sub_1MJ1PVFCPJnn9IgIg0FxGPH9,si_N37e4GP74F0334,,,2022-12-25 21:07:09+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2022-12-26 02:30:32.313000+00:00,1,,
sub_1MJ56MFCPJnn9IgIohUELMHO,si_N3BT5hEgYAJt0K,,,2022-12-26 01:03:39+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2022-12-26 02:30:31.814000+00:00,1,,
sub_1MJ1GuFCPJnn9IgILkIOgBi9,si_N37VzTmhv5Cxth,,,2022-12-25 20:58:16+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2022-12-26 02:30:32.313000+00:00,1,,
sub_1MJ3ZKFCPJnn9IgIUbyGercs,si_N39tOoRgTKD8NE,,,2022-12-25 23:25:26+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2022-12-26 02:30:31.759000+00:00,1,,
sub_1MJ3HDFCPJnn9IgI6GeFOcQE,si_N39aViJ0c6bLUh,,,2022-12-25 23:06:43+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2022-12-26 02:30:31.727000+00:00,1,,
sub_1MJ1FYFCPJnn9IgISdQAfezG,si_N37USAEvXfdU1g,,,2022-12-25 20:56:53+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2022-12-26 02:30:32.313000+00:00,1,,
sub_1MIjZUFCPJnn9IgIEgui13OY,si_N2pDVfZybf2x3g,,,2022-12-25 02:04:16+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2022-12-26 02:30:22.063000+00:00,1,,
sub_1MJ0v2FCPJnn9IgIZPN5ZaRx,si_N379wY1oJLPQ3j,,,2022-12-25 20:35:40+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2022-12-26 02:30:32.313000+00:00,1,,
sub_1JsfziFCPJnn9IgIdHdTFuXx,si_KXlWV5gn1I3bxS,,,2021-11-06 03:55:06+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2022-12-26 08:29:54.198000+00:00,1,,
sub_1MJ2ieFCPJnn9IgIDB3ZWz5c,si_N390NYkoSZ8Mhq,,,2022-12-25 22:31:01+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2022-12-26 08:29:50.152000+00:00,1,,
sub_1MIu4HFCPJnn9IgIxmf29fFD,si_N304Jsx2okSgGT,,,2022-12-25 13:16:45+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2022-12-26 14:29:52.177000+00:00,1,,
sub_1MIsowFCPJnn9IgICzo1LkOJ,si_N2ymi1ZmmWCxEJ,,,2022-12-25 11:56:51+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2022-12-26 14:29:51.074000+00:00,1,,
sub_1MIuBbFCPJnn9IgIEzMqezGV,si_N30BIkC7LhleXt,,,2022-12-25 13:24:19+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2022-12-26 14:29:53.268000+00:00,1,,
sub_1MIso6FCPJnn9IgILy52oud0,si_N2ylrNLHgJYrgd,,,2022-12-25 11:55:59+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2022-12-26 14:29:51.105000+00:00,1,,
sub_1MIspGFCPJnn9IgIZkmdOefa,si_N2yma7HbcSuCN5,,,2022-12-25 11:57:11+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2022-12-26 14:29:51.095000+00:00,1,,
sub_1MJHEdFCPJnn9IgIAAcWAATn,si_N3O0Ce901mts1W,,,2022-12-26 14:01:00+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2022-12-26 14:29:58.366000+00:00,1,,
sub_1MIv0FFCPJnn9IgIPqC5f4FM,si_N312fWQxUBYru8,,,2022-12-25 14:16:39+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2022-12-26 14:29:54.410000+00:00,1,,
sub_1MIsuwFCPJnn9IgIyma9hFiD,si_N2ysgDPc8MVshd,,,2022-12-25 12:03:03+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2022-12-26 14:29:52.124000+00:00,1,,
sub_1MIspcFCPJnn9IgI12piPdg6,si_N2yn1NzYszCh10,,,2022-12-25 11:57:33+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2022-12-26 14:29:51.120000+00:00,1,,
sub_1MJJMQFCPJnn9IgI3ebjTUnx,si_N3QCo3OTSfo8zg,,,2022-12-26 16:17:10+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2022-12-26 20:30:21.368000+00:00,1,,
sub_1MJIuBFCPJnn9IgIoIUHEPzc,si_N3Pjn795aOS55n,,,2022-12-26 15:47:59+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2022-12-26 20:30:21.368000+00:00,1,,
sub_1MJL2tFCPJnn9IgISSDNCp4e,si_N3RwBGk17Lgdea,,,2022-12-26 18:05:07+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2022-12-26 20:30:21.258000+00:00,1,,
sub_1MJMZ5FCPJnn9IgIaI6dCIg5,si_N3TWXCPsQHRYyd,,,2022-12-26 19:42:28+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2022-12-26 20:30:21.389000+00:00,1,,
sub_1MIxwOFCPJnn9IgIdt4Rx0Lp,si_N344OT4s2HFjfp,,,2022-12-25 17:24:53+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2022-12-26 20:30:02.916000+00:00,1,,
sub_1MJIwCFCPJnn9IgI7EHCQuh9,si_N3PlYKi09FJoNr,,,2022-12-26 15:50:05+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2022-12-26 20:30:21.368000+00:00,1,,
sub_1MC4TNFCPJnn9IgIvjBWPrVU,si_MvwM7WJN6QrDK9,,,2022-12-06 16:58:26+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2022-12-26 20:30:04.940000+00:00,1,,
sub_1MIz84FCPJnn9IgI1IecsRYr,si_N35IAPr7TjtqGo,,,2022-12-25 18:41:00+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2022-12-26 20:30:07.671000+00:00,1,,
sub_1MJRAtFCPJnn9IgI1DyeTJIv,si_N3YHWxNdVye8xg,,,2022-12-27 00:37:47+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2022-12-27 02:30:12.438000+00:00,1,,
sub_1MJP1KFCPJnn9IgIPEfeiFKy,si_N3W349CAx1Itz0,,,2022-12-26 22:19:47+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2022-12-27 02:30:12.219000+00:00,1,,
sub_1MJNGQFCPJnn9IgIJDUOxaYm,si_N3UEqTfXhlMXia,,,2022-12-26 20:27:14+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2022-12-27 02:30:12.268000+00:00,1,,
sub_1MJQOaFCPJnn9IgIB68jGYGJ,si_N3XTC4opDx2NnY,,,2022-12-26 23:47:52+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2022-12-27 02:30:12.358000+00:00,1,,
sub_1MJPY6FCPJnn9IgI9njURWlV,si_N3WbQbb1NO8rmB,,,2022-12-26 22:53:39+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2022-12-27 02:30:12.363000+00:00,1,,
sub_1MJNTGFCPJnn9IgIBNS4ExKw,si_N3USG5x0zJyKQP,,,2022-12-26 20:40:31+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2022-12-27 02:30:12.268000+00:00,1,,
sub_1MJSscFCPJnn9IgIVvNBwUhH,si_N3a2Rj9WPNO4V7,,,2022-12-27 02:27:02+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2022-12-27 08:30:06.980000+00:00,1,,
sub_1MK5MjFCPJnn9IgIvOTV89SZ,si_N4Do33nzfhLDlr,,,2022-12-28 19:32:41+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2022-12-28 20:30:04.704000+00:00,1,,
sub_1MK5peFCPJnn9IgI6DFNZpf4,si_N4EI321F3F5sgY,,,2022-12-28 20:02:35+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2022-12-28 20:30:04.704000+00:00,1,,
sub_1MG2tLFCPJnn9IgILCyg7ewo,si_N02zIAlbne1zkn,,,2022-12-17 16:05:40+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2022-12-29 02:30:01.055000+00:00,1,,
sub_1MK7qSFCPJnn9IgIZdL8d5x8,si_N4GNinnuThXqpD,,,2022-12-28 22:11:33+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2022-12-29 02:30:12.007000+00:00,1,,
sub_1MJlD8FCPJnn9IgIRQyh0Roj,si_N3szYl13g74zXE,,,2022-12-27 22:01:27+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2022-12-29 02:29:53.622000+00:00,1,,
sub_1K8niCFCPJnn9IgIP3pEgujc,si_KoQZZLbbPL8KwP,,,2021-12-20 15:23:40+00:00,{},price_1J8rYYFCPJnn9IgI7ezmCKAP,2022-12-29 08:29:48.219000+00:00,1,,
sub_1MJr0gFCPJnn9IgIWDRAA96c,si_N3yynuJ9ovWQsQ,,,2022-12-28 04:12:59+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2022-12-29 08:29:47.295000+00:00,1,,
sub_1MJr0mFCPJnn9IgIoB5VueoO,si_N3yyc6nm13Si7p,,,2022-12-28 04:13:05+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2022-12-29 08:29:47.282000+00:00,1,,
sub_1MKRsVFCPJnn9IgITuv5BRC5,si_N4b4AWNCfqqobg,,,2022-12-29 19:34:59+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2022-12-29 20:30:03.328000+00:00,1,,
sub_1MK1lfFCPJnn9IgIXXlYKRha,si_N4A5dPAzsGpuzq,,,2022-12-28 15:42:11+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2022-12-29 20:29:47.579000+00:00,1,,
sub_1MKULXFCPJnn9IgIzwaYMDvn,si_N4dcp0EBgKOIKy,,,2022-12-29 22:13:07+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2022-12-30 02:30:51.464000+00:00,1,,
sub_1MKTguFCPJnn9IgInlYrcq6A,si_N4cwKCXFFiwQIZ,,,2022-12-29 21:31:08+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2022-12-30 02:30:51.464000+00:00,1,,
sub_1K2cdzFCPJnn9IgIuF003fQp,si_Ki2jsu5Qia3HaA,,,2021-12-03 14:21:47+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2022-12-30 02:30:17.949000+00:00,0,,
sub_1Jw4pZFCPJnn9IgI63TODbvS,si_KbHOlINiqrIK9o,,,2021-11-15 13:02:41+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2022-12-30 02:30:12.618000+00:00,2,,
sub_1MKYp9FCPJnn9IgIMho6sPLa,si_N4iF0BcrNdxYCr,,,2022-12-30 02:59:59+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2022-12-30 08:30:05.835000+00:00,1,,
sub_1LVKKvFCPJnn9IgITu1XQYAx,si_MDls3Rr7nxhVvn,,,2022-08-10 19:13:02+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2022-12-30 20:29:57.704000+00:00,0,,
sub_1MKnsyFCPJnn9IgIf8EQwlLV,si_N4xo210qqH2Zoq,,,2022-12-30 19:04:57+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2022-12-30 20:30:02.236000+00:00,1,,
sub_1MKVO5FCPJnn9IgI36RkaWTW,si_N4ehNlV9CXJqIi,,,2022-12-29 23:19:50+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2022-12-31 02:29:57.760000+00:00,1,,
sub_1LVTZjFCPJnn9IgIJSWBPTke,si_MDvQ33EKs9e6QG,,,2022-08-11 05:04:56+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2022-12-31 08:29:58.542000+00:00,0,,
sub_1ML4cbFCPJnn9IgIUC0PhG9z,si_N5F6jcyKp7X2tz,,,2022-12-31 12:57:10+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2022-12-31 14:29:52.856000+00:00,1,,
sub_1ML77AFCPJnn9IgIBU8yjyr1,si_N5HgdSHwALjrfc,,,2022-12-31 15:36:53+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2022-12-31 20:30:21.330000+00:00,1,,
sub_1MKnrLFCPJnn9IgIkzoloZ8C,si_N4xm7zWg5xe8dW,,,2022-12-30 19:03:16+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2022-12-31 20:30:11.269000+00:00,1,,
sub_1LzkBeFCPJnn9IgICiNqlLhR,si_MjCa0lX11qgj9o,,,2022-11-02 16:53:11+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2022-12-31 20:30:07.285000+00:00,1,,
sub_1MKqhkFCPJnn9IgI0aAPKmlQ,si_N50jV5tykBMDgy,,,2022-12-30 22:05:32+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2023-01-01 02:29:48.399000+00:00,1,,
sub_1MKqhvFCPJnn9IgIZoOt3sgx,si_N50jsCsoZPNKSP,,,2022-12-30 22:05:44+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2023-01-01 02:29:48.404000+00:00,1,,
sub_1MLCkEFCPJnn9IgIlW6HwyqT,si_N5NVRAfXTej7NH,,,2022-12-31 21:37:35+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2023-01-01 02:30:06.416000+00:00,1,,
sub_1MLGeHFCPJnn9IgISoMwiF3L,si_N5RXo1ErSah7LA,,,2023-01-01 01:47:41+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2023-01-01 02:30:06.387000+00:00,1,,
sub_1MKqhqFCPJnn9IgIdbUcaJRs,si_N50jz03bXu7Ho0,,,2022-12-30 22:05:38+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2023-01-01 02:29:48.401000+00:00,1,,
sub_K93gEivclBEQEJ,si_K93gCJjXB6nly3,,,2021-09-01 05:01:08+00:00,{},price_1JO119FCPJnn9IgIySHnZYhv,2023-01-01 08:29:59.841000+00:00,1,,
sub_1M7WFmFCPJnn9IgIO0mdAeSh,si_MrEjuKw4mSdZXQ,,,2022-11-24 03:37:35+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2023-01-01 08:29:55.774000+00:00,0,,
sub_1ML4iUFCPJnn9IgILYJLdUsi,si_N5FCEYFuZ5hJeR,,,2022-12-31 13:03:15+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2023-01-01 14:29:50.115000+00:00,1,,
sub_1ML4hgFCPJnn9IgIEz9Ek3oa,si_N5FCd9juADGgDS,,,2022-12-31 13:02:25+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2023-01-01 14:29:50.107000+00:00,1,,
sub_K6Aw8vUliiomih,si_K6AwCSVBFTU2uV,,,2021-08-24 12:19:01+00:00,{},price_1J8rYYFCPJnn9IgI7ezmCKAP,2023-01-01 20:30:43.377000+00:00,0,,
sub_K6B0XWkOtEmnsQ,si_K6B01ttUwK9nS1,,,2021-08-24 12:23:03+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2023-01-01 20:30:43.375000+00:00,0,,
sub_K6AaEkaX5wRzST,si_K6AaGm38PJ4C1o,,,2021-08-24 11:56:20+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2023-01-01 20:30:42.441000+00:00,0,,
sub_K6AC9kLI1i794j,si_K6ACGSJ2QgHJMG,,,2021-08-24 11:32:36+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2023-01-01 20:30:43.377000+00:00,0,,
sub_K7XZzkvSMKBJYa,si_K7XZd4J3a0QG7B,,,2021-08-28 03:45:59+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2023-01-01 20:30:42.441000+00:00,0,,
sub_K69veAGKZ4Z6lj,si_K69vtSZPEZADFM,,,2021-08-24 11:15:59+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2023-01-01 20:30:43.379000+00:00,0,,
sub_K6AFVQzkFBxbcs,si_K6AF6iLsGeFxPG,,,2021-08-24 11:35:51+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2023-01-01 20:30:42.439000+00:00,0,,
sub_K69gQnA66ZSdIR,si_K69gOD1rTbpYV5,,,2021-08-24 11:00:26+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2023-01-01 20:30:42.438000+00:00,0,,
sub_K69oAvDmYEvvyc,si_K69owsCRv5PD0E,,,2021-08-24 11:08:28+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2023-01-01 20:30:42.438000+00:00,0,,
sub_K6B5dN9G5JJKf0,si_K6B5KulyTOqzzs,,,2021-08-24 12:27:30+00:00,{},price_1J8rYYFCPJnn9IgI7ezmCKAP,2023-01-01 20:30:26.179000+00:00,1,,
sub_K6BAyPmIml46Nz,si_K6BANbdwwMxeJu,,,2021-08-24 12:32:58+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2023-01-01 20:30:43.379000+00:00,0,,
sub_K6AlWtxGAgyh5O,si_K6AlhIpO2NKnFM,,,2021-08-24 12:08:06+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2023-01-01 20:30:42.442000+00:00,0,,
sub_K69ZWtXGrBYLSW,si_K69ZCTkjo9wxjV,,,2021-08-24 10:53:58+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2023-01-01 20:30:00.692000+00:00,1,,
sub_1KnTEzFCPJnn9IgIzKJ7RY1g,si_LUS9OaHCGPv1Q8,,,2022-04-11 19:49:38+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2023-01-01 20:33:31.254000+00:00,0,,
sub_K6AyLrMhwfdeyn,si_K6AyXkyCMdfZi7,,,2021-08-24 12:20:47+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2023-01-01 20:30:43.378000+00:00,0,,
sub_K69h57dWVXFD7Q,si_K69hm5GuYxaBeR,,,2021-08-24 11:01:41+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2023-01-01 20:30:42.437000+00:00,0,,
sub_K6AzCEccp2D1q6,si_K6AzdAGvl3cfiG,,,2021-08-24 12:21:52+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2023-01-01 20:30:42.441000+00:00,0,,
sub_1MLFqJFCPJnn9IgIDyhzUY6s,si_N5QhYnuK3oM9y9,,,2023-01-01 00:56:04+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2023-01-02 02:29:55.370000+00:00,1,,
sub_1MLZH7FCPJnn9IgIcQu8riMv,si_N5kmiPc1cCWskk,,,2023-01-01 21:41:01+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2023-01-02 02:30:03.429000+00:00,1,,
sub_1LLFw1FCPJnn9IgIGDYbrIV7,si_M3MfamzHTwQycH,,,2022-07-14 00:29:41+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2023-01-02 08:29:54.350000+00:00,0,,
sub_1MLdl4FCPJnn9IgIvFabvOqz,si_N5pPZkzfcEvMWW,,,2023-01-02 02:28:14+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2023-01-02 08:30:00.925000+00:00,1,,
sub_1MLs9RFCPJnn9IgIh5AtLGvT,si_N64IGDdbJVXtmp,,,2023-01-02 17:50:22+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2023-01-02 20:30:06.426000+00:00,1,,
sub_K69eeeqDJA7IY1,si_K69eFmXXY7jBvO,,,2021-08-24 10:58:59+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2023-01-02 20:29:59.034000+00:00,1,,
sub_1MLyyIFCPJnn9IgIKVfvyTAT,si_N6BKqQEjVCLPB8,,,2023-01-03 01:07:19+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2023-01-03 02:30:08.824000+00:00,1,,
sub_1KRkskFCPJnn9IgIlH9RfAWU,si_L80uvJCDyCh3Bp,,,2022-02-10 22:12:55+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2023-01-03 02:29:55.778000+00:00,0,,
sub_1MLwOzFCPJnn9IgI70KHHq2M,si_N68gwch95x4v6b,,,2023-01-02 22:22:42+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2023-01-03 02:30:08.794000+00:00,1,,
sub_1JvOPhFCPJnn9IgIM1S0tzhg,si_KaZYMqtE4jjeVh,,,2021-11-13 15:45:09+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2023-01-03 20:30:01.555000+00:00,0,,
sub_1JvNVyFCPJnn9IgIKj2MYy32,si_KaYdjnZIxVF9BG,,,2021-11-13 14:47:35+00:00,{},price_1J8rYYFCPJnn9IgI7ezmCKAP,2023-01-03 20:29:59.202000+00:00,0,,
sub_1MMIdMFCPJnn9IgIUVQqFd9Q,si_N6VeIHBzdImJmG,,,2023-01-03 22:07:00+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2023-01-04 02:30:29.553000+00:00,1,,
sub_1MMJLqFCPJnn9IgIuZ13GH7h,si_N6WOibSXqaTTG1,,,2023-01-03 22:52:59+00:00,{},price_1JQZCDFCPJnn9IgIFVEWlVxH,2023-01-04 02:30:29.524000+00:00,1,,
