amazon_order_id,order_item_id,asin,seller_sku,title,quantity_ordered,quantity_shipped,product_info_detail_number_of_items,points_granted_points_number,points_granted_monetary_currency_code,points_granted_monetary_amount,item_price_currency_code,item_price_amount,shipping_price_currency_code,shipping_price_amount,item_tax_currency_code,item_tax_amount,shipping_tax_currency_code,shipping_tax_amount,shipping_discount_currency_code,shipping_discount_amount,shipping_discount_tax_currency_code,shipping_discount_tax_amount,promotion_discount_currency_code,promotion_discount_amount,promotion_discount_tax_currency_code,promotion_discount_tax_amount,is_gift,condition_note,condition_id,condition_subtype_id,scheduled_delivery_start_date,scheduled_delivery_end_date,price_designation,tax_collection_model,tax_collection_responsible_party,serial_number_required,is_transparency,ioss_number,store_chain_store_id,deemed_reseller_category,buyer_requested_cancel_is_buyer_requested_cancel,buyer_requested_cancel_buyer_cancel_reason,item_approval_context_approval_type,item_approval_context_approval_status,_fivetran_synced
S01-5036035-7610809,li_1NltbRFCPJnn9IgIO2BrYwf7,B0CBGH6CMT,accessory-protector-g91s-glass,Pinwheel Slim 5 | Screen Protector (G91S),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:28:46.089000+00:00
S01-1281668-1090014,li_1NdIcNFCPJnn9IgIFjLRyqUb,B0C8KW7F1D,phone-slim5-g91s-blue,Pinwheel Slim 5 (MidnightBlue),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:09:28.092000+00:00
S01-6542306-2170060,1_li_1NaeJXFCPJnn9IgIhGmHMehD,B0CC77J9VN,phone-plus3-a14-black,Pinwheel Plus 3 (Black),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:15:42.098000+00:00
S01-6363701-9582845,li_1NXBpXFCPJnn9IgIyVUZ3SZT,B0CC77J9VN,phone-plus3-a14-black,Pinwheel Plus 3 (Black),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:10:12.099000+00:00
S01-9081746-8570818,2_li_1NuJ3lFCPJnn9IgIJzz9Eskv,B0CBGN5K9F,accessory-case-a14-dlblack,Pinwheel Plus 3 | Dual Layer Case (A14) (Black),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:15:28.100000+00:00
S01-0428029-7830002,li_1Nfs0CFCPJnn9IgIjvQ3YKz8,B0C8KW7F1D,phone-slim5-g91s-blue,Pinwheel Slim 5 (MidnightBlue),2,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:01:56.087000+00:00
S01-1486234-9110847,5_li_1NaWIZFCPJnn9IgIlTaeWs7l,B0CC7TCH4C,insert-prepaidsubscription-all-12month,Packaging | Prepaid Subscription Card (12 Mo),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:28:56.116000+00:00
S01-5971092-6777219,li_1NnBH6FCPJnn9IgIrIhjoAwG,B0CBGPS2PS,accessory-case-a14-gdmint,Pinwheel Plus 3 | Guardian Case (A14) (Mint),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:40:56.093000+00:00
S01-0913160-4446810,2_li_1NhJxNFCPJnn9IgIAXSgKYOR,B0CBGH6CMT,accessory-protector-g91s-glass,Pinwheel Slim 5 | Screen Protector (G91S),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:50:14.098000+00:00
S01-1070478-1762803,li_1Nfpl5FCPJnn9IgIzj0j0oW1,B0CC77J9VN,phone-plus3-a14-black,Pinwheel Plus 3 (Black),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:09:50.098000+00:00
S01-4678764-5594051,3_li_1Nn2s5FCPJnn9IgIuRhNaRxa,B0CBGNKSLM,accessory-case-g91s-black,Pinwheel Slim 5 | Case (G91S) Black,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:41:40.098000+00:00
S01-3744381-6807665,2_li_1NowAOFCPJnn9IgIn0sgSY3g,B0CBGN5K9F,accessory-case-a14-dlblack,Pinwheel Plus 3 | Dual Layer Case (A14) (Black),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:31:36.097000+00:00
S01-2758402-3312408,1_li_1NaO8cFCPJnn9IgI6gu6rgAy,B0C8KW7F1D,phone-slim5-g91s-blue,Pinwheel Slim 5 (MidnightBlue),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:26:50.110000+00:00
S01-1037966-1582807,li_1NiIZbFCPJnn9IgIZQYdATxr,B0CBGVQN3F,cellular-mint-any-standard,Accessory | Mint Mobile Sim Card [Old],1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:01:58.091000+00:00
S01-8574200-0593257,li_1Ner4MFCPJnn9IgIacvH7PXh,B0CC77J9VN,phone-plus3-a14-black,Pinwheel Plus 3 (Black),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:06:06.104000+00:00
S01-6850992-2983668,4_li_1NZpQOFCPJnn9IgICsDPRQc5,B0CBGVPBD5,cellular-usmobile-any-tm,Accessory | US Mobile Sim Card (TM) [Old],1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:30:06.095000+00:00
S01-5158844-7680419,4_li_1NcGPxFCPJnn9IgIO0TxJua9,B0CC7TCH4C,insert-prepaidsubscription-all-12month,Packaging | Prepaid Subscription Card (12 Mo),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:21:24.092000+00:00
S01-9914619-6452421,li_1NfmM2FCPJnn9IgI03gYsRjT,B0CBGNKSLM,accessory-case-g91s-black,Pinwheel Slim 5 | Case (G91S) Black,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:00:36.103000+00:00
S01-6156361-5134042,li_1NiktZFCPJnn9IgIbSy1cXjb,B0C8KW7F1D,phone-slim5-g91s-blue,Pinwheel Slim 5 (MidnightBlue),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:59:26.086000+00:00
S01-0118776-8686745,0,B0CFGB7S53,accessory-ariapodplusheadset-any-grey,-,29,29,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 22:52:36.177000+00:00
S01-2375847-5039608,li_1Nm48aFCPJnn9IgIolZ4y9Np,B0CC77J9VN,phone-plus3-a14-black,Pinwheel Plus 3 (Black),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:27:28.096000+00:00
S01-4076118-1702816,li_1Npsh9FCPJnn9IgIw82Sv5UQ,B0CBGPS2PS,accessory-case-a14-gdmint,Pinwheel Plus 3 | Guardian Case (A14) (Mint),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:27:58.090000+00:00
S01-5209020-8358852,pi_3NaoKcFCPJnn9IgI1YeLR0KK-1-0,B0CC77J9VN,phone-plus3-a14-black,Pinwheel Plus 3 (Black),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:00:58.091000+00:00
S01-3558784-6043634,1_li_1NmQ1OFCPJnn9IgIdYNBK9st,B0CC77J9VN,phone-plus3-a14-black,Pinwheel Plus 3 (Black),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:42:00.089000+00:00
S01-6101340-9991663,1_li_1Nce0tFCPJnn9IgIuKV7pdJ3,B0CC77J9VN,phone-plus3-a14-black,Pinwheel Plus 3 (Black),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:53:06.099000+00:00
S01-8425315-9974841,li_1NkWB9FCPJnn9IgIk9mC25WA,B0CBGNKSLM,accessory-case-g91s-black,Pinwheel Slim 5 | Case (G91S) Black,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:35:02.099000+00:00
S01-2060315-2153218,li_1NgHdCFCPJnn9IgIoUMJXGhD,B0CC77J9VN,phone-plus3-a14-black,Pinwheel Plus 3 (Black),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:59:06.091000+00:00
S01-8811972-9167645,li_1NtyAIFCPJnn9IgI4pWxSGil,B0CBGVQN3F,cellular-mint-any-standard,Accessory | Mint Mobile Sim Card [Old],1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:16:02.103000+00:00
S01-4804421-6572449,2_li_1Na2SRFCPJnn9IgIQeceoIX4,B0CBGN5K9F,accessory-case-a14-dlblack,Pinwheel Plus 3 | Dual Layer Case (A14) (Black),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:13:52.104000+00:00
S01-7501557-7682826,3_li_1NgWUMFCPJnn9IgIjN5un2LZ,B0CBGNKSLM,accessory-case-g91s-black,Pinwheel Slim 5 | Case (G91S) Black,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:38:20.095000+00:00
S01-3116881-2198047,2_li_1NrsHCFCPJnn9IgItQfH5KCm,B0CBGN5K9F,accessory-case-a14-dlblack,Pinwheel Plus 3 | Dual Layer Case (A14) (Black),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:18:14.090000+00:00
S01-4968549-2021200,li_1No8DKFCPJnn9IgIH0PFWNQo,B0CBGVQN3F,cellular-mint-any-standard,Accessory | Mint Mobile Sim Card [Old],1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:35:24.093000+00:00
S01-8884372-2957220,li_1NarwKFCPJnn9IgIsW0GNtLs,B0CC77J9VN,phone-plus3-a14-black,Pinwheel Plus 3 (Black),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:24:42.103000+00:00
S01-0112326-2323615,2_li_1NfxtKFCPJnn9IgIyLGpRzez,B0CBGH6CMT,accessory-protector-g91s-glass,Pinwheel Slim 5 | Screen Protector (G91S),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:52:32.093000+00:00
S01-1043247-8010046,3_li_1NYqXtFCPJnn9IgIUZnqHJ2s,B0CBGHQ37B,accessory-protector-a14-glass,Plus 3 | Screen Protector (A14),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:06:34.097000+00:00
S01-0917004-3892436,li_1NkSoiFCPJnn9IgIRsBHInZi,B0CBGMSZ93,accessory-case-a14-dlaqua,Pinwheel Plus 3 | Dual Layer Case (A14) (Aqua),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:49:34.088000+00:00
S01-7645053-2280468,3_li_1NlyugFCPJnn9IgIgE8WtYwh,B0CBGNKSLM,accessory-case-g91s-black,Pinwheel Slim 5 | Case (G91S) Black,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:42:52.092000+00:00
S01-2985853-6890019,3_li_1NgX0iFCPJnn9IgIpcSKrtga,B0CBGNKSLM,accessory-case-g91s-black,Pinwheel Slim 5 | Case (G91S) Black,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:48:52.106000+00:00
S01-6528152-5634812,1_li_1Nn1cxFCPJnn9IgI9KZGOKEe,B0C8KW7F1D,phone-slim5-g91s-blue,Pinwheel Slim 5 (MidnightBlue),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:44:00.094000+00:00
S01-6466834-5536461,li_1NjXhPFCPJnn9IgIE6wXI79R,B0CBGVQN3F,cellular-mint-any-standard,Accessory | Mint Mobile Sim Card [Old],1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:49:40.088000+00:00
S01-1803853-4499624,li_1NlHw8FCPJnn9IgIcdKDgFm8,B0CBGVKH75,cellular-usmobile-any-vz,Accessory | US Mobile Sim Card (VZ) [Old],1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:44:32.093000+00:00
S01-6728676-0531644,li_1Nfu2LFCPJnn9IgIfayDRqfb,B0CC77J9VN,phone-plus3-a14-black,Pinwheel Plus 3 (Black),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:10:54.095000+00:00
S01-9174547-4571668,li_1NnAmLFCPJnn9IgIdQOfVWon,B0CBGN5MD1,accessory-case-a14-dlred,Pinwheel Plus 3 | Dual Layer Case (A14) (Red),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:35:42.094000+00:00
S01-7633411-3760447,3_li_1Nhk0SFCPJnn9IgImj1VTUtQ,B0CBGNKSLM,accessory-case-g91s-black,Pinwheel Slim 5 | Case (G91S) Black,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:30:28.096000+00:00
S01-3520280-2762837,li_1NiSpRFCPJnn9IgInw0GfoGF,B0CC77J9VN,phone-plus3-a14-black,Pinwheel Plus 3 (Black),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:30:10.088000+00:00
S01-4972298-7650055,1_li_1NjuEgFCPJnn9IgIjVU9nfyP,B0CC77J9VN,phone-plus3-a14-black,Pinwheel Plus 3 (Black),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:29:40.090000+00:00
S01-4086189-6870605,0,B0CDF5HSK7,accessory-case-7a-dllavender,-,23,23,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 22:31:38.098000+00:00
S01-8437996-9620410,li_1NuIUeFCPJnn9IgINUqQIHQo,B0C8KW7F1D,phone-slim5-g91s-blue,Pinwheel Slim 5 (MidnightBlue),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:12:44.097000+00:00
S01-3041569-5870064,li_1Nj6B3FCPJnn9IgIDJX4KEbI,B0CBGH6CMT,accessory-protector-g91s-glass,Pinwheel Slim 5 | Screen Protector (G91S),1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:00:24.093000+00:00
S01-0488760-1731608,li_1Nq3wVFCPJnn9IgII7CNkRNx,B0CBGQBRC7,accessory-case-a14-gdblack,Pinwheel Plus 3 | Guardian Case (A14) (Black),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:25:26.093000+00:00
S01-5214399-3340422,li_1Nth4mFCPJnn9IgIPW1Uu4un,B0CBGQ1H46,accessory-case-a14-gdpink,Plus 3 | Guardian Case (A14) (Pink),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:17:12.101000+00:00
S01-2764516-1882862,li_1NakdYFCPJnn9IgIAukbXRuz,B0C8KW7F1D,phone-slim5-g91s-blue,Pinwheel Slim 5 (MidnightBlue),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:23:40.097000+00:00
S01-1321760-8789259,li_1NovxtFCPJnn9IgIUXpAbhvu,B0CBGHQ37B,accessory-protector-a14-glass,Plus 3 | Screen Protector (A14),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:31:58.099000+00:00
S01-0200195-2232451,2_li_1NfbOpFCPJnn9IgI1MNArWuy,B0CBGN5K9F,accessory-case-a14-dlblack,Pinwheel Plus 3 | Dual Layer Case (A14) (Black),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:42:20.114000+00:00
S01-8555659-2296450,li_1Nj9IzFCPJnn9IgI4tqMwdmL,B0CD8YWCVP,phone-pixel2-7a-charcoal,Pinwheel Pixel 7A,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:49:26.102000+00:00
S01-2932675-4751600,5_li_1Ni8FeFCPJnn9IgIDSPGdIrC,B0CBGSW48Z,cellular-ultraprepaid2gb12m-any-standard,Accessory | Ultra Mobile Sim Card (Prepaid 2GB 12Mo) [Old],1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:45:38.094000+00:00
S01-5367635-9173259,2_li_1NjLNEFCPJnn9IgIFa1fdIOp,B0CBGH6CMT,accessory-protector-g91s-glass,Pinwheel Slim 5 | Screen Protector (G91S),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:27:36.096000+00:00
S01-6265891-5754861,li_1NuefdFCPJnn9IgIBfalggMR,B0CBGHQ37B,accessory-protector-a14-glass,Plus 3 | Screen Protector (A14),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:10:38.092000+00:00
S01-7505637-4729230,li_1Nr6NDFCPJnn9IgIBBObqoYZ,B0C8KW7F1D,phone-slim5-g91s-blue,Pinwheel Slim 5 (MidnightBlue),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:25:44.185000+00:00
S01-3152069-7185224,2_li_1NtzEAFCPJnn9IgIz23sWHFM,B0CBGN5K9F,accessory-case-a14-dlblack,Pinwheel Plus 3 | Dual Layer Case (A14) (Black),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:14:52.091000+00:00
S01-7940698-6731662,4_li_1NnKFeFCPJnn9IgIidmvOUPY,B0CC7TCH4C,insert-prepaidsubscription-all-12month,Packaging | Prepaid Subscription Card (12 Mo),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:38:36.102000+00:00
S01-2842377-5886033,1_li_1Ng77zFCPJnn9IgI6Oa7KmKH,B0C8KW7F1D,phone-slim5-g91s-blue,Pinwheel Slim 5 (MidnightBlue),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:31:02.094000+00:00
S01-3333590-1313234,li_1NvVXnFCPJnn9IgIbQcQf22i,B0C8KW7F1D,phone-slim5-g91s-blue,Pinwheel Slim 5 (MidnightBlue),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:12:12.094000+00:00
S01-3737299-8982036,li_1NdGOoFCPJnn9IgIoIfXAS3c,B0CBGNFP3C,accessory-case-a14-gdteal,Pinwheel Plus 3 | Guardian Case (A14) (Teal),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:13:22.092000+00:00
S01-9910823-1520460,3_li_1NnpCSFCPJnn9IgI999giAWU,B0CBGNKSLM,accessory-case-g91s-black,Pinwheel Slim 5 | Case (G91S) Black,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:32:42.094000+00:00
S01-9918884-4209261,li_1NfC43FCPJnn9IgI9L8OnMkC,B0CBGHQ37B,accessory-protector-a14-glass,Plus 3 | Screen Protector (A14),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:11:36.093000+00:00
S01-5658659-9493261,li_1NeJq3FCPJnn9IgIYS7kpYrz,B0CC78H2TV,phone-rugged3-x10pro-black,Pinwheel Rugged 3 (Black),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:15:10.098000+00:00
S01-9156331-3114806,5_li_1NeritFCPJnn9IgIOJLeRhN6,B0CBGSW48Z,cellular-ultraprepaid2gb12m-any-standard,Accessory | Ultra Mobile Sim Card (Prepaid 2GB 12Mo) [Old],1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:55:46.097000+00:00
S01-4803566-7327628,li_1NlZUYFCPJnn9IgIVGSJ7i7H,B0CDF5ZPTS,accessory-case-7a-dlblue,Pixel | Dual Layer Case (7A) (Blue),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:45:14.092000+00:00
S01-4025618-1850844,4_li_1NjDt1FCPJnn9IgIKjG6welj,B0CC7TCH4C,insert-prepaidsubscription-all-12month,Packaging | Prepaid Subscription Card (12 Mo),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:31:22.106000+00:00
S01-2978469-7688402,1_li_1NfStcFCPJnn9IgIkWjXedIO,B0C8KW7F1D,phone-slim5-g91s-blue,Pinwheel Slim 5 (MidnightBlue),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:51:46.112000+00:00
S01-7408090-1138021,in_1NhNTZFCPJnn9IgIFaubCSqC-0,B0CBGVPBD5,cellular-usmobile-any-tm,Accessory | US Mobile Sim Card (TM) [Old],1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:05:00.091000+00:00
S01-9421847-0337259,li_1NjOduFCPJnn9IgIXQ9rZkjg,B0CC77J9VN,phone-plus3-a14-black,Pinwheel Plus 3 (Black),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:53:46.087000+00:00
S01-4156590-9010818,1_li_1NgtokFCPJnn9IgIMGlQl5m0,B0C8KW7F1D,phone-slim5-g91s-blue,Pinwheel Slim 5 (MidnightBlue),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:50:32.095000+00:00
S01-4342526-6289256,li_1NZu3vFCPJnn9IgIgwrnQIf8,B0CC77J9VN,phone-plus3-a14-black,Pinwheel Plus 3 (Black),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:18:56.098000+00:00
S01-1460176-1278864,li_1NfdKDFCPJnn9IgIinR7xYBe,B0CBGNKSLM,accessory-case-g91s-black,Pinwheel Slim 5 | Case (G91S) Black,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:13:46.091000+00:00
S01-9159776-8554055,2_li_1Ne42wFCPJnn9IgIHoxh2oeT,B0CBGN5K9F,accessory-case-a14-dlblack,Pinwheel Plus 3 | Dual Layer Case (A14) (Black),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:50:40.128000+00:00
S01-3477539-3763664,li_1NYdH8FCPJnn9IgIeocAlMTR,B0CBGH6CMT,accessory-protector-g91s-glass,Pinwheel Slim 5 | Screen Protector (G91S),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:31:40.097000+00:00
S01-3834656-8181216,li_1NfN1oFCPJnn9IgIhrNH5Esn,B0CC78H2TV,phone-rugged3-x10pro-black,Pinwheel Rugged 3 (Black),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:08:20.108000+00:00
S01-3498940-1051045,0,B0CC78H2TV,phone-rugged3-x10pro-black,-,20,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 22:46:36.178000+00:00
S01-3035615-9525242,3_li_1NZ1yfFCPJnn9IgIPHoW6P1b,B0CBGHQ37B,accessory-protector-a14-glass,Plus 3 | Screen Protector (A14),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:20:54.097000+00:00
S01-7818649-4302857,li_1NvlR5FCPJnn9IgIlc9F5ijp,B0CBGNKSLM,accessory-case-g91s-black,Pinwheel Slim 5 | Case (G91S) Black,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:07:38.093000+00:00
S01-2509377-1348469,li_1NhMX3FCPJnn9IgI8wTxBIpG,B0CBGQBRC7,accessory-case-a14-gdblack,Pinwheel Plus 3 | Guardian Case (A14) (Black),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:03:34.092000+00:00
S01-8058384-6011611,in_1Nb4nVFCPJnn9IgIs7BYlUAE-0,B0CC78H2TV,phone-rugged3-x10pro-black,Pinwheel Rugged 3 (Black),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:25:46.120000+00:00
S01-0560267-2232402,4_li_1NmpkhFCPJnn9IgIsZoUZRIP,B0CBGVKH75,cellular-usmobile-any-vz,Accessory | US Mobile Sim Card (VZ) [Old],1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:35:40.091000+00:00
S01-1993326-0383607,li_1NbR1iFCPJnn9IgIvYXBYS0X,B0CBGH6CMT,accessory-protector-g91s-glass,Pinwheel Slim 5 | Screen Protector (G91S),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:25:42.096000+00:00
S01-3534902-5491665,3_li_1Nkx4kFCPJnn9IgIqNBxm8gT,B0CBGHQ37B,accessory-protector-a14-glass,Plus 3 | Screen Protector (A14),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:47:52.091000+00:00
S01-3794326-2398846,li_1NgRB6FCPJnn9IgIgKfUHHg2,B0CBGNKSLM,accessory-case-g91s-black,Pinwheel Slim 5 | Case (G91S) Black,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:59:48.094000+00:00
S01-6738221-1519627,li_1NcIHDFCPJnn9IgIJT7MCZtS,B0CC77J9VN,phone-plus3-a14-black,Pinwheel Plus 3 (Black),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-14 00:14:30.168000+00:00
S01-5676153-9320462,li_1NowjKFCPJnn9IgI9ZhBaYYk,B0CBGVPBD5,cellular-usmobile-any-tm,Accessory | US Mobile Sim Card (TM) [Old],1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:31:44.092000+00:00
S01-5481727-3813244,li_1NrTBXFCPJnn9IgIbcCKLlPj,B0C8KW7F1D,phone-slim5-g91s-blue,Pinwheel Slim 5 (MidnightBlue),1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,2024-03-13 23:20:54.096000+00:00
