subscription_id,id,end,start,promotion_code,checkout_session,coupon_id,invoice_item_id,customer_id,invoice_id,_fivetran_synced
sub_1QoYIYFCPJnn9IgIDPoXEkIm,di_1QoYIYFCPJnn9IgIofW0r9D3,2026-02-03 22:39:22+00:00,2025-02-03 22:39:22+00:00,,,HLgpCeXS,,cus_R7AT7uSBACsxJB,,2025-08-04 00:30:08.137000+00:00
sub_1Pugk3FCPJnn9IgIJmDzbEXa,di_1PumCGFCPJnn9IgIItVK17d0,2025-09-03 02:10:20+00:00,2024-09-03 02:10:20+00:00,,,HLgpCeXS,,cus_QjMFfv5r6WTrYJ,,2025-08-04 00:29:30.811000+00:00
sub_1QGurgFCPJnn9IgIqKKRHSX0,di_1QGurgFCPJnn9IgIvSe7xrYG,2025-11-03 03:52:36+00:00,2024-11-03 03:52:36+00:00,,,HLgpCeXS,,cus_R3E9CQsJ5CYJAo,,2025-08-04 00:29:35.147000+00:00
sub_1MsuWtFCPJnn9IgIhDRdO9rs,di_1MsuWtFCPJnn9IgIomhckL4M,,2023-04-03 21:03:07+00:00,,,1jxr2ccq,,cus_NeCuAoYxCh47JM,,2025-08-04 00:30:02.662000+00:00
sub_1Pv7LDFCPJnn9IgIzZYOTgyL,di_1Pv7LDFCPJnn9IgI0zDVXXN7,2025-09-04 00:44:59+00:00,2024-09-04 00:44:59+00:00,,,HLgpCeXS,,cus_Qj9rrIXxPtT0IO,,2025-08-05 00:29:33.490000+00:00
sub_1PkApDFCPJnn9IgIuILj38Cm,di_1PkTl9FCPJnn9IgIYUtLaIca,2025-08-05 16:27:46+00:00,2024-08-05 16:27:46+00:00,,,HLgpCeXS,,cus_QZQJIR5ZwFAxLe,,2025-08-05 00:30:24.545000+00:00
sub_1KEGYXFCPJnn9IgIpYK0lwUu,di_1RfnZmFCPJnn9IgISCfVqwgB,,2025-06-30 19:41:13+00:00,,,xFOZR803,,cus_Ku4fBSfON1GVKa,,2025-08-05 00:30:12.062000+00:00
sub_1PvKxDFCPJnn9IgIau1LyQYZ,di_1PvKxDFCPJnn9IgIIRqlrGkI,2025-09-04 15:17:06+00:00,2024-09-04 15:17:06+00:00,,,HLgpCeXS,,cus_QiTEbtwEriA96l,,2025-08-05 00:30:04.544000+00:00
sub_1PvNCEFCPJnn9IgIzWBTSjhn,di_1PvNCEFCPJnn9IgIH13tTDda,2025-09-04 17:40:46+00:00,2024-09-04 17:40:46+00:00,,,HLgpCeXS,,cus_QSmwHd6kr9AogX,,2025-08-05 00:30:13.403000+00:00
sub_1QpBigFCPJnn9IgIVEysMtbX,di_1RimOwFCPJnn9IgINcUoWhKv,,2025-07-09 01:02:22+00:00,,,xFOZR803,,cus_KvKYOfBjMHH1LN,,2025-08-06 00:29:54.931000+00:00
sub_1PvkyOFCPJnn9IgI1kr3VFEa,di_1PvkyOFCPJnn9IgIAOsr1pSD,2025-09-05 19:04:04+00:00,2024-09-05 19:04:04+00:00,,,HLgpCeXS,,cus_QdeeaaXoLT6sG3,,2025-08-06 00:30:02.058000+00:00
sub_1QHaUbFCPJnn9IgIZZMcETOD,di_1QHaUbFCPJnn9IgIBj29qiZj,2025-11-05 00:19:33+00:00,2024-11-05 00:19:33+00:00,,,HLgpCeXS,,cus_R9uHM5R0mS0Opr,,2025-08-06 00:29:26.076000+00:00
sub_1QHt1rFCPJnn9IgI7d9wQigz,di_1QHt1rFCPJnn9IgIw4tT59H5,2025-11-05 20:07:07+00:00,2024-11-05 20:07:07+00:00,,,HLgpCeXS,,cus_R78DIxzNPUxePd,,2025-08-06 00:30:05.950000+00:00
sub_1RstT5FCPJnn9IgI75viEkxZ,di_1RstT5FCPJnn9IgIt1xymqvh,2025-11-05 22:36:25+00:00,2025-08-05 22:36:25+00:00,promo_1Rst2pFCPJnn9IgIKTl6g8la,,bi6V6ypo,,cus_SoWW7ryko4D7QK,,2025-08-06 00:34:01.099000+00:00
sub_1QSVHcFCPJnn9IgI1WhUpV1r,di_1QSVHcFCPJnn9IgI4Ft8VH64,2025-12-05 02:59:16+00:00,2024-12-05 02:59:16+00:00,,,HLgpCeXS,,cus_REzk31xaaH9xoq,,2025-08-06 00:29:37.345000+00:00
sub_1Pvrt1FCPJnn9IgI2JGQ4Ffc,di_1Pvrt1FCPJnn9IgIyc5ispLu,2025-09-06 02:26:58+00:00,2024-09-06 02:26:58+00:00,,,HLgpCeXS,,cus_QjjxVYP7iDDrzl,,2025-08-07 00:29:38.999000+00:00
sub_1Pw7SWFCPJnn9IgIfjhCowKs,di_1Pw7SWFCPJnn9IgIUvlfbhIM,2025-09-06 19:04:40+00:00,2024-09-06 19:04:40+00:00,,,HLgpCeXS,,cus_Qn1zrxYgvhlXWC,,2025-08-07 00:30:09.193000+00:00
sub_1QHy4wFCPJnn9IgIPdSYrYwW,di_1QHy4wFCPJnn9IgIzsUAioYM,2025-11-06 01:30:37+00:00,2024-11-06 01:30:37+00:00,,,HLgpCeXS,,cus_R6qyG0tmBQ6sTU,,2025-08-07 00:29:35.014000+00:00
sub_1Pw9tpFCPJnn9IgI892yrjD7,di_1Pw9tpFCPJnn9IgIpPpgfT6g,2025-09-06 21:41:01+00:00,2024-09-06 21:41:01+00:00,,,HLgpCeXS,,cus_Qn8uAdPneOxR8a,,2025-08-07 00:30:18.720000+00:00
sub_1QIKKMFCPJnn9IgIfDeSRGrt,di_1QIKKMFCPJnn9IgIklPNr2m2,2025-11-07 01:16:01+00:00,2024-11-07 01:16:01+00:00,,,HLgpCeXS,,cus_R8PYMnYvfBbSLa,,2025-08-08 00:29:29.928000+00:00
sub_1Q76XtFCPJnn9IgI6014HcWt,di_1Q76XtFCPJnn9IgIqEMMx2D3,2025-10-07 02:19:36+00:00,2024-10-07 02:19:36+00:00,,,HLgpCeXS,,cus_Qvb1wATsfAtg1h,,2025-08-08 00:29:33.479000+00:00
sub_1PwQu1FCPJnn9IgI0dEw2tpn,di_1PwQu1FCPJnn9IgIihoCMVx2,2025-09-07 15:50:20+00:00,2024-09-07 15:50:20+00:00,,,HLgpCeXS,,cus_Qo2zGlzLTLYrrG,,2025-08-08 00:29:53.472000+00:00
sub_1Q7OPfFCPJnn9IgIKpn0Us1y,di_1Q7OPfFCPJnn9IgI6pRjTQaG,2025-10-07 21:24:19+00:00,2024-10-07 21:24:19+00:00,,,HLgpCeXS,,cus_QwPbWPV4LICjcF,,2025-08-08 00:30:12.402000+00:00
sub_1PwaqnFCPJnn9IgIv4IWEAMA,di_1PwaqnFCPJnn9IgITrXjFuUa,2025-09-08 02:27:40+00:00,2024-09-08 02:27:40+00:00,,,HLgpCeXS,,cus_Qn0UyEYMl2bwzS,,2025-08-09 00:29:33.472000+00:00
sub_1PwtXhFCPJnn9IgIxP1kpAA2,di_1PwtXhFCPJnn9IgIup2PZk2O,2025-09-08 22:25:13+00:00,2024-09-08 22:25:13+00:00,,,HLgpCeXS,,cus_QoWYpmMaZK7uzF,,2025-08-09 00:30:17.734000+00:00
sub_1OhaE9FCPJnn9IgIkQmk4fKZ,di_1OhaE9FCPJnn9IgICUBKCZO1,,2024-02-08 16:13:29+00:00,,,1jxr2ccq,,cus_OkL5ss4XedSlZG,,2025-08-09 00:29:54.217000+00:00
sub_1Rj4vTFCPJnn9IgID2vwjkK6,di_1Rj4vTFCPJnn9IgIcpOFEcME,2025-10-09 20:49:11+00:00,2025-07-09 20:49:11+00:00,,,wMeORwIL,,cus_SeNfyzuw2MaCrM,,2025-08-10 00:30:10.611000+00:00
sub_1QJKnbFCPJnn9IgIa3DfkRwn,di_1QJKnbFCPJnn9IgINb6wF18S,2025-11-09 19:58:23+00:00,2024-11-09 19:58:23+00:00,,,HLgpCeXS,,cus_R9TThpphNGTBdy,,2025-08-10 00:30:07.860000+00:00
sub_1PwxEFFCPJnn9IgIeBRww38R,di_1PwxEFFCPJnn9IgIjS1RhCxK,2025-09-09 02:21:23+00:00,2024-09-09 02:21:23+00:00,,,HLgpCeXS,,cus_PSJt5bkzP2U4lX,,2025-08-10 00:29:34.740000+00:00
sub_1QJ5mBFCPJnn9IgIt172jsYO,di_1QJ5mBFCPJnn9IgIobyZvpHq,2025-11-09 03:55:54+00:00,2024-11-09 03:55:54+00:00,,,HLgpCeXS,,cus_R9TOMC7tM95sHG,,2025-08-10 00:29:40.159000+00:00
sub_1PxbVZFCPJnn9IgINMvohOf6,di_1PxbVZFCPJnn9IgIyDRaZeI9,2025-09-10 21:21:57+00:00,2024-09-10 21:21:57+00:00,,,HLgpCeXS,,cus_QoDYutNrsXTvVg,,2025-08-11 00:30:10.068000+00:00
sub_1QJfTaFCPJnn9IgIDzXoubCQ,di_1QJfTaFCPJnn9IgI044PtkcI,2025-11-10 18:03:06+00:00,2024-11-10 18:03:06+00:00,,,HLgpCeXS,,cus_R8Q4GczKes0Iwc,,2025-08-11 00:29:57.130000+00:00
sub_1Q8EYdFCPJnn9IgIkcLMWQLN,di_1Q8EYdFCPJnn9IgI1loWOy14,2025-10-10 05:05:03+00:00,2024-10-10 05:05:03+00:00,,,HLgpCeXS,,cus_QzKOkJXlkEnDOd,,2025-08-11 00:29:39.462000+00:00
sub_1PxtKZFCPJnn9IgIuqn9Rla1,di_1PxtKZFCPJnn9IgIGXsUxR51,2025-09-11 16:23:47+00:00,2024-09-11 16:23:47+00:00,,,HLgpCeXS,,cus_QoQqnLeYG50Il4,,2025-08-12 00:29:54.236000+00:00
sub_1Q8jWcFCPJnn9IgIF4WbeGIJ,di_1Q8jWcFCPJnn9IgIEl9zKZZY,2025-10-11 14:09:02+00:00,2024-10-11 14:09:02+00:00,,,HLgpCeXS,,cus_Qz0C1bUGGLZcxR,,2025-08-12 00:29:48.285000+00:00
sub_1Pxg8xFCPJnn9IgIKYOvZUr2,di_1Pxg8xFCPJnn9IgIXfNcSFnM,2025-09-11 02:18:54+00:00,2024-09-11 02:18:54+00:00,,,HLgpCeXS,,cus_QmOpL4sAkKpOET,,2025-08-12 00:29:34.677000+00:00
sub_1PxeKiFCPJnn9IgI8Ic7SM5y,di_1PxeKiFCPJnn9IgINTC93zTO,2025-09-11 00:22:56+00:00,2024-09-11 00:22:56+00:00,,,HLgpCeXS,,cus_QmM7hAIZ9uSNy4,,2025-08-12 00:29:27.066000+00:00
sub_1Py2OSFCPJnn9IgItZ8UDMxr,di_1Py2OSFCPJnn9IgIZKvYFywz,2025-09-12 02:04:24+00:00,2024-09-12 02:04:24+00:00,,,HLgpCeXS,,cus_QmvVoR0yR7O4hp,,2025-08-13 00:29:39.430000+00:00
sub_1Q98LFFCPJnn9IgIHEiYV1n0,di_1Q98LFFCPJnn9IgIpmSMWjZ7,2025-10-12 16:38:57+00:00,2024-10-12 16:38:57+00:00,,,HLgpCeXS,,cus_QyZCwURp7Lcti3,,2025-08-13 00:30:00.730000+00:00
sub_1QKPvlFCPJnn9IgIakR6BPX2,di_1QKPvlFCPJnn9IgI6jWhaOix,2025-11-12 19:39:17+00:00,2024-11-12 19:39:17+00:00,,,HLgpCeXS,,cus_QyYav9zvMMBioZ,,2025-08-13 00:30:13.191000+00:00
sub_1QKA8DFCPJnn9IgI6j1ArjZT,di_1QKA8DFCPJnn9IgIQVK2mDGT,2025-11-12 02:47:05+00:00,2024-11-12 02:47:05+00:00,,,HLgpCeXS,,cus_PBTVibeN4ug6y2,,2025-08-13 00:29:41.222000+00:00
sub_1PyJuHFCPJnn9IgIi39POrkr,di_1PyJuHFCPJnn9IgIuzbRGpF6,2025-09-12 20:46:25+00:00,2024-09-12 20:46:25+00:00,,,HLgpCeXS,,cus_QoVQajzP2Ri9ad,,2025-08-13 00:30:18.295000+00:00
sub_1LGuhtFCPJnn9IgIgZXAja8u,di_1LGuhtFCPJnn9IgIuvGJm9Ju,,2022-07-02 01:01:09+00:00,,,xFOZR803,,cus_KvKYOfBjMHH1LN,,2022-08-18 03:23:22.261000+00:00
sub_1MJIwrFCPJnn9IgI4u0RBLpl,di_1MJSRfFCPJnn9IgIzACGwbYW,2023-12-27 01:59:11+00:00,2022-12-27 01:59:11+00:00,,,HLgpCeXS,,cus_MrarQFQfHynV3z,,2022-12-29 02:29:55.803000+00:00
sub_1MIKgbFCPJnn9IgIcAoxJ86B,di_1MIKgbFCPJnn9IgIUcDmrGeW,2023-12-23 23:29:57+00:00,2022-12-23 23:29:57+00:00,,,HLgpCeXS,,cus_N0YTXs4MtyfWSH,,2023-02-24 02:30:19.858000+00:00
sub_1McdZ2FCPJnn9IgIEHVvjsgU,di_1McdZ2FCPJnn9IgIrfDnjcA5,,2023-02-17 23:42:03+00:00,promo_1MMyWoFCPJnn9IgIX8ByQjfj,,m1EgFVng,,cus_NMgkJUgWEeG1KH,,2023-03-10 02:30:30.562000+00:00
sub_1MssS2FCPJnn9IgI7LCc9pXV,di_1MssS2FCPJnn9IgIso2clCkT,,2023-04-03 18:49:57+00:00,,,1jxr2ccq,,cus_NeAnr5Bx8K4tzE,,2023-04-03 20:31:09.578000+00:00
sub_1MkItkFCPJnn9IgIW6xyex1Q,di_1MkItkFCPJnn9IgIa2IEmrZ5,2024-03-11 03:15:08+00:00,2023-03-11 03:15:08+00:00,,,HLgpCeXS,,cus_NSzI6E8J1aX3R3,,2023-05-11 08:33:41.113000+00:00
sub_1NEHoCFCPJnn9IgIoXVDgP8O,di_1NEHoCFCPJnn9IgIc7SxjGMV,,2023-06-01 20:09:20+00:00,promo_1MMyXUFCPJnn9IgIRyeNPh2i,,m1EgFVng,,cus_O0IPLqN56k91BW,,2023-06-02 02:30:30.387000+00:00
sub_1MDY9cFCPJnn9IgI5mjO8KVt,di_1MDY9cFCPJnn9IgIbl41K26M,2023-12-10 18:52:08+00:00,2022-12-10 18:52:08+00:00,,,HLgpCeXS,,cus_Mlq0sPxUrYGDwX,,2022-12-23 02:30:06.245000+00:00
sub_1MiMfYFCPJnn9IgIabi8mYgi,di_1MiMfYFCPJnn9IgITlX2aQ3O,2024-03-05 18:52:28+00:00,2023-03-05 18:52:28+00:00,,,HLgpCeXS,,cus_KYRrnSL73ouUMW,,2023-03-07 20:31:01.548000+00:00
sub_1N61AOFCPJnn9IgIh1OdVxCF,di_1N61dCFCPJnn9IgIlxeSbY83,2024-05-10 01:15:49+00:00,2023-05-10 01:15:49+00:00,,,HLgpCeXS,,cus_NprP7n0SxgK61W,,2023-05-10 02:32:13.030000+00:00
sub_1NEMr0FCPJnn9IgIkB4pe3hh,di_1NEMr0FCPJnn9IgIVFr8NJzR,2024-06-02 01:32:34+00:00,2023-06-02 01:32:34+00:00,,,HLgpCeXS,,cus_NvgN9O8UKkHV0H,,2023-06-13 14:31:28.080000+00:00
sub_1NO3rHFCPJnn9IgIf6CWA36D,di_1NO3rHFCPJnn9IgIwwAysOcW,,2023-06-28 19:16:55+00:00,promo_1MN43WFCPJnn9IgI3E08CJXa,,uTF41ghy,,cus_OAOe7lBRKUWSAw,,2023-06-28 20:34:26.058000+00:00
sub_1NSSZEFCPJnn9IgIHVmrauRT,di_1NSSZEFCPJnn9IgIygY9zr3S,,2023-07-10 22:28:28+00:00,promo_1MN43WFCPJnn9IgIlEszvegY,,uTF41ghy,,cus_OEwSVXEyK63jId,,2023-07-31 20:30:01.549000+00:00
sub_1NaQ95FCPJnn9IgIOS7eseez,di_1NaQ95FCPJnn9IgIUBjSlRFB,,2023-08-01 21:30:23+00:00,promo_1MMyZ2FCPJnn9IgIZ0mYi08n,,uTF41ghy,,cus_ONAUNDRNolnYGP,,2023-08-02 02:30:35.533000+00:00
sub_1NaoYoFCPJnn9IgIa8bbi52G,di_1NaoYoFCPJnn9IgI4GSLpTl4,2024-08-02 23:34:34+00:00,2023-08-02 23:34:34+00:00,,,HLgpCeXS,,cus_OKC5XxCLU5oeg4,,2023-08-03 08:30:01.494000+00:00
sub_1NIwX6FCPJnn9IgIR0ZPsshA,di_1NIwX6FCPJnn9IgIzq9Oh5un,2024-06-14 16:26:56+00:00,2023-06-14 16:26:56+00:00,,,HLgpCeXS,,cus_O2Yj0PA69Ekdmt,,2023-08-11 20:30:15.177000+00:00
sub_1NdJYrFCPJnn9IgIrlBCBIGy,di_1NdJYrFCPJnn9IgIoUIJ5JI8,,2023-08-09 21:04:57+00:00,promo_1MN43WFCPJnn9IgI7USWz7QC,,uTF41ghy,,cus_OQ9s7AWtSsbms6,,2023-08-12 02:29:55.946000+00:00
sub_1NiMHyFCPJnn9IgIf8ZuiRei,di_1NiMlFFCPJnn9IgIJCKPdBld,2024-08-23 19:30:37+00:00,2023-08-23 19:30:37+00:00,,,HLgpCeXS,,cus_OTc4uvEOyZGsQo,,2023-08-28 20:30:06.489000+00:00
sub_1NnB8QFCPJnn9IgI4V4KpbFQ,di_1NnB8QFCPJnn9IgIQq0mDGpg,,2023-09-06 02:06:26+00:00,promo_1Nn68VFCPJnn9IgI8fiDEKbi,,IiespNRL,,cus_OaLqba4sY4pro4,,2023-09-06 20:30:30.182000+00:00
sub_1Npu8rFCPJnn9IgI2YWkMEoX,di_1Npu8rFCPJnn9IgI9S5W0jFA,,2023-09-13 14:34:09+00:00,promo_1MMyZ2FCPJnn9IgIl63cYcKH,,uTF41ghy,,cus_OdATOcsS9uchuJ,,2023-09-13 20:30:28.899000+00:00
sub_1NqIKGFCPJnn9IgIHnVExxQK,di_1NqIKGFCPJnn9IgIDXkLp8oS,,2023-09-14 16:23:32+00:00,promo_1NJJjDFCPJnn9IgIbjbafEWh,,m1EgFVng,,cus_OdZTXlA7vRHpSb,,2023-09-19 02:29:48.045000+00:00
sub_1NfQ9EFCPJnn9IgIpMD3bvDB,di_1NfQ9EFCPJnn9IgIxQP85kCJ,2024-08-15 16:31:12+00:00,2023-08-15 16:31:12+00:00,,,HLgpCeXS,,cus_OOhwDFEps61QHH,,2023-09-19 20:29:55.311000+00:00
sub_1NrgBrFCPJnn9IgICKeij4W7,di_1NrgBrFCPJnn9IgIyoaOedaA,,2023-09-18 12:04:35+00:00,promo_1NdfnQFCPJnn9IgIQxi3eP7k,,I6nApyXN,,cus_O0IPdJ0zx4sfFo,,2023-09-20 02:30:15.676000+00:00
sub_1NsDabFCPJnn9IgIzJ6ROA7f,di_1NsDabFCPJnn9IgIaKW1Kvfn,,2023-09-19 23:44:21+00:00,promo_1MN43WFCPJnn9IgIKL77gXLy,,uTF41ghy,,cus_OfYiRBrHt6AXXZ,,2023-09-20 02:30:41.915000+00:00
sub_1Nz1rAFCPJnn9IgI0JRaU4Ja,di_1Nz1rAFCPJnn9IgIyp7PYe8u,,2023-10-08 18:37:36+00:00,promo_1NahxUFCPJnn9IgI7WST2c1h,,uTF41ghy,,cus_Omb36YH6OkdNYD,,2023-10-09 20:30:12.184000+00:00
sub_1NvPkuFCPJnn9IgIEe3q4r27,di_1NvPkuFCPJnn9IgIGZ38NDxp,2024-09-28 19:20:12+00:00,2023-09-28 19:20:12+00:00,,,HLgpCeXS,,cus_Of8hH2X8773XXP,,2023-10-14 02:29:51.553000+00:00
sub_1O4q4KFCPJnn9IgIUKqiWYKh,di_1O4q4KFCPJnn9IgIlU5g5T45,2024-10-24 19:15:12+00:00,2023-10-24 19:15:12+00:00,,,HLgpCeXS,,cus_Oq1QrxpcmSB20J,,2023-10-25 14:29:51.257000+00:00
sub_1MvZLVFCPJnn9IgIkBqoBuyG,di_1MvZLVFCPJnn9IgIh9YVrrQA,2024-04-11 05:00:00+00:00,2023-04-11 05:00:00+00:00,,,HLgpCeXS,,cus_KTuBx77OAlnfnb,,2023-11-01 02:29:54.156000+00:00
sub_1Nqd7KFCPJnn9IgIzGn7c6J7,di_1Nqd7KFCPJnn9IgILVwF6RWE,,2023-09-15 14:35:34+00:00,promo_1MN43WFCPJnn9IgIHrue7k4o,,uTF41ghy,,cus_Odux1C4K0XwivS,,2023-11-01 02:30:15.571000+00:00
sub_1NaiUxFCPJnn9IgI0f5xBiyo,di_1NaiUxFCPJnn9IgIHF7DLhng,,2023-08-02 17:06:11+00:00,promo_1NahxFFCPJnn9IgItEyjnwDG,,uTF41ghy,,cus_ONTRffBuJWvBap,,2023-11-01 02:30:15.572000+00:00
sub_1NWVEDFCPJnn9IgIvHzJsoDd,di_1NWVEDFCPJnn9IgIvAQ4TUGL,,2023-07-22 02:07:29+00:00,promo_1MMyXUFCPJnn9IgIxxXvUSjS,,m1EgFVng,,cus_OJ7ToIG8AqmyM6,,2023-11-01 02:30:13.160000+00:00
sub_1Mwb15FCPJnn9IgIFqkfYMGS,di_1Mwb15FCPJnn9IgIwqyW94jQ,,2023-04-14 01:01:31+00:00,promo_1MMyXUFCPJnn9IgIwH291Soy,,m1EgFVng,,cus_Ni13Cw7Wl9N0TK,,2023-11-01 02:30:13.163000+00:00
sub_1NriJcFCPJnn9IgIHepbaCbi,di_1NriJcFCPJnn9IgImMrMtYIz,,2023-09-18 14:20:44+00:00,promo_1MMyZ2FCPJnn9IgITZIWsgan,,uTF41ghy,,cus_Of2OGdrcvp6zr3,,2023-11-01 02:30:14.372000+00:00
sub_1NudwIFCPJnn9IgIZs95T28D,di_1NudwIFCPJnn9IgIkBztnA6Y,,2023-09-26 16:16:46+00:00,promo_1NJJjkFCPJnn9IgIbyuEUCTS,,m1EgFVng,,cus_Oi44DHT33ZPB7M,,2023-11-01 02:30:11.690000+00:00
sub_1NwXLKFCPJnn9IgIEvKjDfcY,di_1NwXLKFCPJnn9IgIL0PK5ml0,,2023-10-01 21:38:26+00:00,,,1jxr2ccq,,cus_LysWdePavHXGWZ,,2023-11-13 02:30:26.312000+00:00
sub_1Mn9SeFCPJnn9IgIXmG4lIBi,di_1Nv3FsFCPJnn9IgIL57E43lo,,2023-09-27 19:18:40+00:00,,,1jxr2ccq,,cus_LysWdePavHXGWZ,,2023-11-13 02:30:26.312000+00:00
sub_1NwU1iFCPJnn9IgIYHWEVFsa,di_1NwU1iFCPJnn9IgIVYL5g48f,2024-10-01 18:05:58+00:00,2023-10-01 18:05:58+00:00,,,HLgpCeXS,,cus_Oib2GbdWPPh3aY,,2023-11-15 20:30:18.731000+00:00
sub_1NszwDFCPJnn9IgIX8WK7DaE,di_1OFO5oFCPJnn9IgIjMChXRGt,2024-11-22 21:36:19+00:00,2023-11-22 21:36:19+00:00,,,HLgpCeXS,,cus_OStiqKLxjO7esg,,2023-11-23 02:29:54.665000+00:00
sub_1OG67qFCPJnn9IgI7qmioG2n,di_1OG67qFCPJnn9IgIX2ugNQD7,,2023-11-24 20:37:22+00:00,,,1jxr2ccq,,cus_KvKYOfBjMHH1LN,,2023-11-25 02:30:57.326000+00:00
sub_1MRUk7FCPJnn9IgIDlig5DV8,di_1MRUk7FCPJnn9IgIzzfcqBNv,2024-01-18 06:00:00+00:00,2023-01-18 06:00:00+00:00,,,HLgpCeXS,,cus_Msv0nfB4yZ98ta,,2023-12-20 00:03:01.495000+00:00
sub_1MHe6AFCPJnn9IgIhE4K96jB,di_1MHe6AFCPJnn9IgIE60KMwUs,2023-12-22 02:01:30+00:00,2022-12-22 02:01:30+00:00,,,HLgpCeXS,,cus_N1hSswQdnl2Htd,,2023-12-21 20:30:29.382000+00:00
sub_1OPX1EFCPJnn9IgIQ2DqbtsD,di_1OPX1EFCPJnn9IgIvFAgWgBs,2024-12-20 21:09:32+00:00,2023-12-20 21:09:32+00:00,,,HLgpCeXS,,cus_PBFwoNiLmVKBAZ,,2023-12-27 20:30:55.922000+00:00
sub_1OJ411FCPJnn9IgI5dvMY68H,di_1OJ411FCPJnn9IgIpKx2x3Of,2024-12-03 00:58:35+00:00,2023-12-03 00:58:35+00:00,,,HLgpCeXS,,cus_P5MorvNd8T9YfP,,2023-12-28 00:02:21.394000+00:00
sub_1Mqz7cFCPJnn9IgIF2ykV0TH,di_1N2DukFCPJnn9IgI6aLpmEqg,2024-04-29 13:33:04+00:00,2023-04-29 13:33:04+00:00,,,HLgpCeXS,,cus_Mr7TBDhbG60t5W,,2024-01-01 08:30:46.758000+00:00
sub_1MPaadFCPJnn9IgI9O4hQv1n,di_1MPaadFCPJnn9IgIb65UWItj,2024-01-12 23:53:47+00:00,2023-01-12 23:53:47+00:00,,,HLgpCeXS,,cus_N1jPmqfVnNYysn,,2024-01-06 00:01:58.159000+00:00
sub_1MQNKSFCPJnn9IgINJFZXonC,di_1MQNKSFCPJnn9IgIyVScz4Ri,2024-01-15 03:56:20+00:00,2023-01-15 03:56:20+00:00,,,HLgpCeXS,,cus_N7YQOCi0D466zG,,2024-01-14 08:30:21.183000+00:00
sub_1MpilbFCPJnn9IgIXGZkYdOl,di_1MpilbFCPJnn9IgIMIZ1GRk6,2024-03-26 01:53:07+00:00,2023-03-26 01:53:07+00:00,,,HLgpCeXS,,cus_NXomkm4CZdwTsM,,2024-01-23 00:02:39.385000+00:00
sub_1LQGfpFCPJnn9IgIoaqz00oi,di_1NC92yFCPJnn9IgIMrAi4yQY,2024-05-26 22:23:43+00:00,2023-05-26 22:23:43+00:00,,,HLgpCeXS,,cus_M8XlUgPQvsLebw,,2024-01-27 00:02:39.329000+00:00
sub_KDRes9BYh58tvP,di_1NPYPaFCPJnn9IgIaqwQPHyu,2024-07-02 22:03:17+00:00,2023-07-02 22:03:17+00:00,,,HLgpCeXS,,cus_KDRe9WmmnEwuI0,,2024-02-07 20:30:54.275000+00:00
sub_1ORHonFCPJnn9IgIYl78X9B6,di_1ORHonFCPJnn9IgITcYOLa1v,2024-03-25 17:19:57+00:00,2023-12-25 17:19:57+00:00,,,iVickyzU,,cus_P4MXwtE4Of97gG,,2024-02-14 14:29:49.284000+00:00
sub_1Oo9wyFCPJnn9IgIvL007DeF,di_1Oo9wyFCPJnn9IgIwSQtVN6c,2024-12-18 06:00:00+00:00,2023-12-18 06:00:00+00:00,,,HLgpCeXS,,cus_PBOZYBgN1kcduF,,2024-02-26 20:32:42.427000+00:00
sub_1OczwEFCPJnn9IgI3wRK88rl,di_1Orlc8FCPJnn9IgIpwYypL9O,2025-03-07 18:24:19+00:00,2024-03-07 18:24:19+00:00,,,HLgpCeXS,,cus_PPrP4QKGOEvbC3,,2024-03-07 20:30:42.124000+00:00
sub_1OIDWoFCPJnn9IgIn9BzeFnV,di_1P2FyMFCPJnn9IgIU02lvsNp,,2024-04-05 16:50:38+00:00,,,IrIeOYlS,,cus_P6QNrODBe2oS59,,2024-04-21 00:04:13.951000+00:00
sub_1OwDKiFCPJnn9IgILMX5vRpl,di_1OwDKiFCPJnn9IgInMDm9ivk,2025-03-20 00:48:44+00:00,2024-03-20 00:48:44+00:00,,,HLgpCeXS,,cus_PkrFmH58G1V4uq,,2024-04-26 00:05:31.303000+00:00
sub_1N2KldFCPJnn9IgIHllbvO9T,di_1N2KldFCPJnn9IgISWuuKrnq,2024-04-29 20:53:17+00:00,2023-04-29 20:53:17+00:00,,,HLgpCeXS,,cus_Nlvya91HPSd0Ed,,2024-04-30 00:04:08.842000+00:00
sub_1NH6FjFCPJnn9IgISYD7OlKr,di_1NH6FjFCPJnn9IgIGY5ZnzXN,2024-06-09 14:25:23+00:00,2023-06-09 14:25:23+00:00,,,HLgpCeXS,,cus_Ny4xHWGxSsOvYV,,2024-05-14 00:04:03.894000+00:00
sub_1PUSz7FCPJnn9IgIyS0hR4ZX,di_1PUSz7FCPJnn9IgI1dMUETsn,,2024-06-22 12:24:01+00:00,,,1jxr2ccq,,cus_QL9He1Go9lVEuz,,2024-06-25 00:06:49.318000+00:00
sub_1NahOGFCPJnn9IgIQui1oBFB,di_1NahOGFCPJnn9IgIakIuqIyZ,2024-08-02 15:55:12+00:00,2023-08-02 15:55:12+00:00,,,HLgpCeXS,,cus_O8PuIeihojTmRJ,,2024-07-02 00:04:12.140000+00:00
