payment_method_id,description,brand,fingerprint,funding,three_d_secure_authentication_flow,three_d_secure_result,three_d_secure_result_reason,three_d_secure_version,type,charge_id,wallet_type,_fivetran_synced,three_d_secure_usage_supported
pm_1MHHNbFCPJnn9IgIND0DJAAr,,discover,0EtnLGg4cr9bQaqS,credit,,,,,,,link,2024-08-15 01:08:10.777000+00:00,True
pm_1MHJ2xFCPJnn9IgIq1gtDeeF,,visa,srUv7Y1LZrCOu9BO,debit,,,,,,,apple_pay,2024-08-15 01:08:09.978000+00:00,True
pm_1MHKQMFCPJnn9IgINExrPpFB,,mastercard,HPGztcSmlHvCQtcp,credit,,,,,,,apple_pay,2024-08-15 01:08:09.978000+00:00,True
pm_1MHLDIFCPJnn9IgIaI3jNU74,,mastercard,F7C8JurJ4q7VSpFH,credit,,,,,,,,2024-08-15 01:46:00.598000+00:00,True
pm_1MHSuTFCPJnn9IgIoeqyS3Nz,,amex,lzsDG2O2jeEfxYn8,credit,,,,,,,,2024-08-15 01:46:27.249000+00:00,True
pm_1MHUJnFCPJnn9IgIwETnx7hL,,discover,DuS72n0Zh1lVghcy,prepaid,,,,,,,google_pay,2024-08-15 01:46:25.371000+00:00,True
pm_1MHVNGFCPJnn9IgIdvxCNO5k,,visa,sVNCJNwwUpxSvaEX,debit,,,,,,,,2024-08-15 01:46:18.596000+00:00,True
pm_1MHYzzFCPJnn9IgIh215fJLb,,visa,hep5OEJGJ0Qz8RLG,credit,,,,,,,,2024-08-15 01:45:58.250000+00:00,True
pm_1MHcBCFCPJnn9IgILYvPgCsM,,amex,fAzppknyLKOH1NWQ,credit,,,,,,,,2024-08-15 01:46:00.332000+00:00,True
pm_1MHdZuFCPJnn9IgIXFBWkLed,,visa,juSGZ1jEffzGaqQo,credit,,,,,,,,2024-08-15 01:45:27.472000+00:00,True
pm_1MHe4bFCPJnn9IgIyqllREHD,,visa,gW2xYxcjHI9ERubD,credit,,,,,,,,2024-08-15 01:08:01.331000+00:00,True
pm_1MHeJLFCPJnn9IgI9FYCUgGJ,,mastercard,Q3U9fijRP9B3iarA,debit,,,,,,,,2024-08-15 01:45:15.375000+00:00,True
pm_1MHfjKFCPJnn9IgIdOMFNBDg,,visa,wf1FSjgi4Qav2OyD,debit,,,,,,,google_pay,2024-08-15 01:45:55.320000+00:00,True
pm_1MHizWFCPJnn9IgIhPJnsJmk,,mastercard,pYxuBkmmj7rTv6uA,credit,,,,,,,,2024-08-15 01:07:53.875000+00:00,True
pm_1MHq46FCPJnn9IgIHDHATiDG,,visa,HucCNpfKvWC0n3wz,credit,,,,,,,,2024-08-15 01:45:16.501000+00:00,True
pm_1MHs2oFCPJnn9IgIPl1ZQq3W,,visa,jpftchTPqV6SXtVO,debit,,,,,,,,2024-08-15 01:07:57.721000+00:00,True
pm_1MHsHfFCPJnn9IgIwbATPmEz,,visa,kLVdoylfyuJ8Z73j,debit,,,,,,,,2024-08-15 01:45:43.831000+00:00,True
pm_1MHscCFCPJnn9IgIFUA2AP55,,visa,ALNkydsUJgCfNeBq,debit,,,,,,,google_pay,2024-08-15 01:45:52.394000+00:00,True
pm_1MHtcoFCPJnn9IgI5SEHOcKu,,visa,896Zs7IGZek2M93L,debit,,,,,,,,2024-08-15 01:45:53.162000+00:00,True
pm_1MHvhTFCPJnn9IgIVctAG4PZ,,visa,RDCJvCstpba4hb4o,debit,,,,,,,link,2024-08-15 01:07:57.825000+00:00,True
pm_1MHvs9FCPJnn9IgI8GPlTOgX,,discover,IYJZk0Ht4TndVes8,credit,,,,,,,,2024-08-15 01:45:51.608000+00:00,True
pm_1MHwGpFCPJnn9IgIuLvuhHF9,,visa,kUOnUjm9H5JrHQer,credit,,,,,,,,2024-08-15 01:45:49.234000+00:00,True
pm_1MHwIlFCPJnn9IgIIoSptdZb,,amex,fY4jxa4nkd26elnm,credit,,,,,,,,2024-08-15 01:45:47.154000+00:00,True
pm_1MHwMTFCPJnn9IgIexsv1JYk,,mastercard,28qigEv30Iys4ThJ,credit,,,,,,,,2024-08-15 01:45:45.122000+00:00,True
pm_1MHzRlFCPJnn9IgIXDpIBwEr,,visa,ayvYRRVJYJvBUn98,debit,,,,,,,,2024-08-15 01:44:44.415000+00:00,True
pm_1MI1vfFCPJnn9IgIATUhs12I,,visa,6Q5OGepplQeRfDxA,debit,,,,,,,link,2024-08-15 01:07:50.823000+00:00,True
pm_1MIDcbFCPJnn9IgIu5317RVN,,amex,OZKuru8pgiejLbLH,credit,,,,,,,,2024-08-15 01:45:05.971000+00:00,True
pm_1MIER8FCPJnn9IgILDGER1Ny,,visa,5in9aJ2yEqPqXjfU,credit,,,,,,,,2024-08-15 01:07:51.835000+00:00,True
pm_1MIGw6FCPJnn9IgIV3lZj38C,,visa,DEpvFRWQoTpXZQMv,credit,,,,,,,,2024-08-15 01:44:50.557000+00:00,True
pm_1MIGyeFCPJnn9IgILes58DW0,,visa,AOLX5k3k6dDEgBHt,debit,,,,,,,,2024-08-15 01:44:48.894000+00:00,True
pm_1MII1aFCPJnn9IgIhPNBeot5,,discover,Y1kKn8i0FZYji5dc,credit,,,,,,,,2024-08-15 01:44:36.526000+00:00,True
pm_1MIIb5FCPJnn9IgIzUbOG6OU,,visa,scCNA66kRm3in7JZ,credit,,,,,,,,2024-08-15 01:45:08.143000+00:00,True
pm_1MIIqUFCPJnn9IgIApOAWNkQ,,visa,UqCIEpAcG5Z8FiHH,credit,,,,,,,,2024-08-15 01:45:06.709000+00:00,True
pm_1MIJ3mFCPJnn9IgIYBOCNZYA,,visa,2ZeVsnlumUDWVj1X,debit,,,,,,,,2024-08-15 01:45:04.376000+00:00,True
pm_1MIK9wFCPJnn9IgIK8v6iklh,,visa,KdQ3Po1TMINxiLdS,debit,,,,,,,,2024-08-15 01:44:57.162000+00:00,True
pm_1MIMv3FCPJnn9IgIE44XXk4A,,visa,Zas23pvcq0tPyMui,credit,,,,,,,,2024-08-15 01:44:27.053000+00:00,True
pm_1MINuzFCPJnn9IgIkFq7muss,,mastercard,mSUwaiHPj8P5mMMa,debit,,,,,,,,2024-08-15 01:44:05.816000+00:00,True
pm_1MIYznFCPJnn9IgIuFrLOTc7,,discover,Sh8IQaXQHaVUI0LN,credit,,,,,,,,2024-08-15 01:44:08.647000+00:00,True
pm_1MIZEUFCPJnn9IgIXC6DjvTM,,discover,D9vidwmkmBK0pTxy,credit,,,,,,,,2024-08-15 01:44:23.706000+00:00,True
pm_1MIaYOFCPJnn9IgIWZx03DOJ,,discover,6mKGJrrylowsRY2w,credit,,,,,,,,2024-08-15 01:44:16.790000+00:00,True
pm_1MIbeyFCPJnn9IgIBQHZXmdT,,visa,XfHUs15AlBz454ud,credit,,,,,,,,2024-08-15 01:07:47.148000+00:00,True
pm_1MId71FCPJnn9IgIXsXHrLrO,,visa,ZbuKEglozKmHKj9z,credit,,,,,,,,2024-08-15 01:44:21.923000+00:00,True
pm_1MIeAeFCPJnn9IgINIUTxAmd,,visa,Dzc4KerVqs56UFTi,debit,,,,,,,,2024-08-15 01:44:09.854000+00:00,True
pm_1MIgxBFCPJnn9IgI7x5NnudJ,,amex,eOLWvhkODPhP9NcP,credit,,,,,,,,2024-08-15 01:44:09.102000+00:00,True
pm_1MIktyFCPJnn9IgI4x8fGWQ8,,visa,vl2NzFZqi7j9EBpk,debit,,,,,,,,2024-08-15 01:42:42.703000+00:00,True
pm_1MIlyEFCPJnn9IgICLZL2vxR,,visa,p9HwtU12Yhgi3vGU,credit,,,,,,,,2024-08-15 01:42:06.037000+00:00,True
pm_1MIoIVFCPJnn9IgIDFdSfubF,,visa,mxA4jL5A71oLsYLU,debit,,,,,,,,2024-08-15 01:41:35.113000+00:00,True
pm_1MIuCQFCPJnn9IgI9stjlSAR,,visa,cxWzrZVg28ylhykk,debit,,,,,,,,2024-08-15 01:43:37.403000+00:00,True
pm_1MIuRQFCPJnn9IgI8MFFGI8x,,visa,jEgn5nO8NqHVYg4C,credit,,,,,,,,2024-08-15 01:43:29.368000+00:00,True
pm_1MIv8wFCPJnn9IgIjjhSnvxB,,visa,cKlwV5HBE4WFyyc3,credit,,,,,,,,2024-08-15 01:42:35.945000+00:00,True
pm_1MIviHFCPJnn9IgIkqnMosuG,,mastercard,aBZnzoaDI0IuddUZ,credit,,,,,,,,2024-08-15 01:43:57.793000+00:00,True
pm_1MIvzhFCPJnn9IgIoFhgSXJT,,visa,Hhna1MPzjezkTvcF,debit,,,,,,,,2024-08-15 01:43:54.694000+00:00,True
pm_1MIwZpFCPJnn9IgI559yAQJL,,visa,AsaIBut2Ow5nvKRv,credit,,,,,,,,2024-08-15 01:43:33.593000+00:00,True
pm_1MIxV5FCPJnn9IgI8tVwHjRe,,amex,7u4Gp3r3gX7gq4Jy,credit,,,,,,,apple_pay,2024-08-15 01:07:39.552000+00:00,True
pm_1MIynjFCPJnn9IgIYQmfpFW3,,visa,fTVYcNWUnA6UbWYx,credit,,,,,,,,2024-08-15 01:43:37.700000+00:00,True
pm_1MIyw8FCPJnn9IgInVFQm7h8,,visa,DEgdXzDXlsbFCmJe,debit,,,,,,,,2024-08-15 01:07:43.198000+00:00,True
pm_1MIz0dFCPJnn9IgIpsnQpSTv,,visa,SkCJCk7UsF6ptur5,credit,,,,,,,,2024-08-15 01:43:30.889000+00:00,True
pm_1MIz5IFCPJnn9IgI94b333tU,,visa,JaceEvSzcd3xVsnW,credit,,,,,,,,2024-08-15 01:07:43.198000+00:00,True
pm_1MIzE6FCPJnn9IgImal4xVWX,,visa,IpBjonQgP0FkOXc4,credit,,,,,,,,2024-08-15 01:43:23.237000+00:00,True
pm_1MIzUDFCPJnn9IgIeQ261NXg,,visa,8hijHp2imlWkP2Kx,credit,,,,,,,,2024-08-15 01:43:15.137000+00:00,True
pm_1MIzgoFCPJnn9IgIUQUEbYqa,,visa,itl7QQlIfRUSgwoS,debit,,,,,,,,2024-08-15 01:42:59.993000+00:00,True
pm_1MJ1C7FCPJnn9IgI8Mhp5z2w,,visa,HB6XkcBXmf9ubPAk,debit,,,,,,,,2024-08-15 01:41:55.395000+00:00,True
pm_1MJ2KGFCPJnn9IgI7z8YXJYH,,amex,mQEi41G44izDsLTm,credit,,,,,,,,2024-08-15 01:42:49.545000+00:00,True
pm_1MJ3QVFCPJnn9IgIGZpb1Xvb,,visa,c11MhnRqTO4FiC21,credit,,,,,,,,2024-08-15 01:42:01.738000+00:00,True
pm_1MJ3hFFCPJnn9IgIOGjDFugq,,visa,HzkNDWOTqLgemeoo,credit,,,,,,,,2024-08-15 01:07:41.888000+00:00,True
pm_1MJ4beFCPJnn9IgI7x4TIlHr,,mastercard,U3QKXFhqkr0gdgYd,credit,,,,,,,,2024-08-15 02:13:01.742000+00:00,True
pm_1MJ4vWFCPJnn9IgIMQlcCvlH,,amex,fpMCRaDPOysSPSLe,credit,,,,,,,,2024-08-15 01:41:27.476000+00:00,True
pm_1MJ63iFCPJnn9IgIyQGCQNrp,,visa,5Vd9hhsuSS50Cygz,credit,,,,,,,,2024-08-15 01:40:59.990000+00:00,True
pm_1MJ6PYFCPJnn9IgISpBm9u47,,amex,cqkoprO0xnAxKF7E,credit,,,,,,,,2024-08-15 01:40:55.681000+00:00,True
pm_1MJ7OzFCPJnn9IgIoz9XAFUF,,amex,JFXbeIrSug3GUMHr,credit,,,,,,,,2024-08-15 01:40:59.337000+00:00,True
pm_1MJ9PhFCPJnn9IgIBB0KTHIH,,visa,MNTL1239wY8jNPG0,debit,,,,,,,google_pay,2024-08-15 01:07:32.316000+00:00,True
pm_1MJIQSFCPJnn9IgI0U8kZxMj,,visa,6W0LoekVF010c48d,credit,,,,,,,,2024-08-15 01:41:23.941000+00:00,True
pm_1MJJPhFCPJnn9IgIh5EtJ3Ym,,visa,LvwE5S7DaoLlwaLw,credit,,,,,,,,2024-08-15 01:41:15.168000+00:00,True
pm_1MJJV7FCPJnn9IgIpHFwvgWM,,visa,Ks5lJZXacu5plDgy,credit,,,,,,,,2024-08-15 01:41:12.678000+00:00,True
pm_1MJK72FCPJnn9IgIxifRlHaM,,amex,oE0XGlMu8qrLkzn1,credit,,,,,,,,2024-08-15 01:41:01.119000+00:00,True
pm_1MJKReFCPJnn9IgIQg8EWWWm,,amex,1zyyNHxAXlKlSD6e,credit,,,,,,,apple_pay,2024-08-15 01:07:32.944000+00:00,True
pm_1MJKhdFCPJnn9IgI3txuK4w9,,visa,WY2ZKEya1eO3MfJK,debit,,,,,,,link,2024-08-15 01:07:32.944000+00:00,True
pm_1MJLk5FCPJnn9IgIrYyUjvTY,,visa,B1ltjPlLgYWFQVOV,debit,,,,,,,,2024-08-15 01:41:24.903000+00:00,True
pm_1MJM7tFCPJnn9IgIIsfkOAMq,,amex,CdsyxVmv41Cf8WOC,credit,,,,,,,,2024-08-15 01:07:35.220000+00:00,True
pm_1MJMCEFCPJnn9IgIOhm4EIDv,,discover,7g19jqO8b1paK4dv,credit,,,,,,,,2024-08-15 01:41:20.190000+00:00,True
pm_1MJNIFFCPJnn9IgIXa8varg3,,visa,QLdNcCDDd7CJsFht,debit,,,,,,,,2024-08-15 01:40:58.163000+00:00,True
pm_1MJPAEFCPJnn9IgIvW8C2G7H,,visa,s3bEDgzPRUgm7dpS,credit,,,,,,,,2024-08-15 01:41:09.033000+00:00,True
pm_1MJQHJFCPJnn9IgIf4WSjdLn,,mastercard,fWwiwBalM3icNHPh,credit,,,,,,,,2024-08-15 01:07:33.830000+00:00,True
pm_1MJQfOFCPJnn9IgIu5tR5Iry,,visa,62dsjufCV6g1Se3z,credit,,,,,,,,2024-08-15 01:40:40.244000+00:00,True
pm_1MJRDPFCPJnn9IgIoP42KYrP,,visa,MIOGhHgQDOdHnUeu,credit,,,,,,,,2024-08-15 01:40:38.065000+00:00,True
pm_1MJRbPFCPJnn9IgIEViwW6Oo,,mastercard,jMI2lzT2xBdiioy8,debit,,,,,,,,2024-08-15 01:40:30.957000+00:00,True
pm_1MJiLGFCPJnn9IgIbpnIA4qV,,visa,s5ZkaSBM9HJOqd0T,debit,,,,,,,,2024-08-15 01:40:45.961000+00:00,True
pm_1MJiaxFCPJnn9IgIN6xH4ki3,,mastercard,IvXGyKvPrS1XSm60,credit,,,,,,,,2024-08-15 01:40:43.145000+00:00,True
pm_1MJj8ZFCPJnn9IgIvptskHGD,,mastercard,QY1MbHj29lX9MLOY,debit,,,,,,,,2024-08-15 01:40:36.367000+00:00,True
pm_1MJkF7FCPJnn9IgISY0Jen6G,,visa,xUaAsgLYfYJMgaRV,credit,,,,,,,,2024-08-15 01:40:44.249000+00:00,True
pm_1MJkjLFCPJnn9IgIw6RjKfzG,,amex,tapkVKxG57dB8AMD,credit,,,,,,,,2024-08-15 01:40:42.294000+00:00,True
pm_1MJkvxFCPJnn9IgIzh47Fio0,,visa,MwWQhWIQ2CMKMGUX,credit,,,,,,,,2024-08-15 01:07:27.464000+00:00,True
pm_1MJlNHFCPJnn9IgIbDheKXqu,,visa,7neSvbfwEo4x3SQT,credit,,,,,,,google_pay,2024-08-15 01:40:36.525000+00:00,True
pm_1MJlu4FCPJnn9IgISoIW8aIO,,visa,iOLnMy9s03XIBI7p,credit,,,,,,,,2024-08-15 01:40:31.680000+00:00,True
pm_1MJmF1FCPJnn9IgI6ZrHH4lG,,visa,nIuqUTSzvU2XjVGR,debit,,,,,,,,2024-08-15 01:40:28.171000+00:00,True
pm_1MJmjEFCPJnn9IgIBV5UZgTG,,visa,eKump57PKubO4g59,credit,,,,,,,,2024-08-15 01:40:23.218000+00:00,True
pm_1MJoCwFCPJnn9IgIl56XByk6,,visa,Pj9iR9I1T5hKJP6w,credit,,,,,,,,2024-08-15 01:40:11.175000+00:00,True
pm_1MJoxPFCPJnn9IgIP1WYba1g,,visa,eYPbx56sT2mDhdos,credit,,,,,,,,2024-08-15 01:40:04.763000+00:00,True
pm_1MJr9NFCPJnn9IgIMRFFBBXs,,visa,K3WKsGJEFTqlmBZN,credit,,,,,,,,2024-08-15 01:40:01.785000+00:00,True
pm_1MJuRKFCPJnn9IgIT8bKSJis,,visa,3mLGw1L0XLumSU4a,credit,,,,,,,,2024-08-15 01:39:53.802000+00:00,True
pm_1MJz8pFCPJnn9IgIqzNqcioE,,mastercard,EFEu8f0c1jZ06sAk,debit,,,,,,,,2024-08-15 01:40:10.025000+00:00,True
pm_1MK0tpFCPJnn9IgIKUwr8ov8,,discover,okos3hRiCvUj5vv3,credit,,,,,,,,2024-08-15 01:39:56.532000+00:00,True
pm_1MK1E8FCPJnn9IgI7CuiDpPK,,visa,ur2C5hodvFIdt9gp,debit,,,,,,,,2024-08-15 01:07:20.345000+00:00,True
pm_1MK7v6FCPJnn9IgIwdW1kHjM,,visa,HUIZJTTqokrUdios,debit,,,,,,,,2024-08-15 01:40:01.506000+00:00,True
pm_1MKAP6FCPJnn9IgImROyySKz,,visa,2fg5ju4Ejj8i06yx,prepaid,,,,,,,,2024-08-15 01:39:50.820000+00:00,True
pm_1MKApjFCPJnn9IgIJxLyqIDw,,visa,2fg5ju4Ejj8i06yx,prepaid,,,,,,,,2024-08-15 01:39:42.033000+00:00,True
pm_1MKAqoFCPJnn9IgIi1t0uSUu,,visa,2fg5ju4Ejj8i06yx,prepaid,,,,,,,,2024-08-15 01:39:42.033000+00:00,True
pm_1MKB5UFCPJnn9IgIr6Yhj36P,,visa,FRoVWwhzHeNWWXtd,credit,,,,,,,link,2024-08-15 01:07:14.675000+00:00,True
pm_1MKMdMFCPJnn9IgIUTwzeqJx,,visa,F75vJGGHtnvfCLbL,credit,,,,,,,apple_pay,2024-08-15 01:07:12.761000+00:00,True
pm_1MKOisFCPJnn9IgIgi1eX3JX,,mastercard,zMPlCCNugx3P1d9s,credit,,,,,,,,2024-08-15 01:39:48.477000+00:00,True
pm_1MKPDJFCPJnn9IgIJfSzVUdf,,visa,A84FVp2kOTj6Mk69,debit,,,,,,,,2024-08-15 01:39:45.436000+00:00,True
pm_1MKPRtFCPJnn9IgIzjLMqght,,visa,wfpHJUDli9LqkgVf,credit,,,,,,,,2024-08-15 01:39:43.639000+00:00,True
pm_1MKPoGFCPJnn9IgIgGigkG3o,,visa,VkzgUIM2VWp26c0N,debit,,,,,,,,2024-08-15 01:07:14.330000+00:00,True
pm_1MKRHdFCPJnn9IgIKXoUviT7,,visa,IoWFdrxcetwPxuuR,credit,,,,,,,,2024-08-15 01:07:14.922000+00:00,True
pm_1MKSb8FCPJnn9IgI91IfQJ9n,,visa,DV5F7l7XYQQsztkN,debit,,,,,,,,2024-08-15 01:39:42.449000+00:00,True
pm_1MKTdxFCPJnn9IgIQrXiNhTc,,visa,e4XUpNiG10f97HaT,debit,,,,,,,,2024-08-15 01:39:52.390000+00:00,True
pm_1MKTquFCPJnn9IgIZq49QKMP,,amex,qBDZEhwFGJaGvdTd,credit,,,,,,,,2024-08-15 01:07:16.029000+00:00,True
pm_1MKUwvFCPJnn9IgIyc0Po3b0,,visa,0CfOXwXgx2OCykb1,credit,,,,,,,,2024-08-15 01:07:16.028000+00:00,True
pm_1MKXSOFCPJnn9IgI8GQR9Hlp,,visa,dfvZwheh153cXEMR,credit,,,,,,,,2024-08-15 02:10:23.835000+00:00,True
pm_1MKcy4FCPJnn9IgIdEGP6zml,,visa,bhtE7EW4xh4O1dtz,credit,,,,,,,,2024-08-15 01:06:48.261000+00:00,True
pm_1MKnkuFCPJnn9IgIfe7X19ee,,visa,S3UIEALSX8H8lYEo,prepaid,,,,,,,,2024-08-15 01:06:51.603000+00:00,True
pm_1MKormFCPJnn9IgITfzZ5lwF,,amex,O6zsfuL671GdWGnd,credit,,,,,,,link,2024-08-15 01:06:51.602000+00:00,True
pm_1MKplGFCPJnn9IgIdCySvGyP,,visa,psPVdWGZjPoqjjir,debit,,,,,,,,2024-08-15 01:39:33.454000+00:00,True
pm_1MKsViFCPJnn9IgITHQga5OL,,visa,p2FqOyW470AZsCbM,credit,,,,,,,,2024-08-15 01:06:51.535000+00:00,True
pm_1MKumEFCPJnn9IgIEx0PHnOT,,visa,1daPapXgoXO2vwSw,debit,,,,,,,link,2024-08-15 01:06:43.172000+00:00,True
pm_1ML80eFCPJnn9IgISeNpMIR0,,visa,UxlIHTCHB73grMqi,credit,,,,,,,,2024-08-15 01:39:15.467000+00:00,True
pm_1ML92CFCPJnn9IgICTlp3MZR,,visa,Q2VDdjgP5pQ2I79q,debit,,,,,,,,2024-08-15 01:06:45.694000+00:00,True
pm_1ML9bLFCPJnn9IgIoR7J2chV,,visa,rJmB8jT0R37sjhMf,debit,,,,,,,link,2024-08-15 01:06:46.639000+00:00,True
pm_1PGXXAFCPJnn9IgIgujqLFjq,,visa,vyOZ7c2AGn3fTGs5,credit,,,,,,,,2024-08-14 07:19:57.333000+00:00,True
pm_1PGYGBFCPJnn9IgIyVncz2At,,visa,D8VtzqQQDGDx3eWE,debit,,,,,,,,2024-08-14 07:19:57.753000+00:00,True
pm_1PGnQTFCPJnn9IgIVmq82z17,,visa,dqCSkoZsl3M69u06,debit,,,,,,,google_pay,2024-08-14 08:05:45.268000+00:00,True
pm_1PGtHtFCPJnn9IgITmEd6Zz7,,visa,oPAOQs3CTFrY7xUG,credit,,,,,,,,2024-08-14 07:19:52.667000+00:00,True
pm_1PHCTaFCPJnn9IgIAJQFtpDj,,visa,k6fZSzrqqfvw4Zaf,debit,,,,,,,google_pay,2024-08-14 05:20:01.513000+00:00,True
pm_1PHFDTFCPJnn9IgIorgpvp1J,,visa,wdtBafBtwtfFQOdN,credit,,,,,,,,2024-08-14 07:19:47.856000+00:00,True
pm_1PHYsJFCPJnn9IgIfBg6wfNP,,mastercard,Pnyz4TESWXQfSMsJ,credit,,,,,,,link,2024-08-14 07:19:48.233000+00:00,True
pm_1PHZWPFCPJnn9IgI9mYgURka,,visa,0gyXkzFfQd4CaW4C,debit,,,,,,,,2024-08-14 07:19:48.233000+00:00,True
pm_1PHnUeFCPJnn9IgIhB2rAFrc,,mastercard,HamMYNHu9rwqyZ1E,credit,,,,,,,,2024-08-14 07:19:38.890000+00:00,True
pm_1PHpQMFCPJnn9IgIE9OsdHQL,,mastercard,ZUmG6HcVWuh5LCKY,credit,,,,,,,link,2024-08-14 07:19:41.643000+00:00,True
pm_1PHuX4FCPJnn9IgIyvjUabXY,,visa,7ONsAi77zVsLc0gc,credit,,,,,,,,2024-08-14 07:19:42.489000+00:00,True
pm_1PHyxFFCPJnn9IgIycLGdOD3,,visa,c9o76EASBAiPpP8k,debit,,,,,,,google_pay,2024-08-14 05:19:11.915000+00:00,True
pm_1PIBmeFCPJnn9IgIUKrqCxmJ,,amex,0MP4pwtI9FVZLRfy,credit,,,,,,,link,2024-08-14 07:19:34.482000+00:00,True
pm_1PIERBFCPJnn9IgI6jaAKUFm,,visa,RpFreYObDdwiEBZL,debit,,,,,,,link,2024-08-14 08:05:24.082000+00:00,True
pm_1PIFl5FCPJnn9IgIhiR1UQVC,,visa,DS7fuIVk6rpsfv5R,debit,,,,,,,,2024-08-14 05:19:12.927000+00:00,True
pm_1PIWOiFCPJnn9IgIH02ECOxP,,visa,hz4jUrHJQkxOtTAz,credit,,,,,,,,2024-08-14 07:19:27.999000+00:00,True
pm_1PIXdJFCPJnn9IgIY6lNHV2f,,visa,QD6MZpKnVcsVSMlZ,debit,,,,,,,apple_pay,2024-08-14 08:05:17.038000+00:00,True
pm_1PIbtEFCPJnn9IgI8IXcCXuU,,visa,Q7cT4ElRAczqb9Uc,credit,,,,,,,link,2024-08-14 08:05:19.130000+00:00,True
pm_1PIfgsFCPJnn9IgIbMQaTekV,,visa,txRwq8qu6Cggv6Ru,debit,,,,,,,,2024-08-14 08:05:35.936000+00:00,True
pm_1PItoEFCPJnn9IgIhhSpnxRL,,visa,ZNcUInAhTj5ue2tm,credit,,,,,,,,2024-08-14 07:19:20.601000+00:00,True
pm_1PIxEWFCPJnn9IgIb9d85FOI,,visa,l6mTUeP2lrJFSrKW,credit,,,,,,,link,2024-08-14 08:05:15.952000+00:00,True
pm_1PJ20OFCPJnn9IgIjhZFk4mT,,mastercard,0OsbnSmt92Te3gMM,debit,,,,,,,,2024-08-14 07:19:24.867000+00:00,True
pm_1PJ4i7FCPJnn9IgI9JePbdqm,,visa,75GM3C1wGV01NYQL,debit,,,,,,,,2024-08-14 05:18:31.676000+00:00,True
pm_1PJ5x3FCPJnn9IgIoREBi4KO,,visa,VjKnQdY1lwUU6hdu,credit,,,,,,,,2024-08-14 07:19:11.070000+00:00,True
pm_1PJHuEFCPJnn9IgIE5Qbtb74,,visa,RIjbrNE8bgtw7Egj,credit,,,,,,,,2024-08-14 07:19:10.968000+00:00,True
pm_1PJQzvFCPJnn9IgIV0YxKkPV,,visa,QmiQpTOh31nJxoTH,credit,,,,,,,,2024-08-14 07:19:06.808000+00:00,True
pm_1PJexxFCPJnn9IgIvlYuloA7,,visa,OvSCIUsHmLQqu545,credit,,,,,,,link,2024-08-14 07:19:05.649000+00:00,True
pm_1PJfsPFCPJnn9IgIeKeunXsn,,visa,v7QeRCKbSbBwygg0,credit,,,,,,,,2024-08-14 07:19:05.649000+00:00,True
pm_1PJi0JFCPJnn9IgImTLKIqf3,,visa,zCnxUEnh8JAI1tUW,debit,,,,,,,link,2024-08-14 07:19:05.576000+00:00,True
pm_1PJkgGFCPJnn9IgI233oOnha,,visa,WxzWhMsy1Oo7yxv8,credit,,,,,,,,2024-08-14 08:05:03.595000+00:00,True
pm_1PJlE1FCPJnn9IgIIL7QCyNO,,mastercard,mIhV3ApgeQWt7utB,credit,,,,,,,,2024-08-14 08:05:02.745000+00:00,True
pm_1PJleBFCPJnn9IgIRedE5uFA,,visa,tS1t6ltOjP9y4IZY,debit,,,,,,,apple_pay,2024-08-14 07:18:57.955000+00:00,True
pm_1PJnYwFCPJnn9IgIQXgCFQVn,,mastercard,ORaLfY7Bc6e3JYeP,credit,,,,,,,apple_pay,2024-08-14 07:18:57.954000+00:00,True
pm_1PK0g8FCPJnn9IgI5NwfNmsP,,visa,zgPE4XEL3o6QUFpC,debit,,,,,,,,2024-08-14 08:05:00.809000+00:00,True
pm_1PK3Y1FCPJnn9IgInNwSajbk,,visa,M9vsMnE7Ghbj3CAK,credit,,,,,,,link,2024-08-14 07:18:59.216000+00:00,True
pm_1PK4y7FCPJnn9IgId6KdPXB1,,mastercard,GRfUjCX8bYshlo6q,credit,,,,,,,link,2024-08-14 07:18:59.215000+00:00,True
pm_1PK7LoFCPJnn9IgI017R2eWq,,mastercard,zCNHIA3lEIxONfr3,credit,,,,,,,,2024-08-14 07:18:58.394000+00:00,True
pm_1PKBLfFCPJnn9IgIiACbL4R4,,visa,vof2xVB2HnGkVvm8,credit,,,,,,,,2024-08-14 07:18:47.842000+00:00,True
pm_1PKMQ8FCPJnn9IgIQBWthT3l,,mastercard,gr9IGTHAXPtnvr96,debit,,,,,,,link,2024-08-14 08:04:53.286000+00:00,True
pm_1PKWQOFCPJnn9IgI7jPOuhPc,,amex,g4We0btgkCrXtuwp,credit,,,,,,,link,2024-08-14 07:18:42.722000+00:00,True
pm_1PKX3jFCPJnn9IgIG4JnUNwt,,visa,Y3VXCNjFUnRj4ZBo,debit,,,,,,,,2024-08-14 08:04:45.363000+00:00,True
pm_1PKZNwFCPJnn9IgIgGUAGbV1,,mastercard,raASxgzRp158xNMH,credit,,,,,,,,2024-08-14 07:18:38.971000+00:00,True
pm_1PKnVEFCPJnn9IgI3KEMT6xg,,visa,WhXOuXDcZ8oprV65,credit,,,,,,,,2024-08-14 07:18:40.526000+00:00,True
pm_1PL7AjFCPJnn9IgInTVgsMAG,,amex,tF01C6t1FsN6usOh,credit,,,,,,,link,2024-08-14 08:04:43.370000+00:00,True
