subscription_id,id,amount,currency,description,discountable,livemode,metadata,period_start,period_end,proration,quantity,type,price_id,plan_id,customer_id,subscription_item_id,_fivetran_synced,invoice_item_id
sub_1R2cv8FCPJnn9IgICBrhkiCe,il_tmp_10989cFCPJnn9IgI673c0ffd,4999,usd,1 × Pinwheel Subscription (at $49.99 / every 3 months),True,True,{},2025-09-14 18:25:22+00:00,2025-12-14 18:25:22+00:00,False,1,subscription,price_1QN3ehFCPJnn9IgI6dSlgkaa,price_1QN3ehFCPJnn9IgI6dSlgkaa,,si_RwVxLE3Y886udN,2025-06-15 00:31:15.895000+00:00,
sub_1RZOtdFCPJnn9IgI2dtCdhbe,il_tmp_1b35ccFCPJnn9IgI372bb790,15601,usd,Remaining time on 2 × Pinwheel Subscription after 03 Dec 2025,False,True,{},2025-12-03 18:00:00+00:00,2026-06-13 04:07:17+00:00,True,2,invoiceitem,price_1QN3ehFCPJnn9IgIJwbQXT0S,price_1QN3ehFCPJnn9IgIJwbQXT0S,,si_SUNegQdyfqASz3,2025-06-15 00:30:45.446000+00:00,ii_1Ra4TBFCPJnn9IgIkb86Mk0F
sub_1RCoiGFCPJnn9IgI0KscWiC8,il_tmp_18bfa4FCPJnn9IgIa404dd92,17499,usd,1 × Pinwheel Subscription (at $174.99 / year),True,True,{},2026-04-11 21:02:12+00:00,2027-04-11 21:02:12+00:00,False,1,subscription,price_1QN3ehFCPJnn9IgIVTdYimm8,price_1QN3ehFCPJnn9IgIVTdYimm8,,si_S72nCafVAZLkhy,2025-06-15 00:31:17.922000+00:00,
sub_1QW44YFCPJnn9IgIopuCHPO5,il_tmp_18e555FCPJnn9IgI125d7064,8498,usd,2 × Pinwheel Subscription (at $42.49 / every 3 months),True,True,{},2025-09-14 22:44:30+00:00,2025-12-14 22:44:30+00:00,False,2,subscription,price_1QN3ehFCPJnn9IgIehueSqdF,price_1QN3ehFCPJnn9IgIehueSqdF,,si_ROrosF2eWkOpmX,2025-06-15 00:30:59.614000+00:00,
sub_1OCuYhFCPJnn9IgI4tuJkUng,il_tmp_1983c4FCPJnn9IgI53f6c8c7,16499,usd,1 × Subscription (Annual) (Tier 1 at $164.99 / year),True,True,{},2025-12-06 01:39:55+00:00,2026-12-06 01:39:55+00:00,False,1,subscription,price_1LAetfFCPJnn9IgIn72MHBKu,price_1LAetfFCPJnn9IgIn72MHBKu,,si_P0wRk27xArN4Rn,2024-12-07 00:31:29.685000+00:00,
sub_1QSqajFCPJnn9IgIEMgkih46,il_tmp_1a8067FCPJnn9IgI0dc918c9,17499,usd,1 × Pinwheel Subscription (at $174.99 / year),True,True,{},2025-12-06 01:44:25+00:00,2026-12-06 01:44:25+00:00,False,1,subscription,price_1QN3ehFCPJnn9IgIVTdYimm8,price_1QN3ehFCPJnn9IgIVTdYimm8,,si_RLXgWfEzQJCoCv,2024-12-07 00:33:19.809000+00:00,
sub_1QTTfKFCPJnn9IgIJ6hskVDn,il_tmp_10f9c9FCPJnn9IgIdcfb48cf,17499,usd,1 × Pinwheel Subscription (at $174.99 / year),True,True,{},2025-12-07 19:27:46+00:00,2026-12-07 19:27:46+00:00,False,1,subscription,price_1QN3ehFCPJnn9IgIVTdYimm8,price_1QN3ehFCPJnn9IgIVTdYimm8,,si_RMC3UiBnt9V5WW,2024-12-08 00:33:16.626000+00:00,
sub_1QTQmDFCPJnn9IgIW2omJ75K,il_tmp_1b0b5aFCPJnn9IgIbe2dcc3d,17499,usd,1 × Pinwheel Subscription (at $174.99 / year),True,True,{},2025-12-07 16:22:41+00:00,2026-12-07 16:22:41+00:00,False,1,subscription,price_1QN3ehFCPJnn9IgIVTdYimm8,price_1QN3ehFCPJnn9IgIVTdYimm8,,si_RM94oDvZPZ68uE,2024-12-08 00:33:15.271000+00:00,
sub_1QTDyMFCPJnn9IgI3Na8Zrsd,il_tmp_1f515aFCPJnn9IgI149bfe53,17499,usd,1 × Pinwheel Subscription (at $174.99 / year),True,True,{},2025-12-07 02:42:22+00:00,2026-12-07 02:42:22+00:00,False,1,subscription,price_1QN3ehFCPJnn9IgIVTdYimm8,price_1QN3ehFCPJnn9IgIVTdYimm8,,si_RLvqwe53CiYay5,2024-12-08 00:33:13.920000+00:00,
sub_1QTPZRFCPJnn9IgI657YcnzD,il_tmp_1692eeFCPJnn9IgI1ef297e2,17499,usd,1 × Pinwheel Subscription (at $174.99 / year),True,True,{},2025-12-07 15:05:25+00:00,2026-12-07 15:05:25+00:00,False,1,subscription,price_1QN3ehFCPJnn9IgIVTdYimm8,price_1QN3ehFCPJnn9IgIVTdYimm8,,si_RM7pGRcGMkjqlO,2024-12-08 00:33:15.570000+00:00,
sub_1QTT93FCPJnn9IgIyIIrgh8N,il_tmp_165382FCPJnn9IgI426a1fc5,29748,usd,2 × Pinwheel Subscription (at $148.74 / year),True,True,{},2025-12-07 18:54:25+00:00,2026-12-07 18:54:25+00:00,False,2,subscription,price_1QN3ehFCPJnn9IgIJwbQXT0S,price_1QN3ehFCPJnn9IgIJwbQXT0S,,si_RMBWTNIPbtn8Cg,2024-12-08 00:33:17.516000+00:00,
sub_1QTVzMFCPJnn9IgIR8tQbRdd,il_tmp_1d92c4FCPJnn9IgI3634416a,17499,usd,1 × Pinwheel Subscription (at $174.99 / year),True,True,{},2025-12-07 21:56:36+00:00,2026-12-07 21:56:36+00:00,False,1,subscription,price_1QN3ehFCPJnn9IgIVTdYimm8,price_1QN3ehFCPJnn9IgIVTdYimm8,,si_RMESikUR7qmqge,2024-12-08 00:33:17.199000+00:00,
sub_1QTPV5FCPJnn9IgIyBxmieno,il_tmp_15d991FCPJnn9IgIe71effeb,17499,usd,1 × Pinwheel Subscription (at $174.99 / year),True,True,{},2025-12-07 15:00:55+00:00,2026-12-07 15:00:55+00:00,False,1,subscription,price_1QN3ehFCPJnn9IgIVTdYimm8,price_1QN3ehFCPJnn9IgIVTdYimm8,,si_RM7kjQn4kjr6va,2024-12-08 00:33:15.786000+00:00,
sub_1QTF03FCPJnn9IgIl9wWnKAJ,il_tmp_1a4105FCPJnn9IgI921f968c,17499,usd,1 × Pinwheel Subscription (at $174.99 / year),True,True,{},2025-12-07 03:48:11+00:00,2026-12-07 03:48:11+00:00,False,1,subscription,price_1QN3ehFCPJnn9IgIVTdYimm8,price_1QN3ehFCPJnn9IgIVTdYimm8,,si_RLwtvZ2HVf1gO1,2024-12-08 00:33:13.411000+00:00,
sub_1QTTsIFCPJnn9IgIj0VGeLCj,il_tmp_1d5507FCPJnn9IgI1d0f25e3,17499,usd,1 × Pinwheel Subscription (at $174.99 / year),True,True,{},2025-12-07 19:41:10+00:00,2026-12-07 19:41:10+00:00,False,1,subscription,price_1QN3ehFCPJnn9IgIVTdYimm8,price_1QN3ehFCPJnn9IgIVTdYimm8,,si_RMCGovfOrN8Fpt,2024-12-08 00:33:16.687000+00:00,
sub_1O5yziFCPJnn9IgI7bjvzqiU,il_tmp_1a4f70FCPJnn9IgI3f8f27c1,16499,usd,1 × Subscription (Annual) (Tier 1 at $164.99 / year),True,True,{},2025-11-13 21:28:20+00:00,2026-11-13 21:28:20+00:00,False,1,subscription,price_1LAetfFCPJnn9IgIn72MHBKu,price_1LAetfFCPJnn9IgIn72MHBKu,,si_OtmYelyFDGgUwe,2024-12-08 00:31:41.583000+00:00,
sub_1QTFPuFCPJnn9IgITzON1pOK,il_tmp_186480FCPJnn9IgI56a27af1,17499,usd,1 × Pinwheel Subscription (at $174.99 / year),True,True,{},2025-12-07 04:14:54+00:00,2026-12-07 04:14:54+00:00,False,1,subscription,price_1QN3ehFCPJnn9IgIVTdYimm8,price_1QN3ehFCPJnn9IgIVTdYimm8,,si_RLxKfmWpUyQre3,2024-12-08 00:33:13.991000+00:00,
sub_1QTS6PFCPJnn9IgIk721bQKb,il_tmp_161025FCPJnn9IgI3be286d2,17499,usd,1 × Pinwheel Subscription (at $174.99 / year),True,True,{},2025-12-07 17:47:37+00:00,2026-12-07 17:47:37+00:00,False,1,subscription,price_1QN3ehFCPJnn9IgIVTdYimm8,price_1QN3ehFCPJnn9IgIVTdYimm8,,si_RMARjs4yzrbBTn,2024-12-08 00:33:15.264000+00:00,
sub_1O5yziFCPJnn9IgI7bjvzqiU,il_tmp_175b53FCPJnn9IgI5ce3d89e,10998,usd,2 × Subscription (Annual) (Tier 2 at $54.99 / year),True,True,{},2025-11-13 21:28:20+00:00,2026-11-13 21:28:20+00:00,False,2,subscription,price_1LAetfFCPJnn9IgIn72MHBKu,price_1LAetfFCPJnn9IgIn72MHBKu,,si_OtmYelyFDGgUwe,2024-12-08 00:31:41.584000+00:00,
sub_1M5BIQFCPJnn9IgIItxDmxLV,il_tmp_1fa8a0FCPJnn9IgI754b6746,16499,usd,1 × Subscription (Annual) (Tier 1 at $164.99 / year),True,True,{},2025-12-07 16:50:38+00:00,2026-12-07 16:50:38+00:00,False,1,subscription,price_1LAetfFCPJnn9IgIn72MHBKu,price_1LAetfFCPJnn9IgIn72MHBKu,,si_Moownwf1Tf64vp,2024-12-08 00:31:35.043000+00:00,
sub_1QTbOTFCPJnn9IgIV5SWPOdW,il_tmp_140d49FCPJnn9IgIb016d728,17499,usd,1 × Pinwheel Subscription (at $174.99 / year),True,True,{},2025-12-08 03:42:53+00:00,2026-12-08 03:42:53+00:00,False,1,subscription,price_1QN3ehFCPJnn9IgIVTdYimm8,price_1QN3ehFCPJnn9IgIVTdYimm8,,si_RMK2hNvv5NRHQZ,2024-12-09 00:33:26.465000+00:00,
sub_1QTjVyFCPJnn9IgIi3kPe8fD,il_tmp_1e7271FCPJnn9IgIfe9e511a,17499,usd,1 × Pinwheel Subscription (at $174.99 / year),True,True,{},2025-12-08 12:23:10+00:00,2026-12-08 12:23:10+00:00,False,1,subscription,price_1QN3ehFCPJnn9IgIVTdYimm8,price_1QN3ehFCPJnn9IgIVTdYimm8,,si_RMSQfWimVuacBd,2024-12-09 00:33:28.413000+00:00,
sub_1QTbRaFCPJnn9IgIMIET0npA,il_tmp_1053edFCPJnn9IgI6ef0eae1,17499,usd,1 × Pinwheel Subscription (at $174.99 / year),True,True,{},2025-12-08 03:46:06+00:00,2026-12-08 03:46:06+00:00,False,1,subscription,price_1QN3ehFCPJnn9IgIVTdYimm8,price_1QN3ehFCPJnn9IgIVTdYimm8,,si_RMK5AHJxINnDJy,2024-12-09 00:33:26.797000+00:00,
sub_1QTsVgFCPJnn9IgIjmj4qp37,il_tmp_1a497cFCPJnn9IgI254a54f3,17499,usd,1 × Pinwheel Subscription (at $174.99 / year),True,True,{},2025-12-08 21:59:28+00:00,2026-12-08 21:59:28+00:00,False,1,subscription,price_1QN3ehFCPJnn9IgIVTdYimm8,price_1QN3ehFCPJnn9IgIVTdYimm8,,si_RMbji1pfFWXWOV,2024-12-09 00:33:30.080000+00:00,
sub_1ODgIJFCPJnn9IgIXFACXAuS,il_tmp_11aeb3FCPJnn9IgI56d4095d,16499,usd,1 × Subscription (Annual) (Tier 1 at $164.99 / year),True,True,{},2025-12-08 04:38:11+00:00,2026-12-08 04:38:11+00:00,False,1,subscription,price_1LAetfFCPJnn9IgIn72MHBKu,price_1LAetfFCPJnn9IgIn72MHBKu,,si_P1jlumEr9PaDDx,2024-12-09 00:31:49.040000+00:00,
sub_1QTeusFCPJnn9IgIfzfhf09b,il_tmp_1839bfFCPJnn9IgI81b36167,17499,usd,1 × Pinwheel Subscription (at $174.99 / year),True,True,{},2025-12-08 07:28:34+00:00,2026-12-08 07:28:34+00:00,False,1,subscription,price_1QN3ehFCPJnn9IgIVTdYimm8,price_1QN3ehFCPJnn9IgIVTdYimm8,,si_RMNgLKZucgD6fC,2024-12-09 00:33:27.328000+00:00,
sub_1QTpK4FCPJnn9IgIHiEsHrKH,il_tmp_10d76bFCPJnn9IgI82d18004,17499,usd,1 × Pinwheel Subscription (at $174.99 / year),True,True,{},2025-12-08 18:35:16+00:00,2026-12-08 18:35:16+00:00,False,1,subscription,price_1QN3ehFCPJnn9IgIVTdYimm8,price_1QN3ehFCPJnn9IgIVTdYimm8,,si_RMYQ68dV6mD6DR,2024-12-09 00:33:29.481000+00:00,
sub_1QTobkFCPJnn9IgIB2vyjvfp,il_tmp_1e12baFCPJnn9IgI51d5060d,17499,usd,1 × Pinwheel Subscription (at $174.99 / year),True,True,{},2025-12-08 17:49:28+00:00,2026-12-08 17:49:28+00:00,False,1,subscription,price_1QN3ehFCPJnn9IgIVTdYimm8,price_1QN3ehFCPJnn9IgIVTdYimm8,,si_RMXhcBJ4EmBvr8,2024-12-09 00:33:28.338000+00:00,
sub_1QUDXbFCPJnn9IgIad2IWkfL,il_tmp_1633b9FCPJnn9IgIe54b62fc,17499,usd,1 × Pinwheel Subscription (at $174.99 / year),True,True,{},2025-12-09 20:26:51+00:00,2026-12-09 20:26:51+00:00,False,1,subscription,price_1QN3ehFCPJnn9IgIVTdYimm8,price_1QN3ehFCPJnn9IgIVTdYimm8,,si_RMxSwZXE84LL0B,2024-12-10 00:32:43.941000+00:00,
sub_1QUACmFCPJnn9IgI0YsoYD7c,il_tmp_13f9b6FCPJnn9IgI12a1c695,17499,usd,1 × Pinwheel Subscription (at $174.99 / year),True,True,{},2025-12-09 16:53:08+00:00,2026-12-09 16:53:08+00:00,False,1,subscription,price_1QN3ehFCPJnn9IgIVTdYimm8,price_1QN3ehFCPJnn9IgIVTdYimm8,,si_RMu0o46gB8A7wW,2024-12-10 00:32:42.531000+00:00,
sub_1RZOtdFCPJnn9IgI2dtCdhbe,il_tmp_1af574FCPJnn9IgIc6e1b75e,-7021,usd,Unused time on Pinwheel Subscription (with 10.0% off) after 03 Dec 2025,False,True,{},2025-12-03 18:00:00+00:00,2026-06-13 04:07:17+00:00,True,1,invoiceitem,price_1QN3ehFCPJnn9IgIJwbQXT0S,price_1QN3ehFCPJnn9IgIJwbQXT0S,,si_SUNegQdyfqASz3,2025-06-15 00:30:45.446000+00:00,ii_1Ra4TBFCPJnn9IgIgcGIAMqw
sub_1RZwBHFCPJnn9IgIP43e7y3O,il_tmp_12cf72FCPJnn9IgIc4ae572d,17499,usd,1 × Pinwheel Subscription (at $174.99 / year),True,True,{},2026-06-14 15:39:43+00:00,2027-06-14 15:39:43+00:00,False,1,subscription,price_1QN3ehFCPJnn9IgIVTdYimm8,price_1QN3ehFCPJnn9IgIVTdYimm8,,si_SUw3VMjftQqbyU,2025-06-15 00:32:46.143000+00:00,
sub_1RZvgzFCPJnn9IgIvNzOmNxm,il_tmp_1b59b6FCPJnn9IgI0c6e63c6,4999,usd,1 × Pinwheel Subscription (at $49.99 / every 3 months),True,True,{},2025-09-14 15:08:25+00:00,2025-12-14 15:08:25+00:00,False,1,subscription,price_1QN3ehFCPJnn9IgI6dSlgkaa,price_1QN3ehFCPJnn9IgI6dSlgkaa,,si_SUvYumQxc6AltW,2025-06-15 00:32:45.716000+00:00,
sub_1ONGiKFCPJnn9IgIbeQgbNTy,il_tmp_125f4aFCPJnn9IgIe2da6b71,4999,usd,1 × Subscription (Quarterly) (at $49.99 / every 3 months),True,True,{},2025-09-14 15:20:40+00:00,2025-12-14 15:20:40+00:00,False,1,subscription,price_1OEvvGFCPJnn9IgIFJi4Gyfh,price_1OEvvGFCPJnn9IgIFJi4Gyfh,,si_PBe0c4dvFd7Lgo,2025-06-15 00:30:57.682000+00:00,
sub_1QWCPYFCPJnn9IgIlktnTFkQ,il_tmp_17080eFCPJnn9IgIc89ae9cc,4999,usd,1 × Pinwheel Subscription (at $49.99 / every 3 months),True,True,{},2025-09-15 07:38:44+00:00,2025-12-15 07:38:44+00:00,False,1,subscription,price_1QN3ehFCPJnn9IgI6dSlgkaa,price_1QN3ehFCPJnn9IgI6dSlgkaa,,si_RP0Q2lXYr4qeop,2025-06-16 00:30:46.206000+00:00,
sub_1QW6xAFCPJnn9IgI6AQJr6JZ,il_tmp_1ba904FCPJnn9IgI1c0addff,4999,usd,1 × Pinwheel Subscription (at $49.99 / every 3 months),True,True,{},2025-09-15 01:49:04+00:00,2025-12-15 01:49:04+00:00,False,1,subscription,price_1QN3ehFCPJnn9IgI6dSlgkaa,price_1QN3ehFCPJnn9IgI6dSlgkaa,,si_ROumzf33d1aaDo,2025-06-16 00:30:38.804000+00:00,
sub_1RaNvzFCPJnn9IgI4ken4q6I,il_tmp_1bf42cFCPJnn9IgIcd6a1046,14999,gbp,1 × Pinwheel Subscription (at £149.99 / year),True,True,{},2026-06-15 21:17:47+00:00,2027-06-15 21:17:47+00:00,False,1,subscription,price_1QN3ehFCPJnn9IgINTlLl2ai,price_1QN3ehFCPJnn9IgINTlLl2ai,,si_SVOjsdhaWgJrQZ,2025-06-16 00:32:32.215000+00:00,
sub_1QW6ruFCPJnn9IgIMGZTHvhJ,il_tmp_1f2faaFCPJnn9IgIb167a6b1,4999,usd,1 × Pinwheel Subscription (at $49.99 / every 3 months),True,True,{},2025-09-15 01:43:38+00:00,2025-12-15 01:43:38+00:00,False,1,subscription,price_1QN3ehFCPJnn9IgI6dSlgkaa,price_1QN3ehFCPJnn9IgI6dSlgkaa,,si_ROuhZ2ryMWrmGU,2025-06-16 00:30:37.754000+00:00,
sub_1QWKCNFCPJnn9IgIWscd9vr0,il_tmp_17bec5FCPJnn9IgI9a880830,4999,usd,1 × Pinwheel Subscription (at $49.99 / every 3 months),True,True,{},2025-09-15 15:57:39+00:00,2025-12-15 15:57:39+00:00,False,1,subscription,price_1QN3ehFCPJnn9IgI6dSlgkaa,price_1QN3ehFCPJnn9IgI6dSlgkaa,,si_RP8TkQLueb8y9h,2025-06-16 00:30:37.045000+00:00,
sub_1ROSuSFCPJnn9IgIAallbLX3,il_tmp_1RaN9NFCPJnn9IgID1X5VWqO,36,usd,State And Local Sales Tax,True,True,"{""Purpose"":""Cellular Tax""}",2026-05-14 00:10:56+00:00,2027-05-14 00:10:56+00:00,False,1,invoiceitem,price_1RaN9NFCPJnn9IgIriPIO5br,,,,2025-06-16 00:31:10.792000+00:00,ii_1RaN9NFCPJnn9IgID1X5VWqO
sub_1ROSuSFCPJnn9IgIAallbLX3,il_tmp_1RaN9NFCPJnn9IgIpqLDIfGp,1200,usd,Local E911 Fee,True,True,"{""Purpose"":""Cellular Tax""}",2026-05-14 00:10:56+00:00,2027-05-14 00:10:56+00:00,False,1,invoiceitem,price_1RaN9NFCPJnn9IgI0xEuRkTQ,,,,2025-06-16 00:31:10.792000+00:00,ii_1RaN9NFCPJnn9IgIpqLDIfGp
sub_1ROSuSFCPJnn9IgIAallbLX3,il_tmp_1RaN9MFCPJnn9IgITzTIuGfv,60,usd,State Telecom Relay Service Surcharge,True,True,"{""Purpose"":""Cellular Tax""}",2026-05-14 00:10:56+00:00,2027-05-14 00:10:56+00:00,False,1,invoiceitem,price_1RaN9MFCPJnn9IgIwe1ayKtW,,,,2025-06-16 00:31:10.792000+00:00,ii_1RaN9MFCPJnn9IgITzTIuGfv
sub_1QVIeoFCPJnn9IgIvu6TDBwB,il_tmp_1c6705FCPJnn9IgI96607a3d,14874,usd,1 × Pinwheel Subscription (at $148.74 / year),True,True,{},2025-12-12 20:06:46+00:00,2026-12-12 20:06:46+00:00,False,1,subscription,price_1QN3ehFCPJnn9IgIJwbQXT0S,price_1QN3ehFCPJnn9IgIJwbQXT0S,,si_RO4ogeiv3rD6wU,2025-06-16 00:31:10.488000+00:00,
sub_1QWR8NFCPJnn9IgI4S6SEJCN,il_tmp_14b84aFCPJnn9IgI15035063,4999,usd,1 × Pinwheel Subscription (at $49.99 / every 3 months),True,True,{},2025-09-15 23:21:59+00:00,2025-12-15 23:21:59+00:00,False,1,subscription,price_1QN3ehFCPJnn9IgI6dSlgkaa,price_1QN3ehFCPJnn9IgI6dSlgkaa,,si_RPFdPXv3XsIiEO,2025-06-16 00:31:03.999000+00:00,
sub_1RaLQsFCPJnn9IgI9O9mEJZP,il_tmp_1b049bFCPJnn9IgI7ae67fb5,4999,usd,1 × GPT Subscription (Annual) (at $49.99 / year),True,True,{},2026-06-15 18:37:30+00:00,2027-06-15 18:37:30+00:00,False,1,subscription,price_1Pj2K6FCPJnn9IgIk4bvB0uJ,price_1Pj2K6FCPJnn9IgIk4bvB0uJ,,si_SVM9ny1AnhGXaq,2025-06-16 00:32:32.209000+00:00,
sub_1NJGzeFCPJnn9IgI6j9KrFBN,il_tmp_1a9117FCPJnn9IgI5ebd025e,7999,usd,1 × GPT Subscription (Annual) (at $79.99 / year),True,True,{},2026-06-15 14:17:46+00:00,2027-06-15 14:17:46+00:00,False,1,subscription,price_1NEdllFCPJnn9IgI0yLTkLve,price_1NEdllFCPJnn9IgI0yLTkLve,,si_O5Rtb5Iv0UFuhX,2025-06-16 00:30:41.189000+00:00,
sub_1ROSuSFCPJnn9IgIAallbLX3,il_tmp_1RaN9MFCPJnn9IgIdfXX0rK4,60,usd,Federal Universal Service Fund,True,True,"{""Purpose"":""Cellular Tax""}",2026-05-14 00:10:56+00:00,2027-05-14 00:10:56+00:00,False,1,invoiceitem,price_1RaN9MFCPJnn9IgIIABJtXkF,,,,2025-06-16 00:31:10.792000+00:00,ii_1RaN9MFCPJnn9IgIdfXX0rK4
sub_1ROSuSFCPJnn9IgIAallbLX3,il_tmp_1RaN9MFCPJnn9IgIHKac0mZ5,12,usd,Federal TRS Fund,True,True,"{""Purpose"":""Cellular Tax""}",2026-05-14 00:10:56+00:00,2027-05-14 00:10:56+00:00,False,1,invoiceitem,price_1RaN9MFCPJnn9IgIeglAbFAD,,,,2025-06-16 00:31:10.792000+00:00,ii_1RaN9MFCPJnn9IgIHKac0mZ5
sub_1QVIeoFCPJnn9IgIvu6TDBwB,il_tmp_1Ra5t2FCPJnn9IgISZ9M35Hd,7366,usd,Remaining time on Pinwheel Subscription after 15 Jun 2025,False,True,{},2025-06-15 02:01:32+00:00,2025-12-12 20:06:46+00:00,True,1,invoiceitem,price_1QN3ehFCPJnn9IgIJwbQXT0S,price_1QN3ehFCPJnn9IgIJwbQXT0S,,si_RO4ogeiv3rD6wU,2025-06-16 00:31:10.488000+00:00,ii_1Ra5t2FCPJnn9IgISZ9M35Hd
sub_1QWNdYFCPJnn9IgIi24vtiVe,il_tmp_1115e0FCPJnn9IgI9ba863f3,8498,usd,2 × Pinwheel Subscription (at $42.49 / every 3 months),True,True,{},2025-09-15 19:37:56+00:00,2025-12-15 19:37:56+00:00,False,2,subscription,price_1QN3ehFCPJnn9IgIehueSqdF,price_1QN3ehFCPJnn9IgIehueSqdF,,si_RPC1CzmQolDN73,2025-06-16 00:30:35.029000+00:00,
sub_1R2mpnFCPJnn9IgIxGqzSBkO,il_tmp_12a3f4FCPJnn9IgI7567598f,4999,usd,1 × Pinwheel Subscription (at $49.99 / every 3 months),True,True,{},2025-09-15 05:00:31+00:00,2025-12-15 05:00:31+00:00,False,1,subscription,price_1QN3ehFCPJnn9IgI6dSlgkaa,price_1QN3ehFCPJnn9IgI6dSlgkaa,,si_RwgCmMKrw3j98T,2025-06-16 00:30:37.222000+00:00,
sub_1QW9CtFCPJnn9IgIO6Gcb8PP,il_tmp_12b85aFCPJnn9IgIf8ce075c,8498,usd,2 × Pinwheel Subscription (at $42.49 / every 3 months),True,True,{},2025-09-15 04:13:27+00:00,2025-12-15 04:13:27+00:00,False,2,subscription,price_1QN3ehFCPJnn9IgIehueSqdF,price_1QN3ehFCPJnn9IgIehueSqdF,,si_ROx7reqxjcoIEr,2025-06-16 00:30:53.029000+00:00,
sub_1RaEIoFCPJnn9IgIwIusH3ba,il_tmp_1c28ebFCPJnn9IgIc6867f9a,14999,gbp,1 × Pinwheel Subscription (at £149.99 / year),True,True,{},2026-06-15 11:00:42+00:00,2027-06-15 11:00:42+00:00,False,1,subscription,price_1QN3ehFCPJnn9IgINTlLl2ai,price_1QN3ehFCPJnn9IgINTlLl2ai,,si_SVEmfs4ykCNyJ9,2025-06-16 00:32:31.279000+00:00,
sub_1ROSuSFCPJnn9IgIAallbLX3,il_tmp_11c703FCPJnn9IgI75349f60,17499,usd,1 × Pinwheel Subscription (at $174.99 / year),True,True,{},2026-05-14 00:10:56+00:00,2027-05-14 00:10:56+00:00,False,1,subscription,price_1QN3ehFCPJnn9IgIVTdYimm8,price_1QN3ehFCPJnn9IgIVTdYimm8,,si_SJ54s61qgYh6FQ,2025-06-16 00:31:10.792000+00:00,
sub_1ROSuSFCPJnn9IgIAallbLX3,il_tmp_1RaN9MFCPJnn9IgIRs7nSfBW,2100,usd,State Universal Service Fund Fee,True,True,"{""Purpose"":""Cellular Tax""}",2026-05-14 00:10:56+00:00,2027-05-14 00:10:56+00:00,False,1,invoiceitem,price_1RaN9MFCPJnn9IgI3oJXhfXI,,,,2025-06-16 00:31:10.792000+00:00,ii_1RaN9MFCPJnn9IgIRs7nSfBW
sub_1NBq9IFCPJnn9IgIbBrcaUG4,il_tmp_18bd5fFCPJnn9IgI9f132131,16499,usd,1 × Subscription (Annual) (Tier 1 at $164.99 / year),True,True,{},2026-06-15 02:13:00+00:00,2027-06-15 02:13:00+00:00,False,1,subscription,price_1LAetfFCPJnn9IgIn72MHBKu,price_1LAetfFCPJnn9IgIn72MHBKu,,si_NxlgxkpeS2bsMf,2025-06-16 00:30:52.875000+00:00,
sub_1QWJaDFCPJnn9IgIF92zP0jC,il_tmp_1e611dFCPJnn9IgId5977dbf,4999,usd,1 × Pinwheel Subscription (at $49.99 / every 3 months),True,True,{},2025-09-15 15:18:13+00:00,2025-12-15 15:18:13+00:00,False,1,subscription,price_1QN3ehFCPJnn9IgI6dSlgkaa,price_1QN3ehFCPJnn9IgI6dSlgkaa,,si_RP7pxFryMPi5wc,2025-06-16 00:30:39.487000+00:00,
sub_1ROSuSFCPJnn9IgIAallbLX3,il_tmp_1RaN9NFCPJnn9IgIvYnNw9Tm,12,usd,Local License Tax,True,True,"{""Purpose"":""Cellular Tax""}",2026-05-14 00:10:56+00:00,2027-05-14 00:10:56+00:00,False,1,invoiceitem,price_1RaN9NFCPJnn9IgIhJCHLgqd,,,,2025-06-16 00:31:10.792000+00:00,ii_1RaN9NFCPJnn9IgIvYnNw9Tm
sub_1ROSuSFCPJnn9IgIAallbLX3,il_tmp_12f39eFCPJnn9IgIcfde9b6a,11000,usd,1 × Pinwheel Cellular Plan (at $110.00 / year),True,True,{},2026-05-14 00:10:56+00:00,2027-05-14 00:10:56+00:00,False,1,subscription,price_1RCPeRFCPJnn9IgIouS4VljH,price_1RCPeRFCPJnn9IgIouS4VljH,,si_SJ54OXUixTLp1b,2025-06-16 00:31:10.792000+00:00,
sub_1QWAbMFCPJnn9IgIdl2EOw3E,il_tmp_1162b4FCPJnn9IgIe2bfc412,4249,usd,1 × Pinwheel Subscription (at $42.49 / every 3 months),True,True,{},2025-09-15 05:42:48+00:00,2025-12-15 05:42:48+00:00,False,1,subscription,price_1QN3ehFCPJnn9IgIehueSqdF,price_1QN3ehFCPJnn9IgIehueSqdF,,si_ROyYRYDhArZvfm,2025-06-16 00:31:03.820000+00:00,
sub_1NBzaFFCPJnn9IgIVMl6VPzt,il_tmp_17725eFCPJnn9IgI7c6d5524,16499,usd,1 × Subscription (Annual) (Tier 1 at $164.99 / year),True,True,{},2026-06-15 12:17:27+00:00,2027-06-15 12:17:27+00:00,False,1,subscription,price_1LAetfFCPJnn9IgIn72MHBKu,price_1LAetfFCPJnn9IgIn72MHBKu,,si_NxvR1ZqzOTWKCo,2025-06-16 00:30:59.419000+00:00,
