discount_id,checkout_session_line_item_id,_fivetran_synced,subscription_id,coupon_id,promotion_code,start,invoice_item_id,checkout_session,invoice_id,end,customer_id,amount
di_estimated_1JXVgFFCPJnn9IgIzLqQaYx6,li_1L6GPnFCPJnn9IgIa8gXkbBH,2024-08-14 01:08:16.556000+00:00,,TIERONE,,2024-08-14 01:08:15+00:00,,,,,,0
di_1KL8R6FCPJnn9IgIZdjaKYqC,li_1KL8NKFCPJnn9IgImKY49imE,2024-08-14 01:12:41.555000+00:00,sub_1KL8R6FCPJnn9IgIp33E3SdD,TIERONE,,2022-01-23 15:56:59+00:00,,,,,cus_L1Am0oTw7J0cun,1590
di_1LHzyJFCPJnn9IgINRKOtsDl,li_1LHzu3FCPJnn9IgIna0EO2J8,2024-08-14 01:07:01.214000+00:00,sub_1LHzyJFCPJnn9IgI1CW1nuL1,cFVzUWXy,promo_1JSpnqFCPJnn9IgIYtvQvwJI,2022-07-05 00:50:35+00:00,,,,,cus_LzzyKMsdzUvnSK,10
di_1KEyFhFCPJnn9IgIjmVZ2tRa,li_1KEyDqFCPJnn9IgIi53ycYLb,2024-08-14 01:13:08.060000+00:00,sub_1KEyFhFCPJnn9IgIbLeJfZPa,TIERONE,,2022-01-06 15:51:45+00:00,,,,,cus_KunraR3WnzdbUf,0
di_estimated_1JXVgFFCPJnn9IgIzLqQaYx6,li_1M6S0XFCPJnn9IgIXCYAvhIL,2024-08-14 01:01:09.791000+00:00,,TIERONE,,2024-08-14 01:01:08+00:00,,,,,,10
di_1MHH4xFCPJnn9IgIkB8WKWj0,li_1MHH00FCPJnn9IgIdFYvfvSv,2024-08-14 00:59:20.157000+00:00,sub_1MHH4xFCPJnn9IgI7nVsM4Zr,RQF5eVfn,promo_1M88AUFCPJnn9IgIsFsHi7nT,2022-12-21 01:26:43+00:00,,,,,cus_N1JiKKgG7bjdnW,400
di_1JuL10FCPJnn9IgI5GKzvaCk,li_1JuKylFCPJnn9IgIp3im3z59,2024-08-14 01:16:52.075000+00:00,sub_1JuL10FCPJnn9IgIfvkRHZKw,TIERONE,,2021-11-10 17:55:18+00:00,,,,,cus_KZTypWUmjfryAK,0
di_estimated_1JXVgFFCPJnn9IgIzLqQaYx6,li_1LToc1FCPJnn9IgIo6atLxKf,2024-08-14 01:05:27.700000+00:00,,TIERONE,,2024-08-14 01:05:26+00:00,,,,,,3290
di_estimated_1JXVgFFCPJnn9IgIzLqQaYx6,li_1JpDLLFCPJnn9IgI98wmRYcd,2024-08-14 01:17:37.323000+00:00,,TIERONE,,2024-08-14 01:17:36+00:00,,,,,,99
di_estimated_1JXVgFFCPJnn9IgIzLqQaYx6,li_1KjXEkFCPJnn9IgIbmTImpua,2024-08-14 01:10:52.304000+00:00,,TIERONE,,2024-08-14 01:10:51+00:00,,,,,,0
di_1Nmj4wFCPJnn9IgI6qsNCJRL,li_1Nmj2DFCPJnn9IgICOJasqDU,2024-08-14 00:52:19.887000+00:00,sub_1Nmj4wFCPJnn9IgIzWc5OHgV,677VT7Dg,promo_1JSpjeFCPJnn9IgIDRPMklOQ,2023-09-04 20:08:58+00:00,,,,,cus_OZsqJbtBgBbO90,0
di_1NpfDKFCPJnn9IgIRuGIgl7t,li_1NpetaFCPJnn9IgIyM32GAtc,2024-08-14 00:51:59.854000+00:00,sub_1NpfDKFCPJnn9IgIntWC5QLI,677VT7Dg,promo_1JSpjeFCPJnn9IgIDRPMklOQ,2023-09-12 22:37:46+00:00,,,,,cus_Ocv3HjuLltFWkw,5990
di_estimated_1JXVgFFCPJnn9IgIzLqQaYx6,li_1LaAGMFCPJnn9IgIMwikXHhQ,2024-08-14 01:04:17.801000+00:00,,TIERONE,,2024-08-14 01:04:16+00:00,,,,,,10
di_estimated_1JSpqxFCPJnn9IgIrpwtkgGA,li_1LaM1mFCPJnn9IgIHJb9RqP5,2024-08-14 01:04:17.799000+00:00,,CLNmiAak,promo_1JSpqxFCPJnn9IgIrpwtkgGA,2024-08-14 01:04:16+00:00,,,,,,401
di_1Ojm04FCPJnn9IgIKDKyntnw,li_1OjlmNFCPJnn9IgI7Q1WZqVl,2024-08-14 00:47:05.330000+00:00,sub_1Ojm04FCPJnn9IgI8IF6pUzw,SHhoZ1Wq,promo_1O7O26FCPJnn9IgImG9VQGT4,2024-02-14 17:12:00+00:00,,,,,cus_PYtnXMgiwWLLco,1285
di_1OjSc0FCPJnn9IgI2nkUoC7a,li_1OjSZPFCPJnn9IgIzqpuILnJ,2024-08-14 00:47:05.331000+00:00,sub_1OjSc0FCPJnn9IgIHWHKP2zZ,0kSvMwmP,promo_1OjSFzFCPJnn9IgIZip3vzwY,2024-02-13 20:29:52+00:00,,,,,cus_PYZlHFLaaaNXMg,1563
di_1KGvtcFCPJnn9IgILNOftWHm,li_1KGpE7FCPJnn9IgIdo4E1ZJP,2024-08-14 01:12:57.978000+00:00,sub_1KGvtcFCPJnn9IgIip2di0nL,RQF5eVfn,promo_1JYFs1FCPJnn9IgIvyg1gHhC,2022-01-12 01:45:04+00:00,,,,,cus_KwpU6J0CDfc3xl,0
di_estimated_1JXVgFFCPJnn9IgIzLqQaYx6,li_1NHGFZFCPJnn9IgI4WLOq4zp,2024-08-14 00:55:34.873000+00:00,,TIERONE,,2024-08-14 00:55:33+00:00,,,,,,100
di_1LW0iBFCPJnn9IgIsSSLzj3F,li_1LVz1FFCPJnn9IgIAs3id2I2,2024-08-14 01:05:02.059000+00:00,sub_1LW0iBFCPJnn9IgISJSrGCU4,D1aIAmXZ,promo_1LUX2WFCPJnn9IgIGJfAkH6G,2022-08-12 16:27:51+00:00,,,,,cus_METfQ7flMBIONO,1990
di_1LifmuFCPJnn9IgINbvC6HkK,li_1LifiJFCPJnn9IgIGoMsu5cG,2024-08-14 01:03:23.263000+00:00,sub_1LifmuFCPJnn9IgIvadsppov,RQF5eVfn,promo_1Lan5oFCPJnn9IgIgmBTOgIo,2022-09-16 14:45:04+00:00,,,,,cus_MRYu10ijqVHz5A,400
di_1PK23bFCPJnn9IgIvdAozBSi,li_1PK21jFCPJnn9IgIlGYREzkI,2024-08-14 00:44:15.531000+00:00,sub_1PK23bFCPJnn9IgIwyKOPxnX,FWtwjkGn,promo_1OoBxAFCPJnn9IgIJpLfQSkX,2024-05-24 17:37:31+00:00,,,,,cus_QAMnEriNCavVCH,1650
di_estimated_1JXVgFFCPJnn9IgIzLqQaYx6,li_1LxLPDFCPJnn9IgIaVdU4DJr,2024-08-14 01:02:09.509000+00:00,,TIERONE,,2024-08-14 01:02:08+00:00,,,,,,0
di_1KybYrFCPJnn9IgICcfsURc8,li_1KybX5FCPJnn9IgIZT8MtiVy,2024-08-14 01:09:15.581000+00:00,sub_1KybYrFCPJnn9IgIE73TRsoR,TIERONE,,2022-05-12 12:56:09+00:00,,,,,cus_LfxTYAHqlhyIGz,0
di_1OAhICFCPJnn9IgIAfVMQXXo,li_1OAe0EFCPJnn9IgIOwDLzWt2,2024-08-14 00:50:27.473000+00:00,sub_1OAhICFCPJnn9IgIb6MAltXH,M7jv6eSd,promo_1OAdnwFCPJnn9IgI6EdAvKcL,2023-11-09 23:05:44+00:00,,,,,cus_OyebSBaZ3GMfiA,0
di_estimated_1JXVgFFCPJnn9IgIzLqQaYx6,li_1Kye0CFCPJnn9IgIcP5U9nXd,2024-08-14 01:09:15.580000+00:00,,TIERONE,,2024-08-14 01:09:14+00:00,,,,,,0
di_1LT1xPFCPJnn9IgI3wv0dFHs,li_1LT1wOFCPJnn9IgImxVQAIK0,2024-08-14 01:05:34.640000+00:00,sub_1LT1xPFCPJnn9IgIN66W30fB,TIERONE,,2022-08-04 11:11:15+00:00,,,,,cus_MBOkV7VIRQBiOK,10
di_1K6Jp3FCPJnn9IgIoPmwJYTD,li_1K6JcuFCPJnn9IgIGMZ7sfpR,2024-08-14 01:14:18.972000+00:00,sub_1K6Jp3FCPJnn9IgIdOjUCWop,FREESHIPPING,,2021-12-13 19:04:28+00:00,,,,,cus_KlrY7Vp5jKEX0s,0
di_1LRpL8FCPJnn9IgISYnAhReb,li_1LRpHQFCPJnn9IgIAZDz2jqt,2024-08-14 01:05:45.350000+00:00,sub_1LRpL8FCPJnn9IgICh20uq3z,TIERONE,,2022-08-01 03:30:46+00:00,,,,,cus_MA9e33FmPdmHIL,1990
di_1L5E0dFCPJnn9IgI4zEYGlfx,li_1L5E00FCPJnn9IgIJsH0OFDM,2024-08-14 01:08:26.749000+00:00,sub_1L5E0dFCPJnn9IgIEroyPJ9n,TIERONE,,2022-05-30 19:12:11+00:00,,,,,cus_LmnbeRyPPO19CY,3290
di_1K6bAIFCPJnn9IgIzzdL5pEl,li_1K6b8xFCPJnn9IgI0XR1ko8k,2024-08-14 01:14:15.037000+00:00,sub_1K6bAIFCPJnn9IgIlP6MT1Ui,FREESHIPPING,,2021-12-14 13:35:34+00:00,,,,,cus_Km9TegFbzjamOI,0
di_1KW4SwFCPJnn9IgIsblNqumV,li_1KW4OIFCPJnn9IgIygZ6wewi,2024-08-14 01:11:58.051000+00:00,sub_1KW4SwFCPJnn9IgIMxsOkRxE,RQF5eVfn,promo_1JYFs1FCPJnn9IgIvyg1gHhC,2022-02-22 19:56:06+00:00,,,,,cus_LCTPlkFvFVs2gc,0
di_estimated_1K4BV8FCPJnn9IgILDlMDr2n,li_1K5eLjFCPJnn9IgIfTSmXNqL,2024-08-14 01:14:26.070000+00:00,,FREESHIPPING,,2024-08-14 01:14:25+00:00,,,,,,0
di_estimated_1JXVgFFCPJnn9IgIzLqQaYx6,li_1LYC5BFCPJnn9IgIACig7jsT,2024-08-14 01:04:37.484000+00:00,,TIERONE,,2024-08-14 01:04:36+00:00,,,,,,200
di_estimated_1LhyAyFCPJnn9IgIKtFgoeGu,li_1MwdFSFCPJnn9IgI0pkjI2KB,2024-08-14 00:57:12.934000+00:00,,o8IVe0BF,promo_1LhyAyFCPJnn9IgIKtFgoeGu,2024-08-14 00:57:12+00:00,,,,,,3290
di_estimated_1JSpnqFCPJnn9IgIYtvQvwJI,li_1LGXEqFCPJnn9IgIx9vYhtIj,2024-08-14 01:07:11.270000+00:00,,cFVzUWXy,promo_1JSpnqFCPJnn9IgIYtvQvwJI,2024-08-14 01:07:10+00:00,,,,,,3290
di_1LViNBFCPJnn9IgIP0D6Yqnj,li_1LViLGFCPJnn9IgIdBxvvIMu,2024-08-14 01:05:05.558000+00:00,sub_1LViNBFCPJnn9IgIbONvDWg5,TIERONE,,2022-08-11 20:52:57+00:00,,,,,cus_MEAihWzfRErj2A,3291
di_1Nk4tdFCPJnn9IgIifJFKbpa,li_1Nk4qoFCPJnn9IgIAol7Ss2T,2024-08-14 00:52:36.208000+00:00,sub_1Nk4tdFCPJnn9IgI3giG9wX9,TIERONE,,2023-08-28 12:50:21+00:00,,,,,cus_OX9CB6fMADDOgL,0
di_1LCOpiFCPJnn9IgIfMBVmDjT,li_1LCOiEFCPJnn9IgIiIKsNRru,2024-08-14 01:07:34.914000+00:00,sub_1LCOpiFCPJnn9IgIMaxWZCo4,WELCOME,promo_1JtzJ3FCPJnn9IgIkjq7vIZo,2022-06-19 14:10:34+00:00,,,,,cus_LuDGGnJuKp8Kbu,99
di_1L1CKOFCPJnn9IgIwirfr9JV,li_1L1CJBFCPJnn9IgIhdkhfHl4,2024-08-14 01:08:53.540000+00:00,sub_1L1CKOFCPJnn9IgITJKxUC6i,TIERONE,,2022-05-19 16:35:56+00:00,,,,,cus_LidbIW26x2iXtY,0
di_1M6aF9FCPJnn9IgI97qa11xf,li_1M6aDjFCPJnn9IgItguBQVmx,2024-08-14 01:01:06.625000+00:00,sub_1M6aF9FCPJnn9IgIPuwjEL9d,o8IVe0BF,promo_1LhyAyFCPJnn9IgIKtFgoeGu,2022-11-21 13:41:03+00:00,,,,,cus_MqGmNrX5U7GFFg,1991
di_1LGZuPFCPJnn9IgIL87NTUpB,li_1LGZrwFCPJnn9IgIjKwsd6q1,2024-08-14 01:07:11.269000+00:00,sub_1LGZuPFCPJnn9IgIxiz5S6K6,TIERONE,,2022-07-01 02:48:41+00:00,,,,,cus_LyWyMM8VRAxvDe,99
di_1L0e52FCPJnn9IgIXsg31ick,li_1L0e3gFCPJnn9IgIAkgMmM0R,2024-08-14 01:08:57.154000+00:00,sub_1L0e52FCPJnn9IgIRGo0qcDN,TIERONE,,2022-05-18 04:01:47+00:00,,,,,cus_Li4DJD3wIpB8g6,100
di_1KbwJVFCPJnn9IgI3DFA6jld,li_1KbwG3FCPJnn9IgIWHWMkRmW,2024-08-14 01:11:27.083000+00:00,sub_1KbwJVFCPJnn9IgIoGavDhJt,cFVzUWXy,promo_1JSpnqFCPJnn9IgIYtvQvwJI,2022-03-11 00:26:37+00:00,,,,,cus_LIXOEij4vM7asR,11
di_1PgzRgFCPJnn9IgIkyoDXJ7u,li_1Pgz4PFCPJnn9IgIFNWVzdrH,2024-08-14 00:41:47.657000+00:00,sub_1PgzRgFCPJnn9IgIFLTDxwTu,Cj0QvYDE,promo_1NG5kbFCPJnn9IgIQ9XrTFtv,2024-07-27 01:29:16+00:00,,,,,cus_QY5cxQRSFeomrL,2200
di_1POsKNFCPJnn9IgIrCd5brkz,li_1POsHcFCPJnn9IgIKvoWDwTB,2024-08-14 00:43:44.453000+00:00,sub_1POsKNFCPJnn9IgIVTZCXn7P,MAPUOdkZ,promo_1JaOWuFCPJnn9IgIVlPQTG6a,2024-06-07 02:14:51+00:00,,,,,cus_QFN44UDQ94BwZ9,200
di_estimated_1K4BV8FCPJnn9IgILDlMDr2n,li_1K8NkQFCPJnn9IgIwftGtZsh,2024-08-14 01:13:47.331000+00:00,,FREESHIPPING,,2024-08-14 01:13:45+00:00,,,,,,0
di_1LYEYGFCPJnn9IgIpwcV2vUl,li_1LYEXiFCPJnn9IgIPu20wpFw,2024-08-14 01:04:37.479000+00:00,sub_1LYEYGFCPJnn9IgIHQ9Hi4Jn,TIERONE,,2022-08-18 19:38:48+00:00,,,,,cus_MGm6WZ6QvpQRVb,11
di_estimated_1K4BV8FCPJnn9IgILDlMDr2n,li_1K6egmFCPJnn9IgIsiypjKhS,2024-08-14 01:14:15.035000+00:00,,FREESHIPPING,,2024-08-14 01:14:13+00:00,,,,,,0
di_estimated_1JXVgFFCPJnn9IgIzLqQaYx6,li_1M8nppFCPJnn9IgIAQD2fu7c,2024-08-14 01:00:33.780000+00:00,,TIERONE,,2024-08-14 01:00:32+00:00,,,,,,0
di_1LbU6pFCPJnn9IgIVFlF1zYc,li_1LbU6FFCPJnn9IgIcdWIVetQ,2024-08-14 01:04:08.165000+00:00,sub_1LbU6pFCPJnn9IgIUEKv7NH8,knj5WBD7,promo_1KP7SBFCPJnn9IgIAMdNzGUH,2022-08-27 18:51:55+00:00,,,,,cus_MK8NmcQUbAS7Pj,3291
di_1PK8HoFCPJnn9IgI8pyWe5Em,li_1PK8F1FCPJnn9IgIH4xpNcZ2,2024-08-14 00:44:15.528000+00:00,sub_1PK8HoFCPJnn9IgIU8MlFZHu,d3qEU9Ek,promo_1OElmKFCPJnn9IgItPCn0Or4,2024-05-25 00:16:36+00:00,,,,,cus_QATEOp8FjHQzA4,0
di_1JehKwFCPJnn9IgIOivSMdr8,li_1JehEeFCPJnn9IgIaQAvi3fn,2024-08-14 01:18:29.745000+00:00,sub_1JehKwFCPJnn9IgIHObWAVkI,TIERONE,,2021-09-28 14:31:14+00:00,,,,,cus_KJJyLDYR42SfwG,1490
di_estimated_1JXVgFFCPJnn9IgIzLqQaYx6,li_1LWP6eFCPJnn9IgIRAqaMHgX,2024-08-14 01:04:58.597000+00:00,,TIERONE,,2024-08-14 01:04:57+00:00,,,,,,100
di_1KwnoiFCPJnn9IgIYNBcrh9x,li_1KwRO6FCPJnn9IgIu5zXevGT,2024-08-14 01:09:29.361000+00:00,sub_1KwnoiFCPJnn9IgIyUzqANtz,RQF5eVfn,promo_1KtElBFCPJnn9IgIUuYox56u,2022-05-07 13:37:04+00:00,,,,,cus_Le60jdKSk22ldN,99
di_estimated_1JXVgFFCPJnn9IgIzLqQaYx6,li_1M9fA4FCPJnn9IgIwmCbMAQh,2024-08-14 01:00:20.129000+00:00,,TIERONE,,2024-08-14 01:00:19+00:00,,,,,,3291
di_estimated_1JXVgFFCPJnn9IgIzLqQaYx6,li_1KM4pzFCPJnn9IgIqoI7GFWK,2024-08-14 01:12:38.267000+00:00,,TIERONE,,2024-08-14 01:12:37+00:00,,,,,,0
di_1O85pGFCPJnn9IgIUY8cOuiZ,li_1O85iOFCPJnn9IgIFtXmf57y,2024-08-14 00:50:40.735000+00:00,sub_1O85pGFCPJnn9IgIryHRDhOU,RQF5eVfn,promo_1NcvZuFCPJnn9IgIllNKz8FJ,2023-11-02 18:41:06+00:00,,,,,cus_OvxkVnUoMRxyyG,3291
di_1M6c7mFCPJnn9IgIRlctXVwT,li_1M6c6aFCPJnn9IgI5H61J0jE,2024-08-14 01:01:06.624000+00:00,sub_1M6c7mFCPJnn9IgIQR5FBp5G,TIERONE,,2022-11-21 15:41:34+00:00,,,,,cus_MqIjEvy43TDPOq,0
di_estimated_1JXVgFFCPJnn9IgIzLqQaYx6,li_1Le1TmFCPJnn9IgIeADtGDyC,2024-08-14 01:03:54.601000+00:00,,TIERONE,,2024-08-14 01:03:53+00:00,,,,,,0
di_estimated_1K4BV8FCPJnn9IgILDlMDr2n,li_1K7O9fFCPJnn9IgImzpblpdl,2024-08-14 01:14:03.555000+00:00,,FREESHIPPING,,2024-08-14 01:14:02+00:00,,,,,,0
di_estimated_1JYFs1FCPJnn9IgIvyg1gHhC,li_1K2yAiFCPJnn9IgIeqJ0ZPBl,2024-08-14 01:15:05.575000+00:00,,RQF5eVfn,promo_1JYFs1FCPJnn9IgIvyg1gHhC,2024-08-14 01:15:04+00:00,,,,,,1490
di_1Jy2KOFCPJnn9IgINOxHlRfY,li_1Jy2HXFCPJnn9IgIPSUOCpMQ,2024-08-14 01:16:07.811000+00:00,sub_1Jy2KOFCPJnn9IgIFVAjbcpq,FRIDAY,promo_1JugDqFCPJnn9IgIFQE6G0Dl,2021-11-20 22:46:36+00:00,,,,2021-12-20 22:46:36+00:00,cus_KdIwTvTwifAHE1,0
di_estimated_1JXVgFFCPJnn9IgIzLqQaYx6,li_1NWMKqFCPJnn9IgITMGT23ue,2024-08-14 00:54:15.965000+00:00,,TIERONE,,2024-08-14 00:54:15+00:00,,,,,,10
di_estimated_1K4BV8FCPJnn9IgILDlMDr2n,li_1K7NWqFCPJnn9IgIKFnyL7HO,2024-08-14 01:14:03.556000+00:00,,FREESHIPPING,,2024-08-14 01:14:02+00:00,,,,,,0
di_estimated_1JXVgFFCPJnn9IgIzLqQaYx6,li_1N3oU5FCPJnn9IgIRDyi9Idh,2024-08-14 00:56:43.869000+00:00,,TIERONE,,2024-08-14 00:56:43+00:00,,,,,,1990
di_1KMwiZFCPJnn9IgICoMeioRq,li_1KMwgWFCPJnn9IgIufi1HVUd,2024-08-14 01:12:34.950000+00:00,sub_1KMwiZFCPJnn9IgI0TfxCjlB,TIERONE,,2022-01-28 15:50:31+00:00,,,,,cus_L32oUXx97iK4WC,0
di_estimated_1JXVgFFCPJnn9IgIzLqQaYx6,li_1JvXafFCPJnn9IgIGzLhyo6h,2024-08-14 01:16:34.959000+00:00,,TIERONE,,2024-08-14 01:16:33+00:00,,,,,,130
di_1Jgc88FCPJnn9IgIryj4I1fv,li_1Jgc7gFCPJnn9IgIxpbRodHb,2024-08-14 01:18:22.978000+00:00,sub_1Jgc88FCPJnn9IgIUuKgbqlk,CLNmiAak,promo_1JSpqxFCPJnn9IgIrpwtkgGA,2021-10-03 21:21:56+00:00,,,,,cus_KLIjwpYirWBAu7,1490
di_1LjND4FCPJnn9IgIr8RwR9bi,li_1LjN89FCPJnn9IgIgHuvp073,2024-08-14 01:03:23.255000+00:00,sub_1LjND4FCPJnn9IgIr33hC67r,TIERONE,,2022-09-18 13:06:58+00:00,,,,,cus_MSHmDfck9AHCQa,3290
di_1L6GTRFCPJnn9IgIatUxtbh8,li_1L6GRnFCPJnn9IgIh5YDm6MG,2024-08-14 01:08:16.556000+00:00,sub_1L6GTRFCPJnn9IgISIkFjIGq,TIERONE,,2022-06-02 16:02:12+00:00,,,,,cus_LnsDg1MYyPyGQ1,0
di_estimated_1JXVgFFCPJnn9IgIzLqQaYx6,li_1LULRyFCPJnn9IgIF9t52f1i,2024-08-14 01:05:24.267000+00:00,,TIERONE,,2024-08-14 01:05:23+00:00,,,,,,0
di_1KtJUlFCPJnn9IgIDKkS8lyH,li_1KtJU6FCPJnn9IgIwd0Bp4BW,2024-08-14 01:09:50.023000+00:00,sub_1KtJUlFCPJnn9IgI6ZPIMeiM,TIERONE,,2022-04-27 22:38:03+00:00,,,,,cus_LaUTEDGlxIeHa9,3291
di_1K67GmFCPJnn9IgIZkv7BxFg,li_1K67G2FCPJnn9IgIbnfEEImV,2024-08-14 01:14:18.977000+00:00,sub_1K67GmFCPJnn9IgIiu0AOKSF,FREESHIPPING,,2021-12-13 05:40:16+00:00,,,,,cus_KleZr3cQBRbnVN,0
di_1N4nhwFCPJnn9IgICHI0omsH,li_1N4nUpFCPJnn9IgIn0EnCvGt,2024-08-14 00:56:40.759000+00:00,sub_1N4nhwFCPJnn9IgI8PdQ3wVF,677VT7Dg,promo_1JSpjeFCPJnn9IgIDRPMklOQ,2023-05-06 16:11:40+00:00,,,,,cus_NqUhqyb7XgJ6bv,149
di_1L819dFCPJnn9IgIUiLgqgey,li_1L815VFCPJnn9IgIMUDmW7NM,2024-08-14 01:08:06.849000+00:00,sub_1L819dFCPJnn9IgIFEQEgjce,TIERONE,,2022-06-07 12:05:01+00:00,,,,,cus_LpgW6T9NMlG5Dd,2591
di_estimated_1Os67UFCPJnn9IgITAli6YCf,li_1P1UXDFCPJnn9IgIrGSodmBD,2024-08-14 00:45:53.919000+00:00,,SHhoZ1Wq,promo_1Os67UFCPJnn9IgITAli6YCf,2024-08-14 00:45:52+00:00,,,,,,1434
di_1K7QGqFCPJnn9IgILeeQN6hg,li_1K7QBPFCPJnn9IgIhjJDsp1z,2024-08-14 01:14:03.553000+00:00,sub_1K7QGqFCPJnn9IgIyfYvL53H,FREESHIPPING,,2021-12-16 20:09:44+00:00,,,,,cus_Kn0HxZQ9pjmhpg,1000
di_1KHZFXFCPJnn9IgIQbKz1sQE,li_1KHZDAFCPJnn9IgIoLFLJTtW,2024-08-14 01:12:54.723000+00:00,sub_1KHZFXFCPJnn9IgIeayhyvEz,RQF5eVfn,promo_1JYFs1FCPJnn9IgIvyg1gHhC,2022-01-13 19:46:19+00:00,,,,,cus_KxUDONta2iFMXn,0
di_1LdaRhFCPJnn9IgIlBQ3PKdE,li_1LdZB0FCPJnn9IgIDmwyELlA,2024-08-14 01:03:54.606000+00:00,sub_1LdaRhFCPJnn9IgIstpSzc9R,677VT7Dg,promo_1JSpjeFCPJnn9IgIDRPMklOQ,2022-09-02 14:02:09+00:00,,,,,cus_MMJ35Mgc1Yyav7,200
di_estimated_1JXVgFFCPJnn9IgIzLqQaYx6,li_1LmBGOFCPJnn9IgIj3ne8lmj,2024-08-14 01:03:05.618000+00:00,,TIERONE,,2024-08-14 01:03:04+00:00,,,,,,2490
di_1PQyJTFCPJnn9IgIiqEveY9E,li_1PQy9BFCPJnn9IgIQfUuYzB1,2024-08-14 00:43:31.675000+00:00,,RQF5eVfn,promo_1NcvZuFCPJnn9IgIllNKz8FJ,2024-06-12 21:02:35+00:00,,cs_live_b1wtWnBfg5ASJfk3h0knurrf2ZrtjlH6H6xRlPSLnnpUA1HOMgKgEg4kxO,,,cus_QHXOTt8EhznGzQ,3290
di_1K08e3FCPJnn9IgIbmg2JAf9,li_1K08YkFCPJnn9IgILeJelvI2,2024-08-14 01:15:43.394000+00:00,sub_1K08e3FCPJnn9IgIFnOENwdy,FRIDAY,promo_1JugDqFCPJnn9IgIFQE6G0Dl,2021-11-26 17:55:35+00:00,,,,2021-12-26 17:55:35+00:00,cus_KfTb6oYtVsHjI2,0
di_1MaSOuFCPJnn9IgI0pDnFF3J,li_1MaSNXFCPJnn9IgIHCL0aSR2,2024-08-14 00:58:20.490000+00:00,sub_1MaSOuFCPJnn9IgIOTzqJxyj,TIERONE,,2023-02-11 23:22:36+00:00,,,,,cus_NL8gO0Kt7Z5SMW,1990
di_estimated_1JXVgFFCPJnn9IgIzLqQaYx6,li_1LYa08FCPJnn9IgIy0DF7dGQ,2024-08-14 01:04:33.921000+00:00,,TIERONE,,2024-08-14 01:04:32+00:00,,,,,,0
di_estimated_1K4BV8FCPJnn9IgILDlMDr2n,li_1K5LBnFCPJnn9IgI11mnxDNS,2024-08-14 01:14:29.768000+00:00,,FREESHIPPING,,2024-08-14 01:14:28+00:00,,,,,,1000
di_1PK4xgFCPJnn9IgIOCnDh6GA,li_1PK4uzFCPJnn9IgIwDcCaxm9,2024-08-14 00:44:15.528000+00:00,sub_1PK4xgFCPJnn9IgIQ6cpFEO1,FWtwjkGn,promo_1OoBxAFCPJnn9IgIJpLfQSkX,2024-05-24 20:43:36+00:00,,,,,cus_QAPnokcULXV7oV,150
di_estimated_1K4BV8FCPJnn9IgILDlMDr2n,li_1K7LdAFCPJnn9IgIYhLm7j4H,2024-08-14 01:14:03.557000+00:00,,FREESHIPPING,,2024-08-14 01:14:02+00:00,,,,,,0
di_1O4m7mFCPJnn9IgIShC6YE32,li_1O4m3AFCPJnn9IgIl0clAHBS,2024-08-14 00:50:53.910000+00:00,sub_1O4m7mFCPJnn9IgIJS4o7R0I,DrUuSqAA,promo_1KoTp2FCPJnn9IgI26gO6A2X,2023-10-24 15:02:30+00:00,,,,,cus_OsXCyW7txAiNR5,1442
di_1Ka3nqFCPJnn9IgIjdVawd13,li_1Ka35mFCPJnn9IgIUBOmsEFv,2024-08-14 01:11:36.825000+00:00,sub_1Ka3nqFCPJnn9IgIgZPbVkxK,TIERONE,,2022-03-05 20:02:10+00:00,,,,,cus_LGazzovm0PEE8P,199
di_estimated_1JXVgFFCPJnn9IgIzLqQaYx6,li_1Kkcd4FCPJnn9IgIoPqzKDaD,2024-08-14 01:10:45.523000+00:00,,TIERONE,,2024-08-14 01:10:44+00:00,,,,,,3290
di_1K6POvFCPJnn9IgI3mVhOu4D,li_1K6PLXFCPJnn9IgIjv1B7E4m,2024-08-14 01:14:15.042000+00:00,sub_1K6POvFCPJnn9IgIBgAg8NKh,FREESHIPPING,,2021-12-14 01:01:53+00:00,,,,,cus_KlxJ1UtzKgmYzF,0
di_estimated_1JXVgFFCPJnn9IgIzLqQaYx6,li_1LalOfFCPJnn9IgIJZVJoQUL,2024-08-14 01:04:14.983000+00:00,,TIERONE,,2024-08-14 01:04:14+00:00,,,,,,0
di_estimated_1JsXDJFCPJnn9IgI3KnMzVMj,li_1K2IlrFCPJnn9IgIimeuAZrb,2024-08-14 01:15:16.311000+00:00,,kdHP2wWn,,2024-08-14 01:15:15+00:00,,,,,,0
di_1OPWleFCPJnn9IgI9sN3zPrv,li_1OPWg8FCPJnn9IgIuT3kqAW5,2024-08-14 00:48:14.022000+00:00,sub_1OPWleFCPJnn9IgIvWUEwYa2,RQF5eVfn,promo_1OHBNMFCPJnn9IgIv9KpZwhL,2023-12-20 20:53:26+00:00,,,,,cus_PDyj50lEIHf9lK,599
di_estimated_1JXVgFFCPJnn9IgIzLqQaYx6,li_1MpvFlFCPJnn9IgIyAMx675G,2024-08-14 00:57:31.395000+00:00,,TIERONE,,2024-08-14 00:57:30+00:00,,,,,,0
