id,checkout_session_id,price_id,object,amount_subtotal,amount_total,currency,description,_fivetran_synced,amount_tax,quantity,amount_discount
li_1OCZreFCPJnn9IgIsyMNdUrW,cs_live_a1VmYJ1ASeowPOUvxAjiSUUIMZVJCmLkQZ3HM5yFykFP8YafiH1mCi6FN4,price_1MFfiuFCPJnn9IgI5j5mZpSc,item,35900.0,35900.0,usd,Slim 5 Pack (Blue),2024-08-14 00:50:18.429000+00:00,0,1,0
li_1P8iXIFCPJnn9IgIHdf5D3me,cs_live_a1VndY2rpFDs8dlELKTD73MWuJftPE7kTsq7Hb1vmEExrlA7PdDROq74DS,price_1OeWsMFCPJnn9IgIblywWlUI,item,27900.0,27900.0,usd,Genesis 1 Pack w/ Cellular (Additional Kids),2024-08-14 00:45:21.299000+00:00,0,1,0
li_1MiT9PFCPJnn9IgInVmEuNN9,cs_live_a1Vq7VHKnYUEnr2Uko4fg1T22rNrCGVPSEunZfFBZqS1hVnJ4D9lB0g6q7,price_1MFfiuFCPJnn9IgI5j5mZpSc,item,35900.0,35900.0,usd,Slim 5 Pack,2024-08-14 00:57:56.717000+00:00,0,1,0
li_1PkqNeFCPJnn9IgI47MSlBYz,cs_live_a1Vs1FjrnDXztJIX7qW87Ox18u0HdriXkdfZzsxdqwnbkXpa8C5n7JiJ3B,price_1POp6VFCPJnn9IgIxdcBnoNT,item,48900.0,51590.0,usd,Plus 4 Pack,2024-08-14 00:41:12.877000+00:00,2690,1,0
li_1OAZ1sFCPJnn9IgIqko9YOJt,cs_live_a1VsFEVsr4uN4d9FDDx3GJhfla3tqCGaZnpjhB3xZRwU4FwNCZKJVY5t4C,price_1N5BWWFCPJnn9IgIl1raW03P,item,48900.0,48900.0,usd,Plus 3 Pack,2024-08-14 00:50:27.474000+00:00,0,1,0
li_1OSv2tFCPJnn9IgIBDRsut1Y,cs_live_a1VvJXQVQbMg9t9VpydpvHI4gV8eC9Kn2uCCmcnWETHc3PMS9FVyt8k3Xx,price_1MFfjuFCPJnn9IgImxBbskc1,item,45900.0,48654.0,usd,Slim 5 Pack w/ Cellular (Blue),2024-08-14 00:48:04.596000+00:00,2754,1,0
li_1NbHWWFCPJnn9IgI1sLEaZzj,cs_live_a1VvVeZtGfQkm8ntM9dkIGsQ0NZb74dKiBZRUGoxXDCNEmRnIW4S2zyW2S,price_1N5BWWFCPJnn9IgIl1raW03P,item,48900.0,53350.0,usd,Plus 3 Pack,2024-08-14 00:53:42.113000+00:00,4450,1,0
li_1NICLYFCPJnn9IgIkKf9Y32g,cs_live_a1W02WtDdN57O7Pq72W3dhYPnqeKWDgbfC0d31tthXXugzBNlxJkVBKzwZ,price_1N5BWYFCPJnn9IgILQZTUvME,item,58800.0,62328.0,usd,Plus 3 Pack w/ Cellular,2024-08-14 00:55:28.560000+00:00,3528,1,0
li_1NdvJeFCPJnn9IgILPCMwPio,cs_live_a1W0z95S0VI2PEBGyhBmf3Fcy4DcygPwl3TJt6nQhMiBMuHm5TxSAXXHXV,price_1N5BWWFCPJnn9IgIl1raW03P,item,48900.0,52079.0,usd,Plus 3 Pack,2024-08-14 00:53:20.296000+00:00,3179,1,0
li_1NDrp1FCPJnn9IgIa9TLOqcM,cs_live_a1W2WDfVHgP7oxFjWwMgK7C2pziZOSJhPPCDvwU9VisSpXS3jRr0UquAkS,price_1N5BWYFCPJnn9IgILQZTUvME,item,58800.0,64533.0,usd,Plus 3 Pack w/ Cellular,2024-08-14 00:55:53.224000+00:00,5733,1,0
li_1M8CeQFCPJnn9IgI8reSFtBb,cs_live_a1W4ETOk6jYNcFU7A2F06GcO8KfniApK6wT7Bt3ekd9DuztZPSsNo2WWJn,price_1M70z2FCPJnn9IgIjA1air0Y,item,42900.0,42900.0,usd,Plus 2 Pack,2024-08-14 01:00:44.586000+00:00,0,1,0
li_1Ogb66FCPJnn9IgI3MnMGXqR,cs_live_a1W7IDzUCPxli08Z9vBHmp7Z2L7oABZWs2anVjzc7gawFYQgw6cjuxOeMy,price_1MFfjuFCPJnn9IgImxBbskc1,item,45900.0,49320.0,usd,Slim 5 Pack w/ Cellular (Blue),2024-08-14 00:47:17.166000+00:00,3420,1,0
li_1M87IHFCPJnn9IgIQTvFhV5s,cs_live_a1WD6DpQsx38es20yetDphKLv6F58yQjyhvichiXpYPJTeEvbZhqfAsCir,price_1M70z2FCPJnn9IgIjA1air0Y,item,42900.0,42900.0,usd,Plus 2 Pack,2024-08-14 01:00:47.356000+00:00,0,1,0
li_1OGEAVFCPJnn9IgI5Oy0DX5V,cs_live_a1WGrO5NuFcmB2pf5y2MInsUYAaa60S6DIiRm5gsFo4RENqQniHXl3H9pu,price_1M9zVJFCPJnn9IgIOSLdKGN8,item,31900.0,33814.0,usd,Slim 5 Pack (Blue),2024-08-14 00:49:41.404000+00:00,1914,1,0
li_1McwiiFCPJnn9IgIjzmr7HoL,cs_live_a1WH0LVm0ALYoWGWmzBhbNEUGBQApBjzEqYDjpLiG0xyrUMvcYpHC8kw69,price_1MFflbFCPJnn9IgILcR6GhJP,item,48900.0,48900.0,usd,Plus 2 Pack,2024-08-14 00:58:14.177000+00:00,0,1,0
li_1P8LUxFCPJnn9IgIYKHPe9vN,cs_live_a1WHV0BgxxovgqhGUUc4N7kZMon2BgYNHWvwWgQkj1kHcsAU64BoSFBmpn,price_1OeWsGFCPJnn9IgI3VIi0bB8,item,15900.0,15900.0,usd,Genesis 1 Pack (Additional Kids),2024-08-14 00:45:24.239000+00:00,0,1,0
li_1Ngvr4FCPJnn9IgIe6MxZA8y,cs_live_a1WJqoo8V3IUGaKJGiLOlChh2RHoRKc6irOJUo67jV14gXuQlVMZqlLh8j,price_1N5BWWFCPJnn9IgIl1raW03P,item,48900.0,48900.0,usd,Plus 3 Pack,2024-08-14 00:52:55.156000+00:00,0,1,0
li_1NoG1hFCPJnn9IgIo6k9SFLB,cs_live_a1WMeMAphg6aTGRsDYYWs6B4GeFf1yYWVE9geDzxvVlsPqKW0g5mI1zNfu,price_1N5BWWFCPJnn9IgIl1raW03P,item,48900.0,48900.0,usd,Plus 3 Pack,2024-08-14 00:52:09.806000+00:00,0,1,0
li_1O0tJEFCPJnn9IgIhfMQrecE,cs_live_a1WNf0rxk2uBgztw7xqnm3Mi24eTmc0DkNRVZ4X5jMMK4onnKlV0Z9kOj6,price_1N5BWYFCPJnn9IgILQZTUvME,item,58800.0,58800.0,usd,Plus 3 Pack w/ Cellular,2024-08-14 00:51:10.389000+00:00,0,1,0
li_1MAO3kFCPJnn9IgImqpkT2BX,cs_live_a1WPnF3Y7GweFe28ToStwyC5c0MNA07HdVskrMFF9RiwPBVHs9AtXVRTYq,price_1M9zV1FCPJnn9IgIllcNVyri,item,42900.0,46654.0,usd,Plus 2 Pack,2024-08-14 01:00:12.350000+00:00,3754,1,0
li_1MsIBGFCPJnn9IgIhvK58o0U,cs_live_a1WPwbF3Gg3SbHcdoOAyjHv3cKElq5ByTgwwLG7HVAZysA1BM5cyhWPNz8,price_1MFflbFCPJnn9IgILcR6GhJP,item,48900.0,48900.0,usd,Plus 2 Pack,2024-08-14 00:57:25.128000+00:00,0,1,0
li_1MDfjMFCPJnn9IgISiAGvT7F,cs_live_a1WUgPq2Drdbg61hRl5u1a7bJ5NgKLsCHOzsvO2np3txE5hp4JwfPKDjcS,price_1M9zUmFCPJnn9IgIQjkF8ZS2,item,52900.0,57264.0,usd,Plus 2 Pack w/ Cellular,2024-08-14 00:59:47.141000+00:00,4364,1,0
li_1Pfqu7FCPJnn9IgIdXYii1JW,cs_live_a1WWxwHCQTwNxrZfxKznZs0jsSLbPRklYB2iH7GHWUyYo2a7t7HaegQgMR,price_1PbunEFCPJnn9IgIPd3HfTyf,item,24900.0,24900.0,usd,Slim 6 Pack (Additional Kids),2024-08-14 00:41:53.799000+00:00,0,1,0
li_1MAEWfFCPJnn9IgImq4LRPoS,cs_live_a1WaehPYgcERXHHwG4BCrQpZP3rrR4f0x0k0SNrGfNGP0pTFhXajbz7zpT,price_1M9zVJFCPJnn9IgIOSLdKGN8,item,31900.0,31900.0,usd,Slim 5 Pack,2024-08-14 01:00:14.852000+00:00,0,1,0
li_1MBRVnFCPJnn9IgIMPBZWzK2,cs_live_a1WcX8WSUA7wL1fT0jEJy4eokx2WUAAJWmLmQP33988sPDm5frPcE0Mdmf,price_1M9zVJFCPJnn9IgIOSLdKGN8,item,31900.0,31900.0,usd,Slim 5 Pack,2024-08-14 01:00:06.530000+00:00,0,1,0
li_1NuJsJFCPJnn9IgIi4uG3xBo,cs_live_a1WfNhrQOeFlQ06Em3v9Wam2aULoQF22GHdKp34TjLgUkjPzbSxsbg6VF4,price_1MFfjuFCPJnn9IgImxBbskc1,item,45900.0,48654.0,usd,Slim 5 Pack w/ Cellular (Blue),2024-08-14 00:51:37.311000+00:00,2754,1,0
li_1M7gF7FCPJnn9IgIE7MIVMVw,cs_live_a1WfgcK5WGZYW8SWfuTuPnNOmMOToSiwnFbZ8qeyEkKYumob39Z4BaAU03,price_1M70z2FCPJnn9IgIjA1air0Y,item,42900.0,45742.0,usd,Plus 2 Pack,2024-08-14 01:00:55.543000+00:00,2842,1,0
li_1NiMFlFCPJnn9IgI4cVNBMdG,cs_live_a1Wfw40h2I6q27BMVopiJ95vp1PYHeS8cEMQWH8zmYMcli1f7HiRb2wOg8,price_1N5BWYFCPJnn9IgILQZTUvME,item,58800.0,62034.0,usd,Plus 3 Pack w/ Cellular,2024-08-14 00:52:45.556000+00:00,3234,1,0
li_1NiSpuFCPJnn9IgIFZOuiiOU,cs_live_a1Wg6sqZObPNIvVFgLV5yjsJFhDf02fS5rWP1kGz4FcPfNauRZP6CKmHoF,price_1MFfjuFCPJnn9IgImxBbskc1,item,45900.0,45900.0,usd,Slim 5 Pack w/ Cellular (Blue),2024-08-14 00:52:45.555000+00:00,0,1,0
li_1MA2NyFCPJnn9IgIpJbptZot,cs_live_a1WhoAgtGInpkrwpLFQtNtxq1gJfFf5dICGUvYWrkOuny7d5wF3sADRTZ9,price_1M9zYdFCPJnn9IgIbbUSIVpK,item,20900.0,20900.0,usd,Slim 5 Pack (Additional Kids),2024-08-14 01:00:17.377000+00:00,0,1,0
li_1M8pG2FCPJnn9IgIuS7HJGTk,cs_live_a1WixomIRm89T9fjPTNVegwItbcqvF6ooga7zTy5W6LETFIlHkcFQLnBHF,price_1M70z2FCPJnn9IgIjA1air0Y,item,42900.0,46118.0,usd,Plus 2 Pack,2024-08-14 01:00:33.777000+00:00,3218,1,0
li_1ObRRCFCPJnn9IgI2jqpfkYf,cs_live_a1WkcXUKvm6tCat0BsaKo1fCKta14FXrt30O20qlSjXWG3zJDLaXaEYype,price_1N5BWYFCPJnn9IgILQZTUvME,item,58800.0,62916.0,usd,Plus 3 Pack w/ Cellular,2024-08-14 00:47:35.555000+00:00,4116,1,0
li_1NqySdFCPJnn9IgIA4RHFVo2,cs_live_a1WkpLtIFfqe6EEFYa6PaUAi2JOnWz0r7eVxHb9PUOwMIgF4353aQGSOkI,price_1N5BWYFCPJnn9IgILQZTUvME,item,58800.0,58800.0,usd,Plus 3 Pack w/ Cellular,2024-08-14 00:51:53.568000+00:00,0,1,0
li_1M8DYcFCPJnn9IgI6cBkVGNU,cs_live_a1Wl4WIEv3sbqmuBfgVhgGPgE5fOovOTJxgGJQ1v1HtqXkfPfvddckXZaf,price_1M70zDFCPJnn9IgI1hOOBRmJ,item,31900.0,34213.0,usd,Slim 5 Pack,2024-08-14 01:00:41.836000+00:00,2313,1,0
li_1NIIJIFCPJnn9IgIDpoarU5b,cs_live_a1WlMobs96SP0x6Y6RyRIMxtsSkxwdn4RRSpRakIliNmj7gFwYFyIVue1q,price_1N5BWYFCPJnn9IgILQZTUvME,item,58800.0,64533.0,usd,Plus 3 Pack w/ Cellular,2024-08-14 00:55:28.557000+00:00,5733,1,0
li_1NNxFtFCPJnn9IgI3vNIVxAA,cs_live_a1WmGVYQPS2N9xo6Ey0LCgu491yBcWrunnUivjAmW9Jvne3JEPPDGPHxxS,price_1N48iCFCPJnn9IgIEPGPy9Un,item,45800.0,49579.0,usd,Slim 5 Pack w/ Cellular (Green),2024-08-14 00:54:58.148000+00:00,3779,1,0
li_1P9wmsFCPJnn9IgIj9pWqZDB,cs_live_a1WmJ9VR616QRwY5Qx2camyhBfNy0v72jPRGkPPlUSFFOQTkrwjBW7aXYl,price_1N5BWWFCPJnn9IgIl1raW03P,item,48900.0,52445.0,usd,Plus 3 Pack,2024-08-14 00:45:15.791000+00:00,3545,1,0
li_1NOrWIFCPJnn9IgIVj5YKIpO,cs_live_a1WpQq4vGR1lkWCgfO2NXhG3obvnYYCbfy09EXMf6xforQpVqn5qoIGxLM,price_1N48iCFCPJnn9IgIEPGPy9Un,item,45800.0,49579.0,usd,Slim 5 Pack w/ Cellular (Green),2024-08-14 00:54:51.473000+00:00,3779,1,0
li_1P9sG7FCPJnn9IgIbvtnYl9n,cs_live_a1WuQOz9mZu3YuJJ3M7AqA6Jwe8UNdKlZYnSXXm8U7LV6Xzrd4Dw9CsaMy,price_1MFfp8FCPJnn9IgIeYnP9ihq,item,34900.0,34900.0,usd,Slim 5 Pack w/ Cellular (Additional Kids),2024-08-14 00:45:15.793000+00:00,0,1,0
li_1OJkEUFCPJnn9IgIxRHxkGto,cs_live_a1WvBCF4ccIjHOq0mUVGCZGtuZZVwQwtZYzLEbiSTqIewZt0S1Bfh0sGbg,price_1M9zVJFCPJnn9IgIOSLdKGN8,item,31900.0,31900.0,usd,Slim 5 Pack (Blue),2024-08-14 00:49:03.438000+00:00,0,1,0
li_1MFlvUFCPJnn9IgI8CjkDix6,cs_live_a1WwgPCoVtjRaICc5as9WbRj9TlrId2xSua7NgNV5kZNcj3zAcpWbqEYEA,price_1MFfiuFCPJnn9IgI5j5mZpSc,item,35900.0,35900.0,usd,Slim 5 Pack,2024-08-14 00:59:29.782000+00:00,0,1,0
li_1OFxyLFCPJnn9IgI8iHmuhew,cs_live_a1WxwnHj4tDhOdiseBJG802qui2yYUOGS1vxDieQghymcdG1kD7bzeCq18,price_1OEig3FCPJnn9IgIrrE3enyb,item,42900.0,45474.0,usd,Plus 3 Pack,2024-08-14 00:49:54.080000+00:00,2574,1,0
li_1MsFfEFCPJnn9IgIuQ676rv7,cs_live_a1X0SFIGU230szo31W3I7YDH3O2FOP5Bb2opRikQM1TVVVMkDLEEMSWf0y,price_1MFfkjFCPJnn9IgImWVPpn91,item,58900.0,58900.0,usd,Plus 2 Pack w/ Cellular,2024-08-14 00:57:25.128000+00:00,0,1,0
li_1MB7ZFFCPJnn9IgI2ypul3nq,cs_live_a1X0VYRRDgMr7a9P4N8WMQfyHnFsYjmm8NYLYixkqUcJG99yT2MG8ETqZM,price_1M9zV1FCPJnn9IgIllcNVyri,item,42900.0,42900.0,usd,Plus 2 Pack,2024-08-14 01:00:06.534000+00:00,0,1,0
li_1M993BFCPJnn9IgI9ABdr39H,cs_live_a1X2UQ7alWK6ey0qiHl6waI4qO0IDPeuFJqvBV12KAmuksuZ1dgc84Luer,price_1M70yJFCPJnn9IgIouYCeazp,item,52900.0,52900.0,usd,Plus 2 Pack w/ Cellular,2024-08-14 01:00:30.885000+00:00,0,1,0
li_1NwVUrFCPJnn9IgI5JfuIZEn,cs_live_a1X2u6Y7EYZgxTU8P9iW0iMI2MIRwYJ1v73HPB586esmuU1b15g4m1sKN4,price_1N5BWWFCPJnn9IgIl1raW03P,item,48900.0,48900.0,usd,Plus 3 Pack,2024-08-14 00:51:27.286000+00:00,0,1,0
li_1OFILpFCPJnn9IgIx88Ub18I,cs_live_a1X3x6H1eqgaCTn5EADEZr0xIuN475cmbrRnme6GBauGzchuWDAmsUsYZt,price_1OEig3FCPJnn9IgIrrE3enyb,item,42900.0,42900.0,usd,Plus 3 Pack,2024-08-14 00:50:00.310000+00:00,0,1,0
li_1OwDbCFCPJnn9IgILmOFxl7L,cs_live_a1X4dZYBz9eHlHlHy5n8Ddtd2sLx6R7r0CzewDhU0oD2iNgmjzlw1XfAZK,price_1OeWs9FCPJnn9IgIPy8Zi4Aq,item,37900.0,37900.0,usd,Genesis 1 Pack w/ Cellular,2024-08-14 00:46:17.993000+00:00,0,1,0
li_1NW4T7FCPJnn9IgIwfgSRi7x,cs_live_a1X5htFL6Tc9rFgK8BfS9jcPyFUuJYoHw6pIoV8O24mnEcHUolfOOZ29l2,price_1N5BWWFCPJnn9IgIl1raW03P,item,48900.0,48900.0,usd,Plus 3 Pack,2024-08-14 00:54:15.966000+00:00,0,1,0
li_1MIMzFFCPJnn9IgIojNJQ8tZ,cs_live_a1X7E6JqQPBi3jfAXaZbEPmKTpuCtRVblkBc3winTgdBCwXTJ7GjwDOtUM,price_1MFfkjFCPJnn9IgImWVPpn91,item,58900.0,58900.0,usd,Plus 2 Pack w/ Cellular,2024-08-14 00:59:13.764000+00:00,0,1,0
li_1PKrngFCPJnn9IgI1CnN7IFB,cs_live_a1XDCMVedGAJfF8gWeZG5DHma5Amhd5tMX3YhfC7J6qII3vdWVM9BQwLQC,price_1N5cwkFCPJnn9IgICfnIP5KH,item,24900.0,24900.0,usd,Slim 5 Pack (Green - Additional Kids),2024-08-14 00:44:12.213000+00:00,0,1,0
li_1PMx26FCPJnn9IgI1wcKNPR5,cs_live_a1XGpNyP4mF8Yl93zTVtCdCKSDhmg3DjEu44TuyugII2chZkREzaCbM1Bd,price_1MFfiuFCPJnn9IgI5j5mZpSc,item,35900.0,38278.0,usd,Slim 5 Pack (Blue),2024-08-14 00:44:00.215000+00:00,2378,1,0
li_1MUyz2FCPJnn9IgIXwhgS6ZP,cs_live_a1XIqXLcmnPl9k1lKHCdhDG8yP0Jq9Ofti3vHRHLNjEnW17LehV33tODHH,price_1MFfiuFCPJnn9IgI5j5mZpSc,item,35900.0,39580.0,usd,Slim 5 Pack,2024-08-14 00:58:36.359000+00:00,3680,1,0
li_1N7NNwFCPJnn9IgIprA5Y1mc,cs_live_a1XJMlSPCxk8FizOs9LUZkOrk4b6eICNKwE8H4oljjlcwN16cBND0s9k4U,price_1N5BWWFCPJnn9IgIl1raW03P,item,48900.0,48900.0,usd,Plus 3 Pack,2024-08-14 00:56:29.169000+00:00,0,1,0
li_1NLxzyFCPJnn9IgIzL0HzQrI,cs_live_a1XJuFjwIXgOV3yLNU9HFrjcLP7klP4pWb4HUmL7SUhCeRMb9HhPatunGV,price_1N5BWWFCPJnn9IgIl1raW03P,item,48900.0,53118.0,usd,Plus 3 Pack,2024-08-14 00:55:06.837000+00:00,4218,1,0
li_1NMvyRFCPJnn9IgIrHSn4UIK,cs_live_a1XLvruHAJG2UOQMwt13gWVkfIA2RhJSC1LMUjp3nlyJLzpfpk527R6XwR,price_1N48iCFCPJnn9IgIEPGPy9Un,item,45800.0,49750.0,usd,Slim 5 Pack w/ Cellular (Green),2024-08-14 00:55:04.275000+00:00,3950,1,0
li_1MhKWlFCPJnn9IgIMwXFF3ZR,cs_live_a1XMFkwi4Uso8pm3ZX5hcqPfHLpuRkbxgVHMMXpmiqq3u2TIu1iFAPBqpd,price_1MFflbFCPJnn9IgILcR6GhJP,item,48900.0,48900.0,usd,Plus 2 Pack,2024-08-14 00:57:59.559000+00:00,0,1,0
li_1NR2fMFCPJnn9IgIJkg2bNp8,cs_live_a1XMXZCBi3fm4mM62vYconUDVsLREYheOJrKEi11ARAAp72mV1ef3jFtPO,price_1N5BWWFCPJnn9IgIl1raW03P,item,48900.0,48900.0,usd,Plus 3 Pack,2024-08-14 00:54:43.486000+00:00,0,1,0
li_1NnV6OFCPJnn9IgIo16mpSe5,cs_live_a1XNKNJRCsNsQanjmVe2IXg3U9tOqzZaXX5T3TYXydoAFKlUKhS0mK0CVT,price_1MFfjuFCPJnn9IgImxBbskc1,item,45900.0,49228.0,usd,Slim 5 Pack w/ Cellular (Blue),2024-08-14 00:52:12.976000+00:00,3328,1,0
li_1OG11vFCPJnn9IgIvZRfkarK,cs_live_a1XOqLQ1ABS5cNV5SvqFJV41s0Nu0vtsQAxkhHHxJVW5jJdiuymLD2o4ma,price_1M9zTtFCPJnn9IgI6jMLvYvt,item,41900.0,41900.0,usd,Slim 5 Pack w/ Cellular (Blue),2024-08-14 00:49:50.606000+00:00,0,1,0
li_1ObVNFFCPJnn9IgIz2NPlx81,cs_live_a1Xc1LvW5QPao0OA8Bfz8Ds2RGQL8qifxQ06h34Gqiaj8cwqVpy1VQbc2R,price_1N5BWbFCPJnn9IgIwFct16xz,item,37900.0,37900.0,usd,Plus 3 Pack (Additional Kids),2024-08-14 00:47:35.553000+00:00,0,1,0
li_1NMMUSFCPJnn9IgIRZfYT5rM,cs_live_a1Xf1hK7upcXDsx2MU9dlNdfMTN6s5tVNWMdQGjE6IFZjBfwKEhcoIdqrH,price_1N5BWYFCPJnn9IgILQZTUvME,item,58800.0,62328.0,usd,Plus 3 Pack w/ Cellular,2024-08-14 00:55:04.278000+00:00,3528,1,0
li_1NhwZ3FCPJnn9IgIoASOd692,cs_live_a1XfnSQBZC3YL9VH71ZIbkqXPt1vMaHwwBETeEAx4ovvim1SpNH5rNG3J3,price_1N5BWYFCPJnn9IgILQZTUvME,item,58800.0,63063.0,usd,Plus 3 Pack w/ Cellular,2024-08-14 00:52:48.698000+00:00,4263,1,0
li_1M8rdpFCPJnn9IgINJ1BZu3Z,cs_live_a1XfsD9WQ6cLkqnthi6AiJEh54kPLLdmS3BDzR3bumCcXB7jKB7gQ7pa0r,price_1M70yAFCPJnn9IgI8R78SW3t,item,41900.0,45147.0,usd,Slim 5 Pack w/ Cellular,2024-08-14 01:00:33.770000+00:00,3247,1,0
li_1OHDHaFCPJnn9IgIDCHj0858,cs_live_a1XmWkHATNpEBjWSBYGePsEMO6wwReJB1VUNv4a54QoTrtaHcAxI9x0AAV,price_1OEidBFCPJnn9IgIf2yIG62B,item,52900.0,52900.0,usd,Plus 3 Pack w/ Cellular,2024-08-14 00:49:29.057000+00:00,0,1,0
li_1MtWGnFCPJnn9IgIr0ZIeAW6,cs_live_a1XpaVWISWVN6Hgec6qDHI1wy9vA3UyWzqfvdIdpc6KSoPkctyJQpBsJvp,price_1MFflbFCPJnn9IgILcR6GhJP,item,48900.0,51834.0,usd,Plus 2 Pack,2024-08-14 00:57:22.141000+00:00,2934,1,0
li_1OF9IJFCPJnn9IgIcubkraeS,cs_live_a1Xr7QJzvryovU3p5qd32kYvFde0r0z4jYn4FJzyNh6GiP2gvnLtYhTGQS,price_1OEig3FCPJnn9IgIrrE3enyb,item,42900.0,46075.0,usd,Plus 3 Pack,2024-08-14 00:50:00.312000+00:00,3175,1,0
li_1M91RqFCPJnn9IgIMA4SHh95,cs_live_a1XuYc1Q6M1lYU8pobl3cojESsznRFo8E72VkhluTVWv9zM2tApkLplZMW,price_1M70z2FCPJnn9IgIjA1air0Y,item,42900.0,46225.0,usd,Plus 2 Pack,2024-08-14 01:00:30.894000+00:00,3325,1,0
li_1PheKlFCPJnn9IgIBsV7OEps,cs_live_a1XyQH8aPZOgdRUOmQ8mUo54uFGN3i8l8FBTLDD7KI4NLK4FeHJscoJcb6,price_1OeWruFCPJnn9IgIl5C20sGN,item,25900.0,28069.0,usd,Genesis 1 Pack,2024-08-14 00:41:41.400000+00:00,2169,1,0
li_1OO1awFCPJnn9IgIXbiZ9vfQ,cs_live_a1Y1KqQwm0Jszr5iBPD1ghHNDfKb1o795WyGtH2Ljjq9RDFIYeCJ7dyDr6,price_1OEidBFCPJnn9IgIf2yIG62B,item,52900.0,56339.0,usd,Plus 3 Pack w/ Cellular,2024-08-14 00:48:27.384000+00:00,3439,1,0
li_1MJLzIFCPJnn9IgISdn5jJmV,cs_live_a1Y2DPG4r2O2hFHi3SmYXuETs3ImPLxM26lkaQIvkNtjmioo63lWlgcwLq,price_1MFflbFCPJnn9IgILcR6GhJP,item,48900.0,51834.0,usd,Plus 2 Pack,2024-08-14 00:59:10.559000+00:00,2934,1,0
li_1PFMSxFCPJnn9IgImSaaKHlj,cs_live_a1Y5riZ6YAGsvTuKjxEDSSeo4QMv7oNz4eR9xmbp9QXapImZ2TnY6d4C6l,price_1OeWruFCPJnn9IgIl5C20sGN,item,25900.0,25900.0,usd,Genesis 1 Pack,2024-08-14 00:44:46.037000+00:00,0,1,0
li_1Oj8kCFCPJnn9IgIzPKNmhmT,cs_live_a1YAWUtOeTNtPewvk68tWrJLVsHWemZm7imouCa4ezliOHJjJwKbT0lgJm,price_1MFfjuFCPJnn9IgImxBbskc1,item,45900.0,45900.0,usd,Slim 5 Pack w/ Cellular (Blue),2024-08-14 00:47:08.217000+00:00,0,1,0
li_1N5ZxAFCPJnn9IgIrOjySE11,cs_live_a1YBdR0TEJvU44C4bFmgzMI6qetymrcUycJushZyjDCQkMrQlAqlAYwyxn,price_1MFfoKFCPJnn9IgIybXu128X,item,24900.0,24900.0,usd,Slim 5 Pack (Additional Kids),2024-08-14 00:56:37.759000+00:00,0,1,0
li_1OHqYtFCPJnn9IgI78HMx6lX,cs_live_a1YCdeRORB5FO3lEQkeF3ls98XQN5g8VKeN3cwfsZqVJOlFH3pkx2oInXp,price_1OEig3FCPJnn9IgIrrE3enyb,item,42900.0,45796.0,usd,Plus 3 Pack,2024-08-14 00:49:19.565000+00:00,2896,1,0
li_1OYkIUFCPJnn9IgIVTcMsoyX,cs_live_a1YCkgOSOK0c6Ih1CrQqDmZgIoguoCZljV5FMe8A8XIE6sk6fSiV6afwgS,price_1N5BWWFCPJnn9IgIl1raW03P,item,48900.0,48900.0,usd,Plus 3 Pack,2024-08-14 00:47:45.477000+00:00,0,1,0
li_1Mf6kyFCPJnn9IgIO9krrtEa,cs_live_a1YGBT1RiIV5CXA11kupC91teimY28DlCDF1NuA27IUJwqZwcPoIzZHeFi,price_1MFfkjFCPJnn9IgImWVPpn91,item,58900.0,63023.0,usd,Plus 2 Pack w/ Cellular,2024-08-14 00:58:08.201000+00:00,4123,1,0
li_1PUIvNFCPJnn9IgIT3yJbQMa,cs_live_a1YGljoe32JUAlsU8sj6pz9qhDgD6PJF7lIOqMASG5n1DqxG5QZPe3MBw7,price_1MFfjuFCPJnn9IgImxBbskc1,item,45900.0,45900.0,usd,Slim 5 Pack w/ Cellular (Blue),2024-08-14 00:43:13.122000+00:00,0,1,0
li_1M7bV7FCPJnn9IgIX9ElX1eS,cs_live_a1YJu40b524nDxWRgzLEimn2mVZGWLdt3Gh9kAVAyqG90yzfxDhZJNJStx,price_1M70yJFCPJnn9IgIouYCeazp,item,52900.0,52900.0,usd,Plus 2 Pack w/ Cellular,2024-08-14 01:00:55.544000+00:00,0,1,0
li_1PYf6JFCPJnn9IgIPEs5PCk5,cs_live_a1YKKF0uiS20nB3pSr6veAjsVvsekF9gebtPj1YJJk8fHdhiC6uRqqeFmo,price_1OeWruFCPJnn9IgIl5C20sGN,item,25900.0,27454.0,usd,Genesis 1 Pack,2024-08-14 00:42:44.160000+00:00,1554,1,0
li_1NaU93FCPJnn9IgIykjHn6Rn,cs_live_a1YKebq49Lvw2RrGO8S3oz5R84HuvC7nAll3ClnsItUGazdjRekwvAc9JR,price_1MFfjuFCPJnn9IgImxBbskc1,item,45900.0,49744.0,usd,Slim 5 Pack w/ Cellular,2024-08-14 00:53:47.976000+00:00,3844,1,0
li_1PRNLFFCPJnn9IgIpeKjXAWi,cs_live_a1YLXvXi2lKa4x49dJBrAKQG71428WkrycHQeKCx1xnBwpozBmTU5n9ULS,price_1POp7TFCPJnn9IgIodXhA9Af,item,58900.0,58900.0,usd,Plus 4 Pack w/ Cellular,2024-08-14 00:43:28.638000+00:00,0,1,0
