device_id,manufcaturer,model,carrier
dcee87f2236b289c,samsung,SM-A015V,verizon 
72eae144982b92dc,BLU,G50,
6e82e45207450334,samsung,SM-A015V,verizon 
d1b52e4301984c3b,samsung,SM-A015V,verizon 
11789a9202b210f2,samsung,SM-A015V,
82376a5159824df4,samsung,SM-A015V,verizon 
550cbe67b40b49a9,BLU,G50,
4c1226b31c28bccd,BLU,G50,mint
a2ef8be06c776151,BLU,G50,
6c41b009d480d1f9,samsung,SM-A015V,verizon 
1c3c75079201cc37,samsung,SM-A015V,t-mobile
196ab4a7549ea072,samsung,SM-A015V,
f246c5fdd5128fc3,Ulefone,Armor X8,
8d40a3f135348995,Ulefone,Armor X8,mint
e84f98ccd92beb28,BLU,G50,
ce75f5bd587aebfd,Ulefone,Armor X8,
c2f142ac8fa35a2f,Ulefone,Armor X8,
f843ff353824e185,BLU,G50,
e8c0c1add25e35cd,samsung,SM-A015V,
319ceb053ff0e097,Ulefone,Armor X8,
f3244befb6dca4b0,BLU,G50,mint
a515eebfb0f6f8db,BLU,G50,
a3e342d6bfc3f7d3,BLU,G50,t-mobile
e29ae54422ded682,BLU,G50,t-mobile
40c10e33692d3e02,Ulefone,Armor X8,
48a9c4031ab4a9c7,Ulefone,Armor X8,
a3c079d4f3e8cf2b,Ulefone,Armor X8,t-mobile
98c8d346dc15da6f,Ulefone,Armor X8,
a5ac5ca193dee1b2,Ulefone,Armor X8,
022a90754e723ac2,Ulefone,Armor X8,mint
0ce62eeea7c993c8,BLU,G50,
a5dd202a0cb51c41,BLU,G50,mint
8d7c97b0a5467586,BLU,G50,
7ba5b39b88878f3e,samsung,SM-A015V,verizon 
4e2f59ae34020a83,BLU,G50,mint
bdc94638428e1692,samsung,SM-A015V,
4d951f71483fedef,samsung,SM-A015V,
b45bf7bea9628c5e,BLU,G50,
4aa79c464e0a94e6,Ulefone,Armor X8,
6145f375c4b11bcc,Ulefone,Armor X8,
01cb5c3e937260e8,Ulefone,Armor X8,
36fc055ccb8952c2,BLU,G50,
51b190e5cf16ad7d,BLU,G50,
05b03175c91f9b74,BLU,G50,mint
7646ed80efac14b4,BLU,G50,t-mobile
726bc43d544b3347,samsung,SM-A015V,
b38928a8c5d01c45,samsung,SM-A015A,
98c55d2f447ba729,BLU,G50,at&t
1bc018d6c58863ff,BLU,G50,
fe9686c682ac4e4a,BLU,G50,
a4da5b14da13294d,BLU,G50,
4f579962e8f04ef0,BLU,G50,
86b6537611a297c4,BLU,G50,mint
f5c12841c142063f,BLU,G50,
76431f20a8f080b8,BLU,G50,t-mobile
e954b93a678a5a90,BLU,G50,ting
cc996eb8ded5ab3e,BLU,G50,
8b75f50e6fed7c16,BLU,G50,
9894bcfcb9e89c31,BLU,G50,
26a7341461f3fe76,BLU,G50,
2c2e0327177b3564,BLU,G50,t-mobile
6651be4b901ab6a6,BLU,G50,mint
80ce8cec75de0136,BLU,G50,mint
f8b1be05d5959d91,BLU,G50,t-mobile
87d3376b5eb27b21,BLU,G50,
861627ac73532036,BLU,G50,roam
1b4d982bb36ede77,BLU,G50,
5ef33a7fcb474441,BLU,G50,
244c2505fc4d779a,BLU,G50,mint
f6570ed5ccac9511,BLU,G50,verizon 
8a6bb241934decc0,BLU,G50,t-mobile
431195bf60dfe760,BLU,G50,
f48587e011278aa2,BLU,G50,mint
784af2a2041cfc98,BLU,G50,
f01ac338ce38c7b8,BLU,G50,mint
cf167b9c0794862c,BLU,G50,mint
596141b5a7d116b6,BLU,G50,mint
c7c48c2de6ebc4a6,BLU,G50,
a812916b0f0585d7,BLU,G50,u.s.cellular
bac596292312e828,BLU,G50,
1237918466d9305b,BLU,G50,mint
3056f88d2cfcd16b,BLU,G50,mint
64aaca2ee9285705,BLU,G50,mint
5d357a9151af305b,BLU,G50,t-mobile
a5cb2611e23a6171,BLU,G50,
c988889330da8f95,BLU,G50,
037c89b9000cdb00,BLU,G50,mint
4d6b47af70a855d2,BLU,G50,mint
072e281f870d4c73,BLU,G50,
1f5cb553013a40fe,BLU,G50,
c8b73fa23ab7652f,BLU,G50,t-mobile
8eb52422894a5793,BLU,G50,mint
6daeda51f04a049e,BLU,G50,
165f59bef0feb2d1,BLU,G50,tnt
174d08af77f1b616,Ulefone,Armor X8,
d96089b5d8bb8d61,BLU,G50,smart
e771256689e063fa,BLU,G50,mint
212d5885e8ef0000,BLU,G50,ting
1572b424dc717237,BLU,G50,
4cf2420efe254bdc,BLU,G50,
873b88d44b95f167,BLU,G50,mint
e85a54179e082b95,BLU,G50,mint
e600b82a0d3d5093,BLU,G50,mint
19b1384567df206e,BLU,G50,
92ed57615e2cf484,BLU,G50,mint
ce846cff5895e9c7,BLU,G50,t-mobile
9a5b7d687f56ffbd,BLU,G50,mint
9402bb91c2bffd7e,BLU,G53,
0174d5df0998788e,BLU,G53,mint
e6f0ab6a31e62781,BLU,G53,ultra
fd092a2ec2917fdb,BLU,G53,roaming
26a4d5cfab23741d,BLU,G53,
68d9e6c1307af39a,BLU,G53,mint
e6fc9497aafd2602,BLU,G53,
608d1bfce839fb45,BLU,G53,t-mobile
2aea9ff56dc5af1b,BLU,G53,ultra
80e5a23599752aa1,BLU,G53,roaming
0863ffccb2823153,BLU,G53,ultra
2eb6f045282ed407,BLU,G53,mint
932dc2b91157d759,BLU,G53,ultra
9730ea056b1c3cf6,BLU,G53,ultra
f8afe7199ebc5fc9,BLU,G53,ultra
10c9c6d03c22cda4,BLU,G53,ultra
ae9b4dc1f313633d,BLU,G53,roaming
cf449ec50be2d761,BLU,G53,
2b289cce778e30d9,BLU,G53,mint
0cab0f69a15eb8d3,BLU,G53,ultra
fa99d3e93335cf50,BLU,G53,
4548f24b70cb4974,BLU,G53,
8f66dae62c1625ab,BLU,G53,mint
7246a79622987676,BLU,G53,wireless
c5b24a58a1f1037e,BLU,G53,
099309547a8f717a,BLU,G53,mint
e7c2b61cf4e89290,BLU,G53,mint
aa9f6847d218fe57,BLU,G53,t-mobile
963a4e826ea45c7e,BLU,G53,ultra
953c2021ab65d1c0,BLU,G53,mint
d83139b0c0059bc4,BLU,G53,
e11fb2064d8820fa,BLU,G53,roaming
2eb0de9703066062,BLU,G53,
325ce818d9f9f702,BLU,G53,wireless
39625a6140bdcaca,BLU,G53,
25b4833560ae46d5,BLU,G53,wireless
ecc6bd85def36ff2,BLU,G53,
f9defcae252f010c,BLU,G53,roaming
39f53a5fd7211348,BLU,G53,
3a7e4d2525da769e,BLU,G53,mint
c94641acda0ba1c5,BLU,G53,ultra
398655edefe388ae,BLU,G53,wireless
b4a80a44a8d489c7,BLU,G53,mint
78a5f167fa44445a,BLU,G53,wireless
82b240c973041446,BLU,G53,us mobile
8b6acdc3cb71d37c,BLU,G53,mint
7b2c9470b38109bf,BLU,G53,roaming
48d87ca5f7d71132,BLU,G53,ultra
feb200e60a91cb77,BLU,G53,ultra
b6159ad3d3823a6d,samsung,SM-A156U1,
282fdbcd110478ae,BLU,G53,
7024c7e457192936,BLU,G53,mint
0523c65d076cb334,Google,Pixel 7a,verizon 
69e54ae9b4399ee6,Google,Pixel 7a,verizon 
16d5d1d3dbcda72e,Google,Pixel 7a,at&t
65d08364604fab5c,samsung,SM-A146U1,verizon 
b3364dce5bd3066e,samsung,SM-A146U1,at&t
30e8f19f3af381a8,samsung,SM-A146U1,mint
f9073422c5805495,Google,Pixel 7a,mint
ce7a5f1eed153aa8,Google,Pixel 7a,t-mobile
bdaca54a927851c2,Google,Pixel 7a,verizon 
02804125ab20a864,Google,Pixel 7a,
ccc295bb34f9d120,samsung,SM-A146U1,verizon 
5a0ba6f8a197f0f7,samsung,SM-A146U1,google fi
cb004e14b32c5aad,samsung,SM-A146U1,
daa12a568bbb3606,Google,Pixel 7a,google fi
2250f9fd18c6caca,Google,Pixel 7a,at&t
47063511626b65a9,samsung,SM-A146U1,cricket
3e10e4e2599bb238,samsung,SM-A146U1,at&t
dd3f62d8cdbb063c,samsung,SM-A146U1,xfinity mobile
5ce89b0192206c3e,Google,Pixel 7a,verizon 
42cc69ff4eab8ac4,Google,Pixel 7a,verizon 
952c6f72c09ec11e,Google,Pixel 7a,ee
d4c22241600c120d,Google,Pixel 7a,aliv
ea84a22046f8d5ef,samsung,SM-A146U1,ultra
e998bc4977c276c6,samsung,SM-A146U1,verizon 
308174c495d34c2c,samsung,SM-A146U1,at&t
3150cf8cdaea4fe9,samsung,SM-A146U1,us  mobile
fd7ea7d804dc3fc3,samsung,SM-A146U1,
5097edd89a237ce1,samsung,SM-A146U1,
d97477f3ec694d56,samsung,SM-A146U1,
3c7944aeeae9dd21,samsung,SM-A146U1,verizon 
31547ef04413719e,samsung,SM-A146U1,verizon 
ec94bd401f1cedd8,samsung,SM-A146U1,us mobile
8f3305ba3619be13,BLU,G91S,
86e97b023ef6aed5,samsung,SM-A146U1,
aa4c57d36f1d6565,samsung,SM-A146U1,freedom
aace1e5f15068ca6,samsung,SM-A146U1,telus
f01a6a223e2a9c7b,samsung,SM-A146U1,
42b0f5e67af36947,samsung,SM-A146U1,verizon 
e9421f4736027f2a,samsung,SM-A146U1,us  mobile
d79ae05c81ebbb6f,samsung,SM-A146U1,t-mobile
fdcbd1100c01c6b9,samsung,SM-A146U1,verizon 
433ded02e7cb7a2a,samsung,SM-A146U1,us  mobile
7ae377f925b74078,samsung,SM-A146U1,verizon 
910afe7e9537b90c,samsung,SM-A146U1,koodo
dafd8e21e51cf6ff,samsung,SM-A146U1,rogers
5d6ff36a4c5ae07a,samsung,SM-A146U1,bell
40b018670291c6b0,samsung,SM-A146U1,t-mobile
9673a189eb2f4dc0,samsung,SM-A146U1,telus
2167fbd5de3b6126,samsung,SM-A146U1,verizon 
128150d1974c049a,samsung,SM-A146U1,t-mobile
9496ff88de871df9,samsung,SM-A146U1,
9d1a8a81418846da,samsung,SM-A146U1,public mobile
c8514a0df4a315fa,samsung,SM-A146U1,koodo
fb14c8e6e445dfbb,samsung,SM-A146U1,
a4f2a09fcd0c9e2f,samsung,SM-A146U1,
0b035068c326f818,samsung,SM-A146U1,lucky
196f0a71e53e98e7,samsung,SM-A146U1,koodo
94d3a2fba84211fc,samsung,SM-A146U1,us  mobile
8f702c3b6d37fe47,samsung,SM-A146U1,mint
debdd9647770c2f3,samsung,SM-A146U1,
08d01ec1f8e1f290,samsung,SM-A146U1,t-mobile
ae35d56496d6e65f,samsung,SM-A146U1,us  mobile
6102d5025dd50c32,samsung,SM-A146U1,verizon 
42c8a246f62e48b0,samsung,SM-A146U1,verizon 
464cf4f16b1409ae,samsung,SM-A146U1,verizon 
055f7e1020f89031,samsung,SM-A146U1,
14f6e4ab087035b5,samsung,SM-A146U1,
9225d85d816f496b,samsung,SM-A146U1,
c981763bafeb5c0c,samsung,SM-A146U1,verizon wireless
93d42a130dc327e4,samsung,SM-A146U1,t-mobile
b275376d380c7787,samsung,SM-A146U1,at&t
1030b3040a9b3662,samsung,SM-A146U1,telus
eba7366014064239,samsung,SM-A146U1,bell
c47ed69443e416bc,samsung,SM-A146U1,bell
1c4def25e306a794,samsung,SM-A146U1,telus
b241b300a8cfe3a4,BLU,G50,mint
898fd9053fe3ea3f,BLU,G50,t-mobile
ba457b5b3561c13f,BLU,G50,mint
40143e24f021e5d7,BLU,G50,t-mobile
e6647ba6585e8875,BLU,G50,mint
020513f9e888c51f,BLU,G50,t-mobile
e1240de54b481fe4,BLU,G50,mint
a0c6df3928841eac,BLU,G50,mint
0fcc6fdc12a8be45,BLU,G50,mint
10b54d47fff209d7,BLU,G50,mint
9fcbb85575e67c39,BLU,G50,mint
593475033b7b8ac8,BLU,G50,
963454e70ff7cd17,BLU,G50,t-mobile
a1c77074f0ba0b37,BLU,G50,mint
00746b8d4b015e44,BLU,G50,
4151088b891215c0,BLU,G50,mint
8f97ac8fbeafa200,BLU,G50,
05b883b61eb47e13,BLU,G50,
f7e37d968d09ed51,BLU,G50,at&t
3197b857063e1177,BLU,G50,
3b98f33cfc45a078,BLU,G50,mint
d50a74bd4b41bab1,BLU,G50,
48bc6e835433fbff,BLU,G50,
e2afe6379e67c889,BLU,G50,tello
a8d328028e40e0a7,BLU,G50,
6feacd6332ed020c,BLU,G50,mint
d090f4dee6233449,BLU,G50,
9addde70c51bc861,BLU,G50,mint
c89e18fc5829a532,BLU,G50,
d48c0152e5c612f0,BLU,G50,mint
fbf7eecbd7f4ba04,BLU,G50,
cb4caf97dd75df87,BLU,G50,mint
29725c98d02dbdbc,BLU,G50,mint
8a48442208596a60,Ulefone,Armor X8,
b7595c8a2147dfc5,Ulefone,Armor X8,
d2dfa9744c6bebb5,Ulefone,Armor X8,
fdd2146fd08f972d,Ulefone,Armor X8,t-mobile
758362c06c594d7b,Ulefone,Armor X8,mint
bd1742f20bef297d,Ulefone,Armor X8,t-mobile
e5112d8930c5d48e,Ulefone,Armor X8,mint
f4233e5bc5616b0e,Ulefone,Armor X8,
c10b848f1489d156,Ulefone,Armor X8,t-mobile
7d6686d08af13de2,Ulefone,Armor X8,
6f63a9310eb38656,Ulefone,Armor X8,
7f107f587e8b37bc,Ulefone,Armor X8,ting
e86b044193033f57,Ulefone,Armor X8,mint
6db54d80a78e0c2e,Ulefone,Armor X8,t-mobile
f77b67091c5181fd,Ulefone,Armor X8,mint
6621a2c067b7cf45,Ulefone,Armor X8,mint
407922bbad21c1e9,Ulefone,Armor X8,
8953be03d98cd234,Ulefone,Armor X8,
f53e96919b7eca1a,Ulefone,Armor X8,
829be097361b5318,Ulefone,Armor X8,
fa511724fb7fafce,Ulefone,Armor X8,
45f781d67afc52df,Ulefone,Armor X8,mint
1e77eadfeb606368,Ulefone,Armor X8,t-mobile
d720fe2d78823b59,Ulefone,Armor X8,mint
2364d9ce36870fff,Ulefone,Armor X8,
cf64b60aae76f0a0,Ulefone,Armor X8,
35637c843a3fe059,Ulefone,Armor X8,mint
f7171f45a3d3b29a,Ulefone,Armor X8,
29fae2e3f7a7d6a8,Ulefone,Armor X8,mint
632df1e7541c81b6,Ulefone,Armor X8,
b5d6cb8ac1629727,Ulefone,Armor X8,
eca4c3ed74eeecd3,Ulefone,Armor X8,mint
d8d18927196c869b,Ulefone,Armor X8,mint
3b4186b3c2d99d25,Ulefone,Armor X8,
123b03e6eab58388,Ulefone,Armor X8,mint
4f9ddda3eb71c217,Ulefone,Armor X8,mint
6cb82c842896af82,Ulefone,Armor X8,mint
1c21da1c589b1776,Ulefone,Armor X8,mint
663125f4fed19538,Ulefone,Armor X8,tello
df2c1f683de6e41c,Ulefone,Armor X8,mint
a8acbfd695e86e14,Ulefone,Armor X8,t-mobile
de98f95a1b9f8848,Ulefone,Armor X8,mint
7876dc8beb834cd5,Ulefone,Armor X8,
497d2c1d1119c5d7,Ulefone,Armor X8,
4d9834ac5349be01,Ulefone,Armor X8,
cf9a709c2aab8d79,Ulefone,Armor X8,t-mobile
b53531460d2d1327,Ulefone,Armor X8,mint
16d61d76c8d181a0,BLU,G50,t-mobile
8f04536f4db3bc57,samsung,SM-A326U1,verizon 
1d2d4d2f4898c791,samsung,SM-A326U1,at&t
b0040bf9c38106ba,samsung,SM-A326U1,verizon 
b2fd7fe2731a3671,samsung,SM-A326U1,
9b063533130bea2e,samsung,SM-A326U1,verizon 
0d75186d7b7e4d13,samsung,SM-A326U1,
ae44d8655d39220a,samsung,SM-A326U1,
d60c32963628ac75,samsung,SM-A326U1,verizon 
a848139826dffdfa,samsung,SM-A326U1,
12cd35fb9cae819c,samsung,SM-A326U1,verizon 
95fb996cc2216744,samsung,SM-A326U1,at&t
b4fce155c1bad0ff,samsung,SM-A326U1,
be1dd3348042073e,samsung,SM-A326U1,verizon 
5e2fcebd45837dc2,samsung,SM-A326U1,
e5398e2550c47de0,samsung,SM-A326U1,verizon 
1e3e1ad592b07c8a,samsung,SM-A326U1,
4e005d796092a55c,samsung,SM-A326U1,verizon 
155c0bd3e6f0e66f,samsung,SM-A326U1,verizon 
8a607fd05f9ddf71,samsung,SM-A326U1,
c4d7756370badeb8,samsung,SM-A326U1,xfinity mobile
b5dbb027b09e2962,samsung,SM-A326U1,
f65d5f15cfa19cd4,samsung,SM-A326U1,verizon 
bc109a14067341d1,samsung,SM-A326U1,verizon 
ee9e9cfe3bc2aea4,samsung,SM-A326U1,verizon wireless
5e43ac3cf8583bf4,samsung,SM-A326U1,verizon 
321141048af913a5,samsung,SM-A326U1,at&t
e70f21c69aceaf88,samsung,SM-A326U1,verizon 
5c2756a72bda0079,samsung,SM-A326U1,
065f34831446a1a8,samsung,SM-A326U1,verizon 
11cb9c2f2a49dbe2,samsung,SM-A326U1,
6cd4ba5b86849f07,samsung,SM-A326U1,verizon 
26a56ebe9d6483ef,samsung,SM-A326U1,
d6073ee58c905ea0,samsung,SM-A326U1,verizon 
1183f20a6eb75790,samsung,SM-A326U1,at&t
9998f87efb184e49,samsung,SM-A326U1,verizon 
483ecb75e73dcfbc,samsung,SM-A326U1,verizon 
3cc17a2d5afd1041,samsung,SM-A326U1,verizon 
9e0f9017252c8dd6,samsung,SM-A326U1,verizon 
ff29b5d1c488b2e4,BLU,G50,
27478d1f00d13981,BLU,G50,
685f323a43d00a42,BLU,G50,
bf46a98ae59986c1,BLU,G50,t-mobile
70b61c9f1596de04,BLU,G50,mint
ae019c5df0eb9ff9,BLU,G50,
cb094d947739464e,BLU,G50,mint
90a6540661ece1b0,BLU,G50,mint
da34d7f9b260847f,BLU,G50,
13a3695f6b6d2d2a,BLU,G50,mint
cb2b5f91db566f8b,BLU,G50,t-mobile
d24ff2cfaf262000,samsung,SM-A015V,
554c71b9b4f55166,samsung,SM-A015V,verizon 
18afa426fd8580a8,BLU,G50,
0b5d991d5882e6a8,BLU,G50,mint
5885052788ef3c4f,BLU,G50,
68a8270f0c56baa0,BLU,G50,cc network
dba897d70beabca9,samsung,SM-A015V,verizon 
86c19c5fb1a98f37,samsung,SM-A015V,
202a7d28c10e2725,samsung,SM-A015V,verizon 
801c6459921418c8,BLU,G50,
72931b29896e7c73,Ulefone,Armor X8,mint
de6c7215acec5c79,Ulefone,Armor X8,
e52752dd1dacc1ea,BLU,G50,
a7518ee3bacd3e6e,BLU,G50,t-mobile
fd723c939d3fb6c0,samsung,SM-A015V,verizon 
32b2a8a0d975717d,samsung,SM-A015V,verizon 
f9f726cc591ae2ab,Ulefone,Armor X8,
bd7b34d36d74d128,Ulefone,Armor X8,
e2d1a16ed6a4e9c8,Ulefone,Armor X8,
95cc016774310898,BLU,G50,
7bbfab2a3e802dce,Ulefone,Armor X8,mint
459de0a0668fe30e,Ulefone,Armor X8,
84e4a3d0256f8d7a,Ulefone,Armor X8,t-mobile
84ace3b34a13231d,Ulefone,Armor X8,
c65e2ee05fd1909e,samsung,SM-A015V,
c8190689d7697464,BLU,G50,
66930cdfb53a4429,BLU,G50,
e13ecf39ec818f4e,samsung,SM-A015V,verizon 
f35bc61ad9ed5bb2,samsung,SM-A015V,verizon 
1d14ea97de168f04,samsung,SM-A015V,verizon 
7523ec9b1182bc39,samsung,SM-A015V,verizon 
38838edbc45a1403,BLU,G50,mint
9b589340bcc62991,BLU,G50,mint
0ef453d539d4a223,BLU,G50,t-mobile
3f2429f0de564bf2,samsung,SM-A015V,verizon 
6393a562b1562f45,samsung,SM-A015V,
a26c2947d2c821e7,samsung,SM-A015V,verizon 
0afd73aedd02e55f,Ulefone,Armor X8,t-mobile
1d94859c8332082f,Ulefone,Armor X8,
f26af4cf8825ad80,BLU,G50,mint
a41e4cb19147fc71,BLU,G50,mint
5850baddb8b266b4,Ulefone,Armor X8,t-mobile
99f5e99678734bce,samsung,SM-A015V,
0dba080bf728e415,BLU,G50,
2f2b6236a8cd5fa1,Ulefone,Armor X8,t-mobile
97eb0cbf61d2b4ad,BLU,G50,t-mobile
dfb419f7fe854a19,BLU,G50,
3064adab5c472760,BLU,G50,t-mobile
553f79afd1918552,Ulefone,Armor X8,
6e291c5f312c4f1d,Ulefone,Armor X8,
6f7f20039aa932b7,Ulefone,Armor X8,t-mobile
d93d0d88467d9f99,Ulefone,Armor X8,ting
778b263e42339fd7,Ulefone,Armor X8,
046f13ba3642c278,BLU,G50,mint
54ae811928cd97cb,Ulefone,Armor X8,t-mobile
6545392b814e33a8,BLU,G50,
40f912bc7433d0ba,BLU,G50,
d79df1e3d03d5cc0,BLU,G50,ting
238c8c3cfb179714,samsung,SM-A015V,
d909d1b5d6a8f200,samsung,SM-A015V,
54030ebdb4d6c5b6,samsung,SM-A015V,
21ab8ce50e06e876,samsung,SM-A015V,
405e40e59b51edb6,BLU,G50,t-mobile
58bd6cad5d404888,Ulefone,Armor X8,
0aa0d00559b3b053,Ulefone,Armor X8,mint
6282b26a89160c78,Ulefone,Armor X8,
99b5064766c64260,BLU,G50,
6ad76ff2fbd31f96,BLU,G50,t-mobile
93ae8641fc31d42d,BLU,G50,mint
f67f7d9e1a834154,BLU,G50,mint
f491cc1c4add8784,samsung,SM-A015V,
92adf1eee20a993d,BLU,G50,
3d2fe0fea1ba2e84,BLU,G50,mint
62738c57929451d4,BLU,G50,mint
dd15d0b4e3bf561b,BLU,G50,
16e858bc1dd26c0e,BLU,G50,
3ed5a8b1392999c9,BLU,G50,tello
4885eb972cd2ee63,BLU,G50,mint
32b10f643f4fc27d,BLU,G50,
7514059765cc4e3b,BLU,G50,mint
8eaf83bfe4027ddf,BLU,G50,t-mobile
0ef2c6d6fdfee69f,BLU,G50,
f640789f1041a0f6,BLU,G50,mint
cbf929ef5500996b,BLU,G50,mint
9bc8713db82fe678,BLU,G50,
ad358c67bde20b84,BLU,G50,
2bd428be379ee3d2,BLU,G50,
3e60fa7d8013d4e2,BLU,G50,at&t
0bf7a917ab4fc295,BLU,G50,t-mobile
10143f0d09afbfe9,BLU,G50,mint
b7d690ed4dd5f108,BLU,G50,
0bca0aa49136b43c,BLU,G50,
1939560d20dfcd27,BLU,G50,t-mobile
d23c5bff0b952b78,BLU,G50,t-mobile
f4700b86ea94618c,BLU,G50,t-mobile
4e3cf0b80308aab7,BLU,G50,mint
677a7d9d8273bf25,BLU,G50,t-mobile
f33818928b32c9f3,BLU,G50,t-mobile
fdc5dc5b5d303de7,BLU,G50,mint
933c06111357261f,BLU,G50,
ac16a3759558f36f,BLU,G50,t-mobile
7d0399d31a127d89,BLU,G50,mint
4df9fa3bcfbac34d,BLU,G50,
781ee4732f4cd40a,BLU,G50,t-mobile
f438149506fd795c,BLU,G50,mint
5577bf13ab9fa27d,BLU,G50,
6b53efc2d083b028,BLU,G50,mint
9fad1bfe55b87378,BLU,G50,red pocket
d7c86cf5d3ad81a1,BLU,G50,mint
8cc635079f81de0c,BLU,G50,mint
0f5cb629f2e0e824,BLU,G50,
42404f3b97061788,BLU,G50,t-mobile
0ce2fb152119caee,BLU,G50,mint
d9c101627b87fa04,BLU,G50,700 mhz public safety broadband
9b5ea4dab714c7a1,BLU,G50,mint
34a853fdffe85346,BLU,G50,mint
72ee7336c198f1b0,BLU,G50,t-mobile
a65f5cb4e0c7d24f,BLU,G50,mint
7bf99d1343d137e8,Ulefone,Armor X8,
a8c1090a411763ea,Ulefone,Armor X8,
280d5145b9f6bfb3,samsung,SM-A015V,verizon 
591c827203a43a92,BLU,G50,
2b104d5589d3db3a,BLU,G50,mint
4332393d282d582a,BLU,G50,at&t
3ba882e57ed0d99c,BLU,G50,
0a50d1894a513371,BLU,G50,
5f78cfbb9729d3e2,BLU,G50,t-mobile
40e82bc664be91e8,BLU,G50,
4ab756d7d7418261,BLU,G50,
efb65559301c2986,BLU,G50,at&t
7fd7b829a7e7ce23,BLU,G50,verizon
97cb1ae6514b1fd9,BLU,G50,
dafb27d4f69036d4,BLU,G50,
8335a7a42706c7b7,BLU,G50,mint
b3d77034d8552f07,BLU,G50,mint
4245e3a19b7983ae,BLU,G50,mint
644d884c0e943c13,BLU,G50,ultra
ec112a7a0b2675e1,BLU,G50,
5aff4a08455d57fa,BLU,G50,
a0ecc05b55105724,BLU,G50,verizon
aa228790a7a77233,BLU,G50,t-mobile
7cc16a1e2921a310,BLU,G50,
5d8688df450fb245,BLU,G50,mint
9855490f9640ffc1,BLU,G50,
569533e7316fdf14,BLU,G50,
a8a9973caff38a32,BLU,G50,mint
cad03c3fb3a076bf,BLU,G50,
59f11a66d2fd7f70,BLU,G50,mint
0091e571698ce4c3,BLU,G50,
7ecd4ddc91659306,BLU,G50,t-mobile
c1556637087b5ff5,BLU,G50,mint
bc97d349a1f9c433,BLU,G50,t-mobile
1388f061269a247e,BLU,G50,
8e7c541a3ed28d19,BLU,G50,
f9ee273cad983b89,BLU,G50,mint
9bc1d8b304c26cfc,BLU,G50,mint
f856d27d72d3e353,BLU,G50,
9d6e3f8c61d5b265,BLU,G50,mint
839d9d5ab31b6a1a,BLU,G50,
fb979faf004e8fb6,BLU,G50,
6942874b26f6ec2d,BLU,G50,mint
bc8b1f2065c094a5,BLU,G50,
e1c8b5c4e4830024,BLU,G50,t-mobile
96027b5ea55f62a1,BLU,G50,
684eb0e29e5568a5,BLU,G50,mint
1d24fe01dd57057c,Ulefone,Armor X8,
631e0070ec8438c7,Ulefone,Armor X8,t-mobile
93b17ee011048ee1,Ulefone,Armor X8,mint
fd053228be8ee406,Ulefone,Armor X8,
c12231989c07eb78,Ulefone,Armor X8,mint
b7fa31a8671e44e5,Ulefone,Armor X8,mint
a03692eeae6695da,Ulefone,Armor X8,
08e19cc09c5fa3f5,Ulefone,Armor X8,
92c76ede574e1213,Ulefone,Armor X8,
79962e3f8701f822,Ulefone,Armor X8,t-mobile
86249a129048b650,Ulefone,Armor X8,
29391652ee280f08,Ulefone,Armor X8,
a8cb4bb97e8f97fe,Ulefone,Armor X8,
b095f015ac96feea,Ulefone,Armor X8,
9850cfe0fe56a589,Ulefone,Armor X8,t-mobile
9b8feccb4ae52190,Ulefone,Armor X8,mint
2c77f61ef747a3f2,Ulefone,Armor X8,mint
95f1f79ae0fbb03c,Ulefone,Armor X8,
fab6b3ec4e55010b,Ulefone,Armor X8,mint
31bcd82e95c2c7b9,Ulefone,Armor X8,t-mobile
969aba4bba340b43,Ulefone,Armor X8,mint
c103e477fb743c6c,Ulefone,Armor X8,
3fd794df3187b277,Ulefone,Armor X8,
a14890f6447f2186,Ulefone,Armor X8,red pocket
e4878dd9e78a56dc,Ulefone,Armor X8,
2c2d2af1d2ddaadd,Ulefone,Armor X8,
3ab1904aeafd3945,Ulefone,Armor X8,
56c83e4f5ad3bc27,Ulefone,Armor X8,
740c7ed88915742b,Ulefone,Armor X8,t-mobile
d56dc9d1a32ccb9d,Ulefone,Armor X8,
af345fe6093d4815,Ulefone,Armor X8,t-mobile
e19fbc8e8303d1ca,Ulefone,Armor X8,
0b5a9377c0414205,Ulefone,Armor X8,t-mobile
f7f865ded2d4d932,Ulefone,Armor X8,
da47e59082646c24,Ulefone,Armor X8,t-mobile
29d3eda93dfdaf4a,Ulefone,Armor X8,t-mobile
fbadd1e890f8f956,Ulefone,Armor X8,mint
1c21baf21b5dd35e,Ulefone,Armor X8,t-mobile
4506388001d68039,Ulefone,Armor X8,
556d3f410459df94,Ulefone,Armor X8,
f584583d8c486910,Ulefone,Armor X8,
79404b05e87a7bea,Ulefone,Armor X8,mint
43cdcbd6f0a2bfda,Ulefone,Armor X8,
68c0e5ff08676c47,Ulefone,Armor X8,
51122e45ccf627ef,Ulefone,Armor X8,mint
16618903a1aec8cc,Ulefone,Armor X8,
58b064f260404fd4,Ulefone,Armor X8,cc network
2a9a5fb34f9113bd,BLU,G50,mint
09464cf42b8e5721,samsung,SM-A326U1,ultra
d8284f2e11eae6b6,samsung,SM-A326U1,
9a658d20e5cf0013,samsung,SM-A326U1,verizon 
a014bf45efade6d6,samsung,SM-A326U1,verizon 
