balance_transaction_id,index,connected_account_id,amount,application,currency,description,type,_fivetran_synced
txn_3PeiM2FCPJnn9IgI1Y7Tcetx,0,,69,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:04.109000+00:00
txn_3PeipdFCPJnn9IgI1TQYqtJz,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:04.109000+00:00
txn_3PejLXFCPJnn9IgI0qUwePyD,0,,88,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:04.093000+00:00
txn_3PejLjFCPJnn9IgI1WHF0mvT,0,,58,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:04.093000+00:00
txn_3PejP6FCPJnn9IgI0cuSvoVw,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:13.108000+00:00
txn_3PejPXFCPJnn9IgI1IpDrwKy,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:04.093000+00:00
txn_3Pejk6FCPJnn9IgI0K21aS4W,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:04.093000+00:00
txn_3PekB2FCPJnn9IgI0DJpztbD,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:04.125000+00:00
txn_3PekKIFCPJnn9IgI119Vrh3l,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:04.125000+00:00
txn_3PekNsFCPJnn9IgI1iBslNv2,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:04.125000+00:00
txn_3PekQjFCPJnn9IgI0vdmBwza,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:04.125000+00:00
txn_3PekjRFCPJnn9IgI0UbEBayD,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:04.125000+00:00
txn_3PelAiFCPJnn9IgI155bhY4D,0,,556,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:04.119000+00:00
txn_3PelAzFCPJnn9IgI0dHhI9Kn,0,,32,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:04.119000+00:00
txn_3PelWvFCPJnn9IgI0ANcTKKY,0,,82,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:04.119000+00:00
txn_3PelXuFCPJnn9IgI15tTpli3,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:04.119000+00:00
txn_3Pelc0FCPJnn9IgI1j9azEF3,0,,639,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:04.119000+00:00
txn_3PelfNFCPJnn9IgI0AZ816Kn,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:13.363000+00:00
txn_3PelnJFCPJnn9IgI1ZwjvjzQ,0,,989,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:04.119000+00:00
txn_3PelnaFCPJnn9IgI19VcbR08,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:04.119000+00:00
txn_3PelpmFCPJnn9IgI1uRm3CKK,0,,283,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:04.119000+00:00
txn_3PelzQFCPJnn9IgI0pNBBWv7,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:04.119000+00:00
txn_3Pem2UFCPJnn9IgI0lcD3Rdx,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:04.111000+00:00
txn_3Pem8YFCPJnn9IgI1wGyljh9,0,,66,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:04.111000+00:00
txn_3PemQCFCPJnn9IgI1JlScYmE,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:04.111000+00:00
txn_3PemrnFCPJnn9IgI0OQTs6nt,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:04.111000+00:00
txn_3PemsjFCPJnn9IgI16jxfTDW,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:04.111000+00:00
txn_3PemxZFCPJnn9IgI1BH0B4IX,0,,66,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:04.415000+00:00
txn_3PenCdFCPJnn9IgI04V9PnPR,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:04.415000+00:00
txn_3Peni0FCPJnn9IgI0yuauIDj,0,,66,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:04.415000+00:00
txn_3PensEFCPJnn9IgI0pq4NPZr,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:04.415000+00:00
txn_3PentLFCPJnn9IgI0OWNLaEF,0,,58,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:04.415000+00:00
txn_3PeoFvFCPJnn9IgI09sqlvhC,0,,293,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:04.453000+00:00
txn_3PeoHfFCPJnn9IgI00H6Ryqb,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:04.453000+00:00
txn_3PeogHFCPJnn9IgI03RRLYU0,0,,829,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:04.453000+00:00
txn_3PeotJFCPJnn9IgI0HGlKxE8,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:04.443000+00:00
txn_3PeowcFCPJnn9IgI1FznG2jR,0,,66,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:04.443000+00:00
txn_3Pep0pFCPJnn9IgI142sDQiH,0,,929,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:04.443000+00:00
txn_3Pep5wFCPJnn9IgI0RqI5sG7,0,,69,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:16.950000+00:00
txn_3PepUeFCPJnn9IgI0SeJV3xt,0,,58,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:04.443000+00:00
txn_3PepqXFCPJnn9IgI1CPrHnI9,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:04.407000+00:00
txn_3PeqLeFCPJnn9IgI1MmJ66Zh,0,,66,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:04.407000+00:00
txn_3PeqLkFCPJnn9IgI0CpxWuWZ,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:04.407000+00:00
txn_3PeqdjFCPJnn9IgI0yRaukxf,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:04.407000+00:00
txn_3PeqjYFCPJnn9IgI0GJJTuih,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:04.438000+00:00
txn_3PerBwFCPJnn9IgI0pYUIcBb,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:04.438000+00:00
txn_3PersBFCPJnn9IgI0THikSWR,0,,1612,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:04.396000+00:00
txn_3Pes7kFCPJnn9IgI1sQF8MLn,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:04.396000+00:00
txn_3PesHeFCPJnn9IgI0g4BJAkA,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:04.396000+00:00
txn_3PesitFCPJnn9IgI0bL8lBUy,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:04.754000+00:00
txn_3PesjmFCPJnn9IgI19ODv7yW,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:04.754000+00:00
txn_3PetTkFCPJnn9IgI0TI1xpg7,0,,66,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:04.754000+00:00
txn_3PeyhhFCPJnn9IgI1dDOVOEe,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:04.940000+00:00
txn_3Pezu0FCPJnn9IgI1OrnxY5L,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:04.946000+00:00
txn_3Pf0dvFCPJnn9IgI086Dahs5,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:04.937000+00:00
txn_3Pf1mcFCPJnn9IgI04N5JyZ9,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:04.966000+00:00
txn_3Pf1uZFCPJnn9IgI1WFNZ8In,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:04.966000+00:00
txn_3Pf1zCFCPJnn9IgI1Sp3oNPO,0,,298,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:04.980000+00:00
txn_3Pf25VFCPJnn9IgI09dIW7Ns,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:04.980000+00:00
txn_3Pf2XQFCPJnn9IgI0OlOP5Em,0,,69,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:04.980000+00:00
txn_3Pf31iFCPJnn9IgI0DaRZJ4D,0,,66,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:05.055000+00:00
txn_3Pf33ZFCPJnn9IgI1Sfmzy2O,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:05.055000+00:00
txn_3Pf3enFCPJnn9IgI0FRJtFnP,0,,66,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:05.055000+00:00
txn_3Pf3jiFCPJnn9IgI0ao6yRRd,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:05.055000+00:00
txn_3Pf3jsFCPJnn9IgI1vBlcGsz,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:05.055000+00:00
txn_3Pf3nTFCPJnn9IgI1Pr6dt5H,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:05.055000+00:00
txn_3Pf3s2FCPJnn9IgI0SiunKa5,0,,1308,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:05.305000+00:00
txn_3Pf40NFCPJnn9IgI0ayCHJPi,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:05.305000+00:00
txn_3Pf4HGFCPJnn9IgI112eKfdP,0,,58,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:05.305000+00:00
txn_3Pf4SCFCPJnn9IgI0ueald4V,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:05.305000+00:00
txn_3Pf4m1FCPJnn9IgI0O2WnKPe,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:05.321000+00:00
txn_3Pf4mnFCPJnn9IgI1PRzf2AU,0,,411,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:05.321000+00:00
txn_3Pf4rJFCPJnn9IgI1kTBaF3A,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:05.321000+00:00
txn_3Pf4rrFCPJnn9IgI0lvINHyA,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:05.321000+00:00
txn_3Pf4ucFCPJnn9IgI1eODtscX,0,,58,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:05.321000+00:00
txn_3Pf5VFFCPJnn9IgI1Oxetnbf,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:05.321000+00:00
txn_3Pf5inFCPJnn9IgI1rhX91to,0,,66,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:05.318000+00:00
txn_3Pf66bFCPJnn9IgI1Dx5Bf4Y,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:05.318000+00:00
txn_3Pf68fFCPJnn9IgI0HNALi70,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:05.318000+00:00
txn_3Pf6JEFCPJnn9IgI1WVPGKmk,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:05.318000+00:00
txn_3Pf6MCFCPJnn9IgI0imTWDwR,0,,33,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:05.318000+00:00
txn_3Pf6R7FCPJnn9IgI1BvYGKle,0,,81,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:05.318000+00:00
txn_3Pf7BhFCPJnn9IgI1eop414W,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:05.340000+00:00
txn_3Pf7InFCPJnn9IgI1H9fZ8Wr,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:05.340000+00:00
txn_3Pf7NGFCPJnn9IgI0YHhRd53,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:05.340000+00:00
txn_3Pf7QMFCPJnn9IgI0kphqZJC,0,,58,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:05.340000+00:00
txn_3Pf7YNFCPJnn9IgI1fZB1PHP,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:05.340000+00:00
txn_3Pf7ZNFCPJnn9IgI1WeRTGY4,0,,582,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:05.339000+00:00
txn_3Pf7c4FCPJnn9IgI1cbV7BrF,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:05.339000+00:00
txn_3Pf8DvFCPJnn9IgI0jbWVrQx,0,,77,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:05.339000+00:00
txn_3Pf8jRFCPJnn9IgI11FQZwZw,0,,58,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:05.347000+00:00
txn_3Pf8y2FCPJnn9IgI03sewNsy,0,,58,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:05.347000+00:00
txn_3Pf9AAFCPJnn9IgI1BD7W4zR,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:05.347000+00:00
txn_3Pf9D8FCPJnn9IgI1rse9ga4,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:05.347000+00:00
txn_3Pf9E9FCPJnn9IgI0c8ytI6L,0,,923,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:05.347000+00:00
txn_3Pf9ggFCPJnn9IgI1o3CvWNV,0,,58,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:05.609000+00:00
txn_3Pf9l2FCPJnn9IgI0F13h5z0,0,,70,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:05.609000+00:00
txn_3PfAP6FCPJnn9IgI1Jdk92P8,0,,58,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:05.848000+00:00
txn_3PfAQ7FCPJnn9IgI0fMXvF1Q,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:05.848000+00:00
txn_3PfAbpFCPJnn9IgI1mKspnpv,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:05.848000+00:00
txn_3PfAcuFCPJnn9IgI0XU6xg1N,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:05.848000+00:00
txn_3PfAd2FCPJnn9IgI0129Xynr,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:05.848000+00:00
txn_3PfAfUFCPJnn9IgI1YG1VDER,0,,66,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:05.848000+00:00
txn_3PfAgIFCPJnn9IgI0V2q8Enr,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:05.848000+00:00
txn_3PfAgIFCPJnn9IgI0yuahG3R,0,,69,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:05.848000+00:00
txn_3PfAhdFCPJnn9IgI03hEmja4,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:05.848000+00:00
txn_3PfAiOFCPJnn9IgI0XMrSzMo,0,,58,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:05.848000+00:00
txn_3PfAizFCPJnn9IgI1tUwJY9y,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:05.848000+00:00
txn_3PfAkVFCPJnn9IgI1CKrYyMj,0,,34,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:05.848000+00:00
txn_3PfAlIFCPJnn9IgI16CCtaO5,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:05.848000+00:00
txn_3PfAleFCPJnn9IgI14LHfzb6,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:05.848000+00:00
txn_3PfAlwFCPJnn9IgI17HlunLE,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:05.848000+00:00
txn_3PfAruFCPJnn9IgI0hyn5jxL,0,,66,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:05.848000+00:00
txn_3PfAsVFCPJnn9IgI0c0ANk8y,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:05.848000+00:00
txn_3PfBJPFCPJnn9IgI0jW24Br2,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:05.691000+00:00
txn_3PfBMSFCPJnn9IgI0p5esHg1,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:05.691000+00:00
txn_3PfBStFCPJnn9IgI0hUoG9x9,0,,58,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:05.691000+00:00
txn_3PfBWDFCPJnn9IgI1N5x846I,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:05.691000+00:00
txn_3PfC5bFCPJnn9IgI0SXcob0o,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:05.691000+00:00
txn_3PfCBdFCPJnn9IgI0LWsnDww,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:05.691000+00:00
txn_3PfCBdFCPJnn9IgI1ZAy3FIx,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:05.691000+00:00
txn_3PfCEnFCPJnn9IgI0PwQTId7,0,,58,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:05.691000+00:00
txn_3PfCdLFCPJnn9IgI05AV4CgV,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:05.613000+00:00
txn_3PfCkzFCPJnn9IgI0UbWodB7,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:05.613000+00:00
txn_3PfCy6FCPJnn9IgI0qQLRa0P,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:05.613000+00:00
txn_3PfDiCFCPJnn9IgI1BYUiVED,0,,29,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:05.610000+00:00
txn_3PfDm0FCPJnn9IgI01OY2Krh,0,,407,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:05.610000+00:00
txn_3PfE1NFCPJnn9IgI0erGeJzX,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:05.610000+00:00
txn_3PfE4EFCPJnn9IgI1RhJTMXY,0,,58,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:05.610000+00:00
txn_3PfEWYFCPJnn9IgI1Iw5IPw5,0,,69,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:05.555000+00:00
txn_3PfFKkFCPJnn9IgI0hf1PX2o,0,,70,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:06.121000+00:00
txn_3PfFL2FCPJnn9IgI1BCArTUq,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:06.121000+00:00
txn_3PfFY1FCPJnn9IgI1qVNCuCq,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:06.121000+00:00
txn_3PfFawFCPJnn9IgI0FB612xs,0,,415,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:06.121000+00:00
txn_3PfFeOFCPJnn9IgI0wXZoVRM,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:06.121000+00:00
txn_3PfGLoFCPJnn9IgI0Dys9Ni9,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:06.059000+00:00
txn_3PfGSXFCPJnn9IgI0AwD6fkb,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:06.059000+00:00
txn_3PfGVWFCPJnn9IgI079NUISE,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:06.059000+00:00
txn_3PfGhpFCPJnn9IgI0aLH53mo,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:06.059000+00:00
txn_3PfKJYFCPJnn9IgI0xGyXPmW,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:06.027000+00:00
txn_3PfLIFFCPJnn9IgI11Iq9paG,0,,1124,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:06.304000+00:00
txn_3PfLrUFCPJnn9IgI09uJMsJI,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:06.350000+00:00
txn_3PfLrjFCPJnn9IgI0Vw2LxUg,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:06.350000+00:00
txn_3PfMlIFCPJnn9IgI1qEWJgGD,0,,1663,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:06.312000+00:00
txn_3PfNFnFCPJnn9IgI0MwAllAR,0,,1454,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:06.312000+00:00
txn_3PfNaDFCPJnn9IgI17HIEefP,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:13.861000+00:00
txn_3PfNbGFCPJnn9IgI0Rl5IzLC,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:06.382000+00:00
txn_3PfNhiFCPJnn9IgI0gBmPIl4,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:06.382000+00:00
txn_3PfNupFCPJnn9IgI0pO85S3i,0,,82,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:06.382000+00:00
txn_3PfOKmFCPJnn9IgI1s5Z3UOZ,0,,66,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:06.382000+00:00
txn_3PfOP6FCPJnn9IgI04oP3iHH,0,,789,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:06.382000+00:00
txn_3PfP8UFCPJnn9IgI1xvIf6WP,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:06.352000+00:00
txn_3PfPQyFCPJnn9IgI0a3jrqi8,0,,70,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:06.410000+00:00
txn_3PfQ3IFCPJnn9IgI07uRPhxA,0,,56,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:06.410000+00:00
txn_3PfQCyFCPJnn9IgI1x1OFulJ,0,,66,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:06.410000+00:00
txn_3PfQPMFCPJnn9IgI1ImMIb8L,0,,69,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:06.774000+00:00
txn_3PfQRnFCPJnn9IgI116T2wVZ,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:06.774000+00:00
txn_3PfQY1FCPJnn9IgI0Xf6xhnX,0,,29,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:06.774000+00:00
txn_3PfQbxFCPJnn9IgI1NyueXd5,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:06.774000+00:00
txn_3PfQjZFCPJnn9IgI107ICa3q,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:06.774000+00:00
txn_3PfQq6FCPJnn9IgI0zwdLTER,0,,570,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:06.774000+00:00
txn_3PfQwEFCPJnn9IgI1HpIxQA7,0,,843,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:06.774000+00:00
txn_3PfR9ZFCPJnn9IgI1216RMn9,0,,66,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:06.774000+00:00
txn_3PfRb8FCPJnn9IgI0ZG94BMr,0,,282,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:06.726000+00:00
txn_3PfRkTFCPJnn9IgI1AafM9i1,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:06.726000+00:00
txn_3PfS3nFCPJnn9IgI0MqOKPhG,0,,56,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:06.726000+00:00
txn_3PfSGlFCPJnn9IgI1qVHzF6i,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:06.714000+00:00
txn_3PfSHwFCPJnn9IgI0YRBXqnt,0,,81,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:06.714000+00:00
txn_3PfSJoFCPJnn9IgI0PfR5EbH,0,,58,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:06.714000+00:00
txn_3PfSLMFCPJnn9IgI1wbMrVFE,0,,70,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:06.714000+00:00
txn_3PfSPhFCPJnn9IgI0sjssUGe,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:06.714000+00:00
txn_3PfSX2FCPJnn9IgI0YwmE8Xn,0,,77,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:06.714000+00:00
txn_3PfSXoFCPJnn9IgI1eDdkrLw,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:06.714000+00:00
txn_3PfSdOFCPJnn9IgI1tqcCvlF,0,,670,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:06.714000+00:00
txn_3PfSjkFCPJnn9IgI1IChBY6z,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:06.714000+00:00
txn_3PfSkfFCPJnn9IgI1dyw9Sv2,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:06.714000+00:00
txn_3PfT1wFCPJnn9IgI0Hz6n7qm,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:06.714000+00:00
txn_3PfTYdFCPJnn9IgI0Ko8H5EG,0,,448,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:06.654000+00:00
txn_3PfTgYFCPJnn9IgI1ru09E4X,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:06.654000+00:00
txn_3PfTnQFCPJnn9IgI1Q252UeH,0,,768,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:06.654000+00:00
txn_3PfU0aFCPJnn9IgI0tzcMdE3,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:06.654000+00:00
txn_3PfUfBFCPJnn9IgI0MzTgUxV,0,,93,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:06.765000+00:00
txn_3PfUjsFCPJnn9IgI0HETTOjV,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:06.765000+00:00
txn_3PfUq1FCPJnn9IgI10ukQfZQ,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:06.765000+00:00
txn_3PfV3LFCPJnn9IgI112eRUo0,0,,58,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:06.678000+00:00
txn_3PfV4hFCPJnn9IgI0peuXqQk,0,,58,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:06.678000+00:00
txn_3PfVCOFCPJnn9IgI0EWlzggb,0,,66,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:06.678000+00:00
txn_3PfVDUFCPJnn9IgI0rLMRXJg,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:06.678000+00:00
txn_3PfVOzFCPJnn9IgI1GagXQEj,0,,55,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:06.678000+00:00
txn_3PfVZnFCPJnn9IgI0LgyDcFi,0,,24,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:06.678000+00:00
txn_3PfW6OFCPJnn9IgI0IdIJR1Q,0,,57,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:07.122000+00:00
txn_3PfW9vFCPJnn9IgI0ZUEG3ID,0,,66,,usd,Stripe processing fees,stripe_fee,2024-08-14 01:53:07.122000+00:00
