id,connected_account_id,payment_method_types,amount,amount_capturable,amount_received,application,application_fee_amount,canceled_at,cancellation_reason,capture_method,confirmation_method,created,currency,description,last_payment_error_type,last_payment_error_code,last_payment_error_decline_code,last_payment_error_doc_url,last_payment_error_message,last_payment_error_param,last_payment_error_source_id,last_payment_error_charge_id,livemode,metadata,on_behalf_of,receipt_email,statement_descriptor,status,transfer_data_destination,transfer_group,payment_method_id,customer_id,source_id,_fivetran_synced
pi_3Pkr8FFCPJnn9IgI1rsuig1d,,"[""card"",""cashapp""]",1598,0,1598,,,,,automatic,automatic,2024-08-06 17:25:11+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1OcEIvFCPJnn9IgIEFVgLyDm,cus_KnifKhW0ePU938,,2024-08-14 01:43:37.959000+00:00
pi_3Pkr9RFCPJnn9IgI1h19dGsg,,"[""card"",""cashapp""]",1499,0,1499,,,,,automatic,automatic,2024-08-06 17:26:25+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1Og9JUFCPJnn9IgIKlJRPHpp,cus_MdCTLX4S6Tnekw,,2024-08-14 01:43:37.959000+00:00
pi_3PkrIGFCPJnn9IgI0wwUR8JA,,"[""card"",""cashapp""]",2131,0,2131,,,,,automatic,automatic,2024-08-06 17:35:32+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,src_1Oa94NFCPJnn9IgI6Jp71gtA,cus_MGLqtkmNJDtuVI,,2024-08-14 01:43:37.959000+00:00
pi_3PkrVUFCPJnn9IgI1qq65vMH,,"[""card"",""cashapp""]",1598,0,1598,,,,,automatic,automatic,2024-08-06 17:49:12+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1MNJ0sFCPJnn9IgIKl52bGDG,cus_Mt2szFOUnBju6f,,2024-08-14 01:43:40.217000+00:00
pi_3PkrY6FCPJnn9IgI1NnM30eG,,"[""card""]",35921,0,35921,,,,,automatic,automatic,2024-08-06 17:51:54+00:00,usd,,,,,,,,,,True,{},,,,succeeded,,,pm_1PkrY5FCPJnn9IgIDDL36wyn,cus_Qc5jlRxSHj5uBG,,2024-08-14 01:43:40.217000+00:00
pi_3PkrfLFCPJnn9IgI1WgmzRjx,,"[""card"",""cashapp""]",2143,0,2143,,,,,automatic,automatic,2024-08-06 17:59:23+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1NZgdIFCPJnn9IgIaMQZz9v6,cus_MdCuPbEWt2ACzw,,2024-08-14 01:43:40.217000+00:00
pi_3PkrjwFCPJnn9IgI0rP9kqaU,,"[""card"",""cashapp""]",36553,0,36553,,,,,automatic,automatic,2024-08-06 18:04:08+00:00,usd,Subscription creation,,,,,,,,,True,{},,,,succeeded,,,pm_1PkrjtFCPJnn9IgIuQy8t2jV,cus_Qc5vEhbVy5dNPp,,2024-08-14 01:43:40.217000+00:00
pi_3PkrpsFCPJnn9IgI0fsZn0Mc,,"[""card"",""cashapp""]",1998,0,1998,,,,,automatic,automatic,2024-08-06 18:10:16+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1POjkiFCPJnn9IgI39gkK8yb,cus_QDEIaEOKj8iJ9t,,2024-08-14 01:43:40.216000+00:00
pi_3PkrxmFCPJnn9IgI112e4M1g,,"[""card"",""cashapp""]",1499,0,1499,,,,,automatic,automatic,2024-08-06 18:18:26+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1NcAWkFCPJnn9IgINhhL6ph5,cus_OMq8D4JM2xSjA7,,2024-08-14 01:43:40.216000+00:00
pi_3PksBHFCPJnn9IgI0l4Nw7VK,,"[""card"",""cashapp""]",1499,0,1499,,,,,automatic,automatic,2024-08-06 18:32:23+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1PZcNdFCPJnn9IgIzcsHlYVo,cus_QQTKf2wiGu6Uez,,2024-08-14 01:43:40.216000+00:00
pi_3PksPtFCPJnn9IgI0UAHR1m7,,"[""card"",""cashapp""]",9360,0,9360,,,,,automatic,automatic,2024-08-06 18:47:29+00:00,usd,Subscription creation,,,,,,,,,True,{},,,,succeeded,,,pm_1PksPqFCPJnn9IgIKL4C7Nuv,cus_Qc6dtfw2ozXR89,,2024-08-14 01:43:38.988000+00:00
pi_3Pksz5FCPJnn9IgI1gzNAJag,,"[""card"",""cashapp""]",1626,0,1626,,,,,automatic,automatic,2024-08-06 19:23:51+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1PDW12FCPJnn9IgIeAlsdxLd,cus_Q3dHtaBSD2Gil0,,2024-08-14 01:43:38.988000+00:00
pi_3Pkt8zFCPJnn9IgI0pr5PlxC,,"[""card"",""cashapp""]",1998,0,1998,,,,,automatic,automatic,2024-08-06 19:34:05+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1LfZ7QFCPJnn9IgIeoryLbB0,cus_LL4EBvkNHOGm8d,,2024-08-14 01:43:38.987000+00:00
pi_3PktQ3FCPJnn9IgI0c1FwK53,,"[""card"",""cashapp""]",1499,0,1499,,,,,automatic,automatic,2024-08-06 19:51:43+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1MmiKyFCPJnn9IgImcheMvyH,cus_NXnwMVvMpUVg08,,2024-08-14 01:43:39.533000+00:00
pi_3PktcXFCPJnn9IgI0ouEwEM9,,"[""card"",""cashapp""]",7999,0,7999,,,,,automatic,automatic,2024-08-06 20:04:37+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1OZh0SFCPJnn9IgIUvymcKeP,cus_IyYSwK1HxyIvcE,,2024-08-14 01:43:39.533000+00:00
pi_3PktczFCPJnn9IgI0vyM4QTU,,"[""card"",""cashapp""]",1499,0,1499,,,,,automatic,automatic,2024-08-06 20:05:05+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1PaATPFCPJnn9IgIrOjIEx1v,cus_MTsfV26OBzvwQi,,2024-08-14 01:43:39.533000+00:00
pi_3PktniFCPJnn9IgI05Sa3Q19,,"[""card"",""cashapp""]",1598,0,1598,,,,,automatic,automatic,2024-08-06 20:16:10+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1MijUTFCPJnn9IgIlYkchwtb,cus_NTgryonT0bsCyE,,2024-08-14 01:43:39.533000+00:00
pi_3PktyIFCPJnn9IgI0mnOz6BE,,"[""card"",""cashapp""]",1649,0,1649,,,,,automatic,automatic,2024-08-06 20:27:06+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1POprxFCPJnn9IgItr1RJ1EM,cus_Ny6H2IwOLkIGbd,,2024-08-14 01:43:39.533000+00:00
pi_3Pku3bFCPJnn9IgI0LjlOWCh,,"[""card"",""cashapp""]",33128,0,33128,,,,,automatic,automatic,2024-08-06 20:32:35+00:00,usd,Subscription creation,,,,,,,,,True,{},,,,succeeded,,,pm_1Pku4DFCPJnn9IgIiMMgyGsx,cus_Qc8KZ8PaHOPzM7,,2024-08-14 01:43:39.533000+00:00
pi_3Pku46FCPJnn9IgI0qshHhg4,,"[""card"",""cashapp""]",1499,0,1499,,,,,automatic,automatic,2024-08-06 20:33:06+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1NG5a7FCPJnn9IgIKEM951Zl,cus_O29s0CCowGFsEc,,2024-08-14 01:43:39.533000+00:00
pi_3PkuFuFCPJnn9IgI0TJFrJ62,,"[""card"",""cashapp""]",9192,0,9192,,,,,automatic,automatic,2024-08-06 20:45:18+00:00,usd,Subscription creation,,,,,,,,,True,{},,,,succeeded,,,pm_1PkuFsFCPJnn9IgID4kgi0ME,cus_Qc8WczweEGj5kS,,2024-08-14 01:43:40.008000+00:00
pi_3PkuIzFCPJnn9IgI1lQftYQ7,,"[""card"",""cashapp""]",1499,0,1499,,,,,automatic,automatic,2024-08-06 20:48:29+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1N8qDwFCPJnn9IgIKefFPC0Z,cus_NufZghDZ9xlokH,,2024-08-14 01:43:40.008000+00:00
pi_3PkuTJFCPJnn9IgI0VznMfij,,"[""card"",""cashapp""]",1499,0,1499,,,,,automatic,automatic,2024-08-06 20:59:09+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1OgujIFCPJnn9IgId0VKewRO,cus_PVwc5BTA0OsC7q,,2024-08-14 01:43:40.008000+00:00
pi_3PkuptFCPJnn9IgI183CIzNP,,"[""card"",""cashapp""]",1589,0,0,,,2024-08-06 21:24:53+00:00,void_invoice,automatic,automatic,2024-08-06 21:22:29+00:00,usd,Subscription creation,,,,,,,,,True,{},,,,canceled,,,,cus_QYNTJbZ5x2g80p,,2024-08-14 01:43:40.008000+00:00
pi_3Pkv7UFCPJnn9IgI1dAZV2Kj,,"[""card"",""cashapp""]",1608,0,1608,,,,,automatic,automatic,2024-08-06 21:40:40+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,src_1N5iM4FCPJnn9IgIpaxSk6m8,cus_KEv491T4KTJppx,,2024-08-14 01:43:40.008000+00:00
pi_3PkvNpFCPJnn9IgI00yuhEVD,,"[""card"",""cashapp""]",17530,0,17530,,,,,automatic,automatic,2024-08-06 21:57:33+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1NUyQEFCPJnn9IgImEVZTChQ,cus_OHXVIuh82dqZV3,,2024-08-14 01:43:40.162000+00:00
pi_3PkvPHFCPJnn9IgI0g1DfEWT,,"[""card"",""cashapp""]",1499,0,1499,,,,,automatic,automatic,2024-08-06 21:59:03+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1K7nPOFCPJnn9IgITfQAxIR1,cus_KnOBiX4uu8vkEH,,2024-08-14 01:43:40.162000+00:00
pi_3PkvQ1FCPJnn9IgI1Gb39BRo,,"[""card"",""cashapp""]",2139,0,2139,,,,,automatic,automatic,2024-08-06 21:59:49+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1PS0KyFCPJnn9IgIi6oZfncv,cus_MGQ9CBon5IM2WV,,2024-08-14 01:43:40.162000+00:00
pi_3PkvhbFCPJnn9IgI1dVDG1qs,,"[""card"",""cashapp""]",1499,0,1499,,,,,automatic,automatic,2024-08-06 22:17:59+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1PLun0FCPJnn9IgIqBVCbI7w,cus_OGnqKqmeHp56fu,,2024-08-14 01:43:40.161000+00:00
pi_3PkvnKFCPJnn9IgI12AbNse4,,"[""card"",""cashapp""]",1499,0,0,,,2024-08-06 22:26:21+00:00,void_invoice,automatic,automatic,2024-08-06 22:23:54+00:00,usd,Subscription creation,,,,,,,,,True,{},,,,canceled,,,src_1P2AxdFCPJnn9IgI5J0Sg3GF,cus_PR2o0McacavJDQ,,2024-08-14 01:43:40.161000+00:00
pi_3PkwN5FCPJnn9IgI1zbGCKkD,,"[""card"",""cashapp""]",1499,0,1499,,,,,automatic,automatic,2024-08-06 23:00:51+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1OKT6XFCPJnn9IgIGXAdN7sV,cus_P8kaJdQh1P1hFU,,2024-08-14 01:43:39.679000+00:00
pi_3PkwOtFCPJnn9IgI1p1HGyZV,,"[""card"",""cashapp""]",2143,0,2143,,,,,automatic,automatic,2024-08-06 23:02:43+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1MJPnZFCPJnn9IgIODNzfHzQ,cus_M4p0at660IWpTy,,2024-08-14 01:43:39.679000+00:00
pi_3PkwQfFCPJnn9IgI12AViE0d,,"[""card"",""cashapp""]",1499,0,1499,,,,,automatic,automatic,2024-08-06 23:04:33+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1NnToeFCPJnn9IgIq78H8Q2g,cus_Oaf7yM1iaWmaYx,,2024-08-14 01:43:39.679000+00:00
pi_3PkwYFFCPJnn9IgI0kokt1Dj,,"[""card"",""cashapp""]",1499,0,0,,,2024-08-07 22:13:08+00:00,void_invoice,automatic,automatic,2024-08-06 23:12:23+00:00,usd,Subscription creation,,,,,,,,,True,{},,,,canceled,,,,cus_QbNsc5kExDD80U,,2024-08-14 01:43:39.679000+00:00
pi_3PkwYtFCPJnn9IgI0rEssGdb,,"[""card""]",64692,0,64692,,,,,automatic,automatic,2024-08-06 23:13:03+00:00,usd,,,,,,,,,,True,{},,,,succeeded,,,pm_1PkwYsFCPJnn9IgIZxbcJ9f0,cus_QcAutaEouFVwGU,,2024-08-14 01:43:39.679000+00:00
pi_3Pkwm9FCPJnn9IgI0ikIQYm7,,"[""card"",""cashapp""]",1604,0,0,,,2024-08-06 23:27:55+00:00,void_invoice,automatic,automatic,2024-08-06 23:26:45+00:00,usd,Subscription creation,,,,,,,,,True,{},,,,canceled,,,,cus_QcB8ScYhquIROk,,2024-08-14 01:43:39.679000+00:00
pi_3PkwwsFCPJnn9IgI0MLFEj1S,,"[""card"",""cashapp""]",1499,0,1499,,,,,automatic,automatic,2024-08-06 23:37:50+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1OrSwQFCPJnn9IgId2nzUwDR,cus_Pgqd6FfNqu3DET,,2024-08-14 01:43:39.679000+00:00
pi_3PkxEXFCPJnn9IgI0HfPivuK,,"[""card"",""cashapp""]",1620,0,1620,,,,,automatic,automatic,2024-08-06 23:56:05+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1LXv5sFCPJnn9IgIAvooR9nv,cus_MGRz8k6Uz1trHk,,2024-08-14 01:43:41.682000+00:00
pi_3PkxTiFCPJnn9IgI1jthEJvv,,"[""card"",""cashapp""]",1998,0,1998,,,,,automatic,automatic,2024-08-07 00:11:46+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1PGwFrFCPJnn9IgIqnGER6kO,cus_LhzURs0TidjMkL,,2024-08-14 01:43:41.682000+00:00
pi_3Pkxi5FCPJnn9IgI13iV9RXh,,"[""card"",""cashapp""]",17860,0,17860,,,,,automatic,automatic,2024-08-07 00:26:37+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1NV0nrFCPJnn9IgIc5Mpo8JO,cus_OHZx1270ZTnedo,,2024-08-14 01:43:41.682000+00:00
pi_3PkxqPFCPJnn9IgI1SgoiZsZ,,"[""card"",""cashapp""]",1998,0,1998,,,,,automatic,automatic,2024-08-07 00:35:13+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1MCAW1FCPJnn9IgIM09kELor,cus_MqjyR8D3Ldnejy,,2024-08-14 01:43:41.682000+00:00
pi_3PkxrkFCPJnn9IgI1cO3nqWp,,"[""card"",""cashapp""]",1604,0,1604,,,,,automatic,automatic,2024-08-07 00:36:36+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1OuyavFCPJnn9IgIXzJdMXp9,cus_NRC8PDIqz0aH84,,2024-08-14 01:43:41.682000+00:00
pi_3PkxsKFCPJnn9IgI1XmnIm7h,,"[""card"",""cashapp""]",1598,0,1598,,,,,automatic,automatic,2024-08-07 00:37:12+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1McZ9sFCPJnn9IgIiGShtDQD,cus_LWNulWk1w1n71c,,2024-08-14 01:43:41.682000+00:00
pi_3PkxyUFCPJnn9IgI0JocKiNj,,"[""card"",""cashapp""]",1571,0,1571,,,,,automatic,automatic,2024-08-07 00:43:34+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1NR1lxFCPJnn9IgI2lcGbjeg,cus_OBz4X9oUTiSJXR,,2024-08-14 01:43:41.682000+00:00
pi_3Pky9OFCPJnn9IgI17CFSqLT,,"[""affirm""]",36358,0,36358,,,,,automatic,automatic,2024-08-07 00:54:50+00:00,usd,,,,,,,,,,True,{},,,,succeeded,,,pm_1Pky9NFCPJnn9IgIo37nIx9s,cus_QcCYvwI5W5wn8h,,2024-08-14 01:43:42.240000+00:00
pi_3PkyD9FCPJnn9IgI0dmiSMFQ,,"[""card"",""cashapp""]",1499,0,1499,,,,,automatic,automatic,2024-08-07 00:58:43+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,src_1PkyHDFCPJnn9IgIHLFEC1bF,cus_LJYKzsKvMP2rLN,,2024-08-14 01:43:42.240000+00:00
pi_3PkyGqFCPJnn9IgI05vwibjJ,,"[""card"",""cashapp""]",1499,0,0,,,2024-08-07 01:05:07+00:00,void_invoice,automatic,automatic,2024-08-07 01:02:32+00:00,usd,Subscription creation,,,,,,,,,True,{},,,,canceled,,,,cus_QYldwSw2IVEJjY,,2024-08-14 01:43:42.240000+00:00
pi_3PkyJQFCPJnn9IgI1BKxqMpn,,"[""card"",""cashapp""]",1499,0,1499,,,,,automatic,automatic,2024-08-07 01:05:12+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,src_1Ovjg0FCPJnn9IgIV2Lgg5Q4,cus_Lg0xl7KSw8TQkS,,2024-08-14 01:43:42.240000+00:00
pi_3PkyO3FCPJnn9IgI02Fii1k2,,"[""card"",""cashapp""]",430,0,430,,,,,automatic,automatic,2024-08-07 01:09:59+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,src_1PkyHDFCPJnn9IgIHLFEC1bF,cus_LJYKzsKvMP2rLN,,2024-08-14 01:43:42.240000+00:00
pi_3PkyZmFCPJnn9IgI1QgL4yDO,,"[""card"",""cashapp""]",1499,0,1499,,,,,automatic,automatic,2024-08-07 01:22:06+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1NcH8rFCPJnn9IgIbHNd5Wax,cus_OJhO1JvHSskuep,,2024-08-14 01:43:42.240000+00:00
pi_3PkyaQFCPJnn9IgI1Z8gz4LO,,"[""card"",""cashapp""]",2133,0,2133,,,,,automatic,automatic,2024-08-07 01:22:46+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1OrYFVFCPJnn9IgI3tarXdyg,cus_LWOeJinI7Txxzb,,2024-08-14 01:43:42.240000+00:00
pi_3PkynyFCPJnn9IgI1vLKAuWB,,"[""card"",""cashapp""]",428,0,428,,,,,automatic,automatic,2024-08-07 01:36:46+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1NiqorFCPJnn9IgIu071txgM,cus_OTTiOXs0uD3lfh,,2024-08-14 01:43:42.240000+00:00
pi_3Pkz29FCPJnn9IgI1wrUuUyA,,"[""card"",""cashapp""]",1499,0,1499,,,,,automatic,automatic,2024-08-07 01:51:25+00:00,usd,Subscription creation,,,,,,,,,True,{},,,,succeeded,,,pm_1Pkz23FCPJnn9IgI0x1xwpiY,cus_MyWpwX9p3xCKlz,,2024-08-14 01:43:42.358000+00:00
pi_3PkzB3FCPJnn9IgI1go5UyKj,,"[""card"",""cashapp""]",1499,0,1499,,,,,automatic,automatic,2024-08-07 02:00:37+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,src_1NL2SoFCPJnn9IgI6ETZvv7R,cus_M4ry0ZSoG02iHO,,2024-08-14 01:43:42.358000+00:00
pi_3PkzTSFCPJnn9IgI1dg3jD0V,,"[""card"",""cashapp""]",1998,0,1998,,,,,automatic,automatic,2024-08-07 02:19:38+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1OMrtIFCPJnn9IgI08lbs3BL,cus_Mt7bE36VGBAvi4,,2024-08-14 01:43:42.358000+00:00
pi_3PkzWdFCPJnn9IgI1mlXu4Qd,,"[""card"",""cashapp""]",1499,0,1499,,,,,automatic,automatic,2024-08-07 02:22:55+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1K7ra3FCPJnn9IgIDI7uoF4J,cus_KnSVvq1QG8b98J,,2024-08-14 01:43:42.358000+00:00
pi_3PkzxaFCPJnn9IgI1o3a5WBR,,"[""card"",""cashapp""]",1998,0,1998,,,,,automatic,automatic,2024-08-07 02:50:46+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1L0bv9FCPJnn9IgI39EFIQzP,cus_Li1ziOX1e8RWf4,,2024-08-14 01:43:41.778000+00:00
pi_3Pl0DIFCPJnn9IgI1pL7r8O8,,"[""card"",""cashapp""]",1499,0,1499,,,,,automatic,automatic,2024-08-07 03:07:00+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,src_1MuLEQFCPJnn9IgIz8p859sh,cus_LtH1WwfUUeCtYT,,2024-08-14 01:43:41.778000+00:00
pi_3Pl0F2FCPJnn9IgI1wDfOLB8,,"[""card"",""cashapp""]",1609,0,1609,,,,,automatic,automatic,2024-08-07 03:08:48+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1NcIjjFCPJnn9IgI6APC4i8T,cus_ONHDczRPhT5Pgn,,2024-08-14 01:43:41.778000+00:00
pi_3Pl0FRFCPJnn9IgI0YX6vfRC,,"[""card"",""cashapp""]",1589,0,1589,,,,,automatic,automatic,2024-08-07 03:09:13+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1M1i1uFCPJnn9IgIFtFIO9TG,cus_LtH7WDSC0hBdgT,,2024-08-14 01:43:41.778000+00:00
pi_3Pl0PmFCPJnn9IgI0LfZicPm,,"[""card"",""cashapp""]",1998,0,1998,,,,,automatic,automatic,2024-08-07 03:19:54+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1POsKMFCPJnn9IgIljZrSxBd,cus_QFN44UDQ94BwZ9,,2024-08-14 01:43:41.778000+00:00
pi_3Pl0SgFCPJnn9IgI1kuZ0fby,,"[""card"",""cashapp""]",1604,0,1604,,,,,automatic,automatic,2024-08-07 03:22:54+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1NGBy2FCPJnn9IgIfE2TxLaj,cus_NzbvNIEaxlXrWw,,2024-08-14 01:43:41.778000+00:00
pi_3Pl0a3FCPJnn9IgI1clvIDdd,,"[""card"",""cashapp""]",1599,0,1599,,,,,automatic,automatic,2024-08-07 03:30:31+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,src_1Pl0apFCPJnn9IgIzDessuKr,cus_MGJjLCSfS1rQ9n,,2024-08-14 01:43:41.778000+00:00
pi_3Pl0cFFCPJnn9IgI1bJhJk30,,"[""card"",""cashapp""]",1628,0,0,,,2024-08-07 03:34:20+00:00,void_invoice,automatic,automatic,2024-08-07 03:32:47+00:00,usd,Subscription creation,,,,,,,,,True,{},,,,canceled,,,,cus_QZdUt7wenfg4O4,,2024-08-14 01:43:41.778000+00:00
pi_3Pl0jEFCPJnn9IgI1Jyo6Ljv,,"[""card"",""cashapp""]",1499,0,1499,,,,,automatic,automatic,2024-08-07 03:40:00+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1LiqqiFCPJnn9IgIGX5EXFVW,cus_MRkLgLp4WMs89n,,2024-08-14 01:43:41.778000+00:00
pi_3Pl0puFCPJnn9IgI1aZTtSGM,,"[""card"",""cashapp""]",1999,0,1999,,,,,automatic,automatic,2024-08-07 03:46:54+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1L0cmnFCPJnn9IgIYyANDEy7,cus_Li2se0OKfHiFoT,,2024-08-14 01:43:41.689000+00:00
pi_3Pl11yFCPJnn9IgI1kRo3KeO,,"[""card"",""cashapp""]",2160,0,2160,,,,,automatic,automatic,2024-08-07 03:59:22+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1Jlm0KFCPJnn9IgIcAtksEx8,cus_KQdGYfTSwXKyGU,,2024-08-14 01:43:41.689000+00:00
pi_3Pl19XFCPJnn9IgI0JrcGSdv,,"[""card"",""cashapp""]",2143,0,2143,,,,,automatic,automatic,2024-08-07 04:07:11+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1JaXIEFCPJnn9IgIf0zf4bhq,cus_KF1KeQfotXGUZO,,2024-08-14 01:43:41.689000+00:00
pi_3Pl1TcFCPJnn9IgI1LyhdtNH,,"[""card"",""cashapp""]",2095,0,2095,,,,,automatic,automatic,2024-08-07 04:27:56+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1PFxHzFCPJnn9IgIBLDXY9Dc,cus_Mobr4rVCgzU6q3,,2024-08-14 01:43:41.688000+00:00
pi_3Pl1avFCPJnn9IgI042bRBlU,,"[""card"",""cashapp""]",2131,0,2131,,,,,automatic,automatic,2024-08-07 04:35:29+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1JweuOFCPJnn9IgIkCLlyW9x,cus_KbsfoBMLFwLFAL,,2024-08-14 01:43:41.688000+00:00
pi_3Pl21bFCPJnn9IgI1i1UXlmc,,"[""card"",""cashapp""]",1608,0,1608,,,,,automatic,automatic,2024-08-07 05:03:03+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1P2mpnFCPJnn9IgIpPjIrFS2,cus_PsXvkrIiJETdaG,,2024-08-14 01:43:41.391000+00:00
pi_3Pl24zFCPJnn9IgI01Nz62Zt,,"[""card"",""cashapp""]",2131,0,2131,,,,,automatic,automatic,2024-08-07 05:06:33+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,src_1OQCWnFCPJnn9IgIFDsVkNXM,cus_MGX0xtz7RBmZ4R,,2024-08-14 01:43:41.391000+00:00
pi_3Pl2EYFCPJnn9IgI0UP7Nzin,,"[""card"",""cashapp""]",1545,0,1545,,,,,automatic,automatic,2024-08-07 05:16:26+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1ODJN2FCPJnn9IgILIeIezkw,cus_P1M50Kk0VxVwMk,,2024-08-14 01:43:41.391000+00:00
pi_3Pl2O6FCPJnn9IgI1FN7M9kO,,"[""card"",""cashapp""]",1611,0,1611,,,,,automatic,automatic,2024-08-07 05:26:18+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1K7uKQFCPJnn9IgIkGqbkEBe,cus_KnVLHXgGmkguTc,,2024-08-14 01:43:41.391000+00:00
pi_3Pl2qBFCPJnn9IgI0EbBVsgI,,"[""card"",""cashapp""]",2704,0,2704,,,,,automatic,automatic,2024-08-07 05:55:19+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1LDJidFCPJnn9IgIldlQbclO,cus_LLEB8xCPBwtgv6,,2024-08-14 01:43:43.569000+00:00
pi_3Pl38cFCPJnn9IgI1UKq7etJ,,"[""card"",""cashapp""]",1499,0,1499,,,,,automatic,automatic,2024-08-07 06:14:22+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1P2vuVFCPJnn9IgIyilqeMP9,cus_OHfUuDir68rZGh,,2024-08-14 01:43:43.569000+00:00
pi_3Pl3giFCPJnn9IgI01fZ6VaF,,"[""card""]",2099,0,2099,,,,,automatic,automatic,2024-08-07 06:49:36+00:00,cad,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1PZnsoFCPJnn9IgItcKy6om0,cus_QQfDrbktqYC20Z,,2024-08-14 01:43:42.773000+00:00
pi_3Pl400FCPJnn9IgI0lmt444K,,"[""card"",""cashapp""]",1604,0,1604,,,,,automatic,automatic,2024-08-07 07:09:32+00:00,usd,Subscription update,,,,,,,,,True,{},,,,succeeded,,,pm_1POvsbFCPJnn9IgIRvW3JKjW,cus_QFQkRU0Oewyr0r,,2024-08-14 01:43:42.773000+00:00
